stock_id,name,period,market,收入,支出,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,本期淨利（淨損）,其他綜合損益,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1409,新纖,2017Q3,twse,27032151,25891888,1140263,294919,845344,,845344,650012,1495356,734191,,111153,1381390,,113966,0.45
1718,中纖,2017Q3,twse,27412572,24379999,3032573,530959,2501614,,2501614,114449,2616063,541873,,1959741,599819,,2016244,0.48
2207,和泰車,2017Q3,twse,132134262,121118249,11016013,2117218,8898795,,8898795,-48081,8850714,7770644,,1128151,7736641,,1114073,14.23
2905,三商,2017Q3,twse,179186900,173936005,5250895,736870,4514025,,4514025,2857021,7371046,2228854,,2285171,3583601,,3787445,3.09
