stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1240,茂生農經,2025Q3,tpex,2045285,1801786,4763,50506,298768,,,298768,188673,,110095,65384,175479,10282,165197,,,165197,-51542,,113655,169898,,-4701,118356,,-4701,3.84
1259,安心,2025Q3,tpex,4533517,3519577,,,1013940,,,1013940,1033032,,-19092,53151,34059,-2298,36357,,,36357,685425,,721782,33238,,3119,720577,,1205,1.03
1264,德麥,2025Q3,tpex,5006354,3367659,,,1638695,,,1638695,766136,,872559,14956,887515,206498,681017,,,681017,-100210,,580807,590673,,90344,528666,,52141,15.94
1268,漢來美食,2025Q3,tpex,4617097,2505806,,,2111291,,,2111291,1698735,,412556,-7666,404890,79870,325020,,,325020,-63307,,261713,325020,,,261713,,,7.70
1294,漢田生技,2025Q3,tpex,564816,356459,,,208357,,,208357,81759,,126598,-414,126184,24576,101608,,,101608,,,101608,101586,,22,101586,,22,3.37
1295,生合,2025Q3,tpex,754124,341126,,,412998,,,412998,248102,,164896,-5417,159479,25779,133700,,,133700,-15943,,117757,133700,,,117757,,,4.07
1336,台翰,2025Q3,tpex,1887167,1575730,,,311437,,,311437,201221,,110216,-14324,95892,48981,46911,,,46911,-145884,,-98973,46911,,,-98973,,,0.60
1565,精華,2025Q3,tpex,3174384,2396087,,,778297,,,778297,324675,,453622,-18330,435292,98213,337079,,,337079,-400,,336679,337079,,,336679,,,6.69
1569,濱川,2025Q3,tpex,2498391,2483661,,,14730,,,14730,409754,,-395024,-109334,-504358,27966,-532324,,,-532324,-147911,,-680235,-558427,,26103,-704922,,24687,-4.54
1570,力肯,2025Q3,tpex,419633,312922,,,106711,,,106711,59492,,47219,-4175,43044,9266,33778,,,33778,11798,,45576,33778,,,45576,,,0.66
1580,新麥,2025Q3,tpex,3648595,2111162,,,1537433,,,1537433,831762,,705671,42748,748419,251866,496553,,,496553,-132867,,363686,466194,,30359,340737,,22949,9.37
1584,精剛,2025Q3,tpex,1956173,1737349,,,218824,,,218824,174850,,43974,8312,52286,4539,47747,,,47747,-53543,,-5796,53620,,-5873,77,,-5873,0.23
1586,和勤,2025Q3,tpex,1663445,1471171,,,192274,,,192274,260430,,-68156,11269,-56887,-11908,-44979,,,-44979,-67410,,-112389,-44979,,,-112389,,,-0.46
1591,駿吉-KY,2025Q3,tpex,85121,92704,,,-7583,,,-7583,71415,,-78998,-1788,-80786,-2099,-78687,,,-78687,-4294,,-82981,-78687,,,-82981,,,-2.09
1593,祺驊,2025Q3,tpex,891997,612433,,,279564,,,279564,194110,,85454,14730,100184,27160,73024,,,73024,-47234,,25790,50979,,22045,3745,,22045,1.28
1595,川寶,2025Q3,tpex,504168,367003,,,137165,,,137165,223106,,-85941,-12294,-98235,521,-98756,,,-98756,-15270,,-114026,-97765,,-991,-113035,,-991,-1.81
1599,宏佳騰,2025Q3,tpex,1457670,1160177,,,297493,,,297493,377497,,-80004,21910,-58094,-8690,-49404,,,-49404,12214,,-37190,-33962,,-15442,-21748,,-15442,-0.47
1742,台蠟,2025Q3,tpex,89747,65274,,,24473,,,24473,86226,,-61753,-20944,-82697,-1699,-80998,,,-80998,-921,,-81919,-80998,,,-81919,,,-0.87
1777,生泰,2025Q3,tpex,977296,658628,,,318668,,,318668,94442,,224226,-4950,219276,49547,169729,,,169729,0,,169729,,,,,,,3.81
1780,立弘,2025Q3,tpex,635588,406818,,,228770,,,228770,129428,,99342,177,99519,18732,80787,,,80787,468,,81255,80787,,,81255,,,0.84
1781,合世,2025Q3,tpex,280804,224113,,,56691,,,56691,101627,,-44936,-14106,-59042,-6045,-52997,,,-52997,-10624,,-63621,-52997,,,-63621,,,-1.12
1784,訊聯,2025Q3,tpex,893153,403359,,,489794,,,489794,500936,,-11142,25876,14734,17273,-2539,,,-2539,-1649,,-4188,36720,,-39259,36021,,-40209,0.73
1785,光洋科,2025Q3,tpex,28202244,24349604,,,3852640,,,3852640,1047305,,2805335,-1874354,930981,182718,748263,,,748263,-138596,,609667,752949,,-4686,614353,,-4686,1.27
1788,杏昌,2025Q3,tpex,3186260,2348979,,,837281,0,0,837281,518456,,318825,26534,345359,67709,277650,,,277650,-6851,,270799,277650,,,270799,,,6.24
1796,金穎生技,2025Q3,tpex,499886,365512,,,134374,,,134374,107144,,27230,-11747,15483,2463,13020,,,13020,-816,,12204,13020,,,12204,,,0.31
1799,易威,2025Q3,tpex,435223,221585,,,213638,,,213638,251057,,-37419,-7562,-44981,301,-45282,,,-45282,-21853,,-67135,-43563,,-1719,-65046,,-2089,-0.35
