stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1240,茂生農經,2025Q1,tpex,683656,596612,-6029,17959,98974,,,98974,62242,,36732,17632,54364,8168,46196,,,46196,-31348,,14848,47666,,-1470,16318,,-1470,1.15
1259,安心,2025Q1,tpex,1469693,1146183,,,323510,,,323510,318342,,5168,2189,7357,-3733,11090,,,11090,-82954,,-71864,8751,,2339,-72656,,792,0.27
1264,德麥,2025Q1,tpex,1662710,1117905,,,544805,,,544805,264842,,279963,6680,286643,65734,220909,,,220909,37995,,258904,192662,,28247,213795,,45109,5.20
1268,漢來美食,2025Q1,tpex,1735459,906017,,,829442,,,829442,587035,,242407,-9864,232543,47310,185233,,,185233,-16717,,168516,185233,,,168516,,,4.39
1294,漢田生技,2025Q1,tpex,174677,109414,,,65263,,,65263,23544,,41719,-211,41508,9350,32158,,,32158,,,32158,32156,,2,32156,,2,1.17
1295,生合,2025Q1,tpex,233724,107997,,,125727,,,125727,83310,,42417,8790,51207,11838,39369,,,39369,7309,,46678,39369,,,46678,,,1.26
1336,台翰,2025Q1,tpex,622572,510284,,,112288,,,112288,70437,,41851,6751,48602,14661,33941,,,33941,15796,,49737,33941,,,49737,,,0.44
1565,精華,2025Q1,tpex,1110980,844013,,,266967,,,266967,96253,,170714,45734,216448,43302,173146,,,173146,1060,,174206,173146,,,174206,,,3.43
1569,濱川,2025Q1,tpex,817948,807742,,,10206,,,10206,138787,,-128581,20926,-107655,34883,-142538,,,-142538,41279,,-101259,-161676,,19138,-122429,,21170,-1.33
1570,力肯,2025Q1,tpex,121078,79810,,,41268,,,41268,19708,,21560,5388,26948,4689,22259,,,22259,-13930,,8329,22259,,0,8329,,0,0.43
1580,新麥,2025Q1,tpex,1089039,604061,,,484978,,,484978,259124,,225854,10723,236577,90876,145701,,,145701,55843,,201544,135826,,9875,188562,,12982,2.70
1584,精剛,2025Q1,tpex,676003,570034,,,105969,,,105969,41248,,64721,9173,73894,12625,61269,,,61269,-36679,,24590,62238,,-969,25559,,-969,0.27
