stock_id,name,period,market,營業收入,營業成本,營業費用,營業利益（損失）,營業外收入及支出,繼續營業單位稅前純益（純損）,所得稅費用（利益）,繼續營業單位本期純益（純損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2816,旺旺保,2021Q4,twse,8809911,6004143,2011651,794117,12144,806261,109593,696668,,,696668,76798,,773466,,,,,,,3.12
2832,台產,2021Q4,twse,7506858,5781623,1317938,407297,-3856,403441,30233,373208,,,373208,627947,,1001155,,,,,,,1.03
2850,新產,2021Q4,twse,18464057,12140278,3659019,2664760,-9777,2654983,400990,2253993,,,2253993,395667,,2649660,,,,,,,7.13
2851,中再保,2021Q4,twse,20440955,17476481,493509,2470965,183,2471148,406071,2065077,,,2065077,1845602,,3910679,,,,,,,3.50
2852,第一保,2021Q4,twse,6539918,4417945,1475649,646324,-849,645475,92338,553137,,,553137,61604,,614741,,,,,,,1.84
