stock_id,name,period,market,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
3064,泰偉,2015Q1,tpex,26143,27046,-903,,,-903,65989,,-66892,-56378,-123270,-855,-122415,,,-122415,53745,,-68670,-122291,,-124,-68561,,-109,-1.70
3066,李洲,2015Q1,tpex,130875,132763,-1888,,,-1888,48585,,-50473,600,-49873,,-49873,,,-49873,-9990,,-59863,-35490,,-14383,-38102,,-21761,-0.43
3067,全域,2015Q1,tpex,57750,47087,10663,,,10663,29629,,-18966,1441,-17525,-233,-17292,,,-17292,-1815,,-19107,-17292,,0,-19107,,0,-0.60
3071,協禧,2015Q1,tpex,556885,457346,99539,,,99539,113468,,-13929,1720,-12209,1259,-13468,,,-13468,-10098,,-23566,-13468,,0,-23566,,0,-0.09
3073,天方能源,2015Q1,tpex,13939,10144,3795,,,3795,7926,,-4131,4883,752,,752,,,752,-701,,51,752,,,51,,,0.02
3078,僑威,2015Q1,tpex,1147081,894563,252518,,,252518,133375,,119143,3994,123137,30899,92238,,,92238,-24995,,67243,92238,,,67243,,,0.41
3081,聯亞,2015Q1,tpex,388655,138415,250240,,,250240,30716,,219524,1246,220770,38117,182653,,,182653,0,,182653,,,,,,,3.30
3083,網龍,2015Q1,tpex,69083,4705,64378,,,64378,148411,,-84033,3195,-80838,1,-80839,,,-80839,-1068,,-81907,-79341,,-1498,-80409,,-1498,-0.93
3085,新零售,2015Q1,tpex,93532,78206,15326,,,15326,19180,,-3854,614,-3240,965,-4205,,,-4205,,,-4205,-4205,,0,-4205,,0,-0.05
3086,華義*,2015Q1,tpex,111279,69248,42031,,,42031,72425,0,-30394,-1022,-31416,557,-31973,,,-31973,-1637,,-33610,-31911,,-62,-33548,,-62,-0.54
3088,艾訊,2015Q1,tpex,1144162,744561,399601,,,399601,269673,,129928,-10391,119537,27075,92462,,,92462,-15768,,76694,88978,,3484,73210,,3484,1.13
3093,港建*,2015Q1,tpex,230723,144173,86550,,,86550,66098,,20452,-2430,18022,3445,14577,,,14577,-1462,,13115,15116,,-539,14492,,-1377,0.42
3095,及成,2015Q1,tpex,1588737,1231167,357570,,,357570,132551,,225019,-57970,167049,14280,152769,,,152769,-53537,,99232,148137,,4632,97988,,1244,1.36
3105,穩懋,2015Q1,tpex,2806832,1743935,1062897,,,1062897,288428,,774469,-32357,742112,123641,618471,,,618471,78418,,696889,618471,,,696889,,,0.83
3114,好德,2015Q1,tpex,471566,415205,56361,,,56361,40187,,16174,-3851,12323,1018,11305,,,11305,-7239,,4066,11305,,0,4066,,,0.23
3115,富榮綱,2015Q1,tpex,205194,191620,13574,,,13574,17027,,-3453,-3445,-6898,-1873,-5025,,,-5025,-1264,,-6289,-5025,,,-6289,,,-0.11
3118,進階,2015Q1,tpex,109663,65373,44290,,,44290,27340,,16950,1849,18799,3196,15603,,,15603,,,15603,,,,,,,0.48
3122,笙泉,2015Q1,tpex,118385,73629,44756,,,44756,37865,,6891,454,7345,1675,5670,,,5670,-144,,5526,5670,,0,5526,,0,0.15
3128,昇銳,2015Q1,tpex,158129,129849,28280,,,28280,34612,,-6332,-1375,-7707,157,-7864,,,-7864,-1656,,-9520,-9390,,1526,-10147,,627,-0.22
3131,弘塑,2015Q1,tpex,370600,193186,177414,,,177414,85408,,92006,-4276,87730,15463,72267,,,72267,210,,72477,72267,,,72477,,,2.93
3141,晶宏,2015Q1,tpex,240116,123873,116243,,,116243,90587,,25656,-1040,24616,2671,21945,,,21945,-654,,21291,21945,,,21291,,,0.22
3152,璟德,2015Q1,tpex,352004,143932,208072,,,208072,41399,,166673,350,167023,28394,138629,,,138629,,,138629,,,,,,,2.01
3162,精確,2015Q1,tpex,209188,173068,36120,,,36120,41217,,-5097,-6125,-11222,-1256,-9966,,,-9966,-3385,,-13351,-9966,,0,-13351,,0,-0.18
3163,波若威,2015Q1,tpex,553522,483374,70148,,,70148,64630,,5518,3198,8716,7503,1213,,,1213,-10805,,-9592,1213,0,0,-9592,0,,0.02
3169,亞信,2015Q1,tpex,140182,89836,50346,,,50346,39433,,10913,3333,14246,2567,11679,,,11679,-5238,,6441,11695,0,-16,7196,,-755,0.23
3171,炎洲流通,2015Q1,tpex,388324,296283,92041,,,92041,63791,,28250,-234,28016,5300,22716,,,22716,-302,,22414,22716,,,22414,,,0.38
3176,基亞,2015Q1,tpex,75758,64229,11529,,,11529,215080,,-203551,1792,-201759,-23220,-178539,,,-178539,-13679,,-192218,-143556,,-34983,-157235,,-34983,-1.04
3188,鑫龍騰,2015Q1,tpex,46983,33918,13065,,,13065,20660,,-7595,-1698,-9293,-27,-9266,,,-9266,-44,,-9310,-9266,,,-9310,,,-0.20
3191,雲嘉南,2015Q1,tpex,135249,137614,-2365,,,-2365,65512,,-67877,2838,-65039,-5644,-59395,,,-59395,-2591,,-61986,-59395,,,-61986,,,-1.09
3205,佰研,2015Q1,tpex,157231,94177,63054,,,63054,39104,,23950,-2207,21743,971,20772,0,,20772,-88,,20684,20772,,,20684,,0,0.84
3206,志豐,2015Q1,tpex,333318,245639,87679,,,87679,67185,,20494,-1615,18879,5072,13807,,,13807,-4754,,9053,13807,,0,9053,,0,0.33
3207,耀勝,2015Q1,tpex,216500,209581,6919,,,6919,39478,0,-32559,4530,-28029,-66,-27963,0,,-27963,-1952,,-29915,-27836,,-127,-29740,,-175,-0.73
3211,順達,2015Q1,tpex,5322705,5070274,252431,,,252431,127383,,125048,78724,203772,51802,151970,,,151970,-13363,,138607,151970,,,138607,,,1.00
3213,茂訊,2015Q1,tpex,497903,352729,145174,-114,,145288,60128,,85160,12847,98007,17350,80657,,,80657,-5704,,74953,,,,,,,1.37
3217,優群,2015Q1,tpex,288292,194417,93875,,,93875,74007,,19868,-352,19516,2541,16975,,,16975,13600,,30575,16975,,,30575,,,0.20
3218,大學光,2015Q1,tpex,249714,113840,135874,,,135874,113718,,22156,7,22163,3767,18396,0,,18396,-1844,,16552,18396,,,16552,,,0.28
3219,倚強科,2015Q1,tpex,42052,26597,15455,,,15455,19791,,-4336,22,-4314,0,-4314,,,-4314,-75,,-4389,-4314,,,-4389,,,-0.19
3221,台嘉碩,2015Q1,tpex,389100,307473,81627,,,81627,57519,,24108,-2668,21440,3668,17772,,,17772,-3525,,14247,17991,,-219,14477,,-230,0.21
3224,三顧,2015Q1,tpex,522961,471271,51690,,,51690,57120,,-5430,4046,-1384,1823,-3207,,,-3207,-6896,,-10103,-3207,,,-10103,,,-0.10
3226,龍鋒,2015Q1,tpex,241315,183788,57527,,,57527,21675,,35852,-4892,30960,0,30960,,,30960,-32,,30928,30960,,0,30928,,0,0.48
3227,原相,2015Q1,tpex,1090810,562507,528303,,,528303,470249,,58054,27163,85217,17898,67319,,,67319,-57345,,9974,75266,,-7947,17921,,-7947,0.59
3228,金麗科,2015Q1,tpex,70446,24415,46031,,,46031,56293,,-10262,489,-9773,0,-9773,,,-9773,0,,-9773,,,,,,,-0.16
3230,錦明,2015Q1,tpex,482379,421898,60481,,,60481,55604,-765,4112,-2303,1809,8990,-7181,,,-7181,-15565,,-22746,-7181,,0,-22746,,0,-0.07
3232,昱捷,2015Q1,tpex,181259,145563,35696,,,35696,21893,,13803,-1378,12425,3658,8767,,,8767,-772,,7995,8767,,,7995,,,0.28
3234,光環,2015Q1,tpex,729050,542642,186408,,,186408,74625,,111783,-1822,109961,15828,94133,,,94133,205,,94338,94133,,,94338,,,0.99
3236,千如,2015Q1,tpex,417049,354941,62108,,,62108,52903,,9205,-12317,-3112,2161,-5273,,,-5273,-20346,,-25619,-5845,,572,-23084,,-2535,-0.10
3252,海灣,2015Q1,tpex,50966,12036,38930,,,38930,25941,,12989,-15839,-2850,949,-3799,0,,-3799,,,-3799,-8771,,4972,-8771,,4972,-0.40
3259,鑫創,2015Q1,tpex,142833,88215,54618,,,54618,75008,,-20390,949,-19441,0,-19441,,,-19441,,,-19441,-19441,,0,-19441,,0,-0.27
3260,威剛,2015Q1,tpex,5456823,5207283,249540,,,249540,368502,,-118962,177193,58231,31133,27098,,,27098,-11365,,15733,27098,,,15733,,,0.12
3264,欣銓,2015Q1,tpex,1516016,1030184,485832,,,485832,129894,,355938,-1336,354602,48194,306408,,,306408,-57655,,248753,306408,,,248753,,,0.67
3265,台星科,2015Q1,tpex,353773,234921,118852,,,118852,25981,10563,103434,-860,102574,17438,85136,,,85136,0,,85136,,,,,,,0.62
3268,海德威,2015Q1,tpex,147533,135174,12359,,,12359,22957,,-10598,-1690,-12288,7,-12295,,,-12295,-2390,,-14685,-9368,,-2927,-11758,,-2927,-0.31
3272,東碩,2015Q1,tpex,652422,489089,163333,,,163333,107974,,55359,-602,54757,12625,42132,,,42132,-1382,,40750,42132,,,40750,,,1.15
3276,宇環,2015Q1,tpex,201311,181899,19412,,,19412,13670,,5742,-623,5119,0,5119,,,5119,-2954,,2165,,,,,,,0.07
3284,太普高,2015Q1,tpex,204274,177072,27202,,,27202,27580,0,-378,-1134,-1512,-413,-1099,0,,-1099,0,,-1099,-1017,,-82,-1017,,-82,-0.02
3285,微端,2015Q1,tpex,279622,233257,46365,,,46365,42439,,3926,-1828,2098,186,1912,,,1912,-3152,,-1240,724,,1188,-2279,,1039,0.02
3287,廣寰科,2015Q1,tpex,89690,67842,21848,,,21848,41002,,-19154,-2031,-21185,-1812,-19373,,,-19373,-332,,-19705,-15271,,-4102,-15528,,-4177,-0.35
3288,點晶,2015Q1,tpex,65484,35295,30189,,,30189,43903,,-13714,-3016,-16730,,-16730,,,-16730,-496,,-17226,-16614,,-116,-17110,,-116,-0.34
3289,宜特,2015Q1,tpex,495238,324443,170795,,,170795,110970,,59825,-5918,53907,6646,47261,,,47261,-11161,,36100,47124,,137,36080,,20,1.02
3290,東浦,2015Q1,tpex,773980,622853,151127,,,151127,96423,,54704,-1943,52761,14786,37975,,,37975,-15602,,22373,38986,,-1011,23792,,-1419,0.39
3293,鈊象,2015Q1,tpex,367866,60446,307420,,,307420,291823,,15597,4725,20322,1830,18492,,,18492,-8871,,9621,18935,,-443,10198,,-577,0.27
3294,英濟,2015Q1,tpex,1301303,1136683,164620,,,164620,146322,,18298,-3070,15228,20064,-4836,,,-4836,-24003,,-28839,3006,,-7842,-20739,,-8100,0.02
3297,杭特,2015Q1,tpex,148874,93921,54953,,,54953,43489,,11464,2020,13484,1602,11882,,,11882,-20,,11862,11882,,,11862,,,0.33
3303,岱稜,2015Q1,tpex,499157,396995,102162,,,102162,94906,,7256,-17320,-10064,-4138,-5926,,,-5926,-13603,,-19529,1633,,-7559,-11362,,-8167,0.02
3306,鼎天,2015Q1,tpex,288056,225056,63000,,,63000,59817,412,3595,2508,6103,732,5371,,,5371,-29290,,-23919,5371,,,-23919,,,0.11
3310,佳穎,2015Q1,tpex,127961,90656,37305,,,37305,18017,,19288,-9198,10090,-1560,11650,,,11650,0,,11650,11650,,,11650,,0,0.10
3313,斐成,2015Q1,tpex,440267,379670,60597,,,60597,76699,,-16102,11568,-4534,-2139,-2395,,,-2395,-841,,-3236,2060,,-4455,1219,,-4455,0.02
3317,尼克森,2015Q1,tpex,441493,351330,90163,,,90163,89335,,828,-4421,-3593,643,-4236,,,-4236,-157,,-4393,-4232,,-4,-4389,,-4,-0.07
3322,建舜電,2015Q1,tpex,473804,397297,76507,,,76507,102068,,-25561,-3725,-29286,-455,-28831,,,-28831,-5457,,-34288,-27692,,-1139,-33149,,-1139,-0.32
3323,加百裕,2015Q1,tpex,1133541,1011926,121615,,,121615,83802,,37813,1308,39121,6654,32467,,,32467,-5363,,27104,32467,,,27104,,,0.34
3324,雙鴻,2015Q1,tpex,1032059,917574,114485,,,114485,127091,6492,-6114,-11367,-17481,11222,-28703,,,-28703,-9687,,-38390,-28649,,-54,-38216,,-174,-0.40
3325,旭品,2015Q1,tpex,318722,285196,33526,,,33526,42390,,-8864,-795,-9659,-1223,-8436,,,-8436,-7187,,-15623,-8436,,0,-15623,,0,-0.11
3332,幸康,2015Q1,tpex,296918,204611,92307,,,92307,65015,,27292,2209,29501,4749,24752,,,24752,-11592,,13160,24752,,,13160,,,0.51
3339,泰谷,2015Q1,tpex,338839,429058,-90219,,,-90219,45659,,-135878,-1562,-137440,0,-137440,,,-137440,-7,,-137447,-137440,,0,-137440,,-7,-0.50
3354,律勝,2015Q1,tpex,153531,127429,26102,,,26102,26772,,-670,-3283,-3953,227,-4180,,,-4180,-6301,,-10481,-4180,,,-10481,,,-0.05
3357,臺慶科,2015Q1,tpex,708398,508901,199497,,,199497,103589,685,96593,1025,97618,16419,81199,,,81199,-10092,,71107,81199,,0,71107,,0,0.89
3360,尚立,2015Q1,tpex,2282207,2192434,89773,,,89773,61781,,27992,-10297,17695,5125,12570,,,12570,14,,12584,12633,-63,,12647,,-63,0.17
3362,先進光,2015Q1,tpex,317523,283262,34261,,,34261,60440,,-26179,-5625,-31804,1992,-33796,,,-33796,-2404,,-36200,-33796,,0,-36200,,0,-0.36
3363,上詮,2015Q1,tpex,209970,163284,46686,,,46686,53464,,-6778,4103,-2675,2909,-5584,,,-5584,-4025,,-9609,-5657,,73,-9682,,73,-0.07
3372,典範,2015Q1,tpex,527163,474554,52609,,,52609,29839,,22770,-7689,15081,0,15081,,,15081,,,15081,,,,,,,0.04
3373,熱映,2015Q1,tpex,200689,150011,50678,,,50678,37738,,12940,-2705,10235,1561,8674,,,8674,-3442,,5232,8674,,,5232,,,0.20
3374,精材,2015Q1,tpex,1383032,1070105,312927,,,312927,160716,12456,164667,-8510,156157,26421,129736,,,129736,-444,,129292,,,,,,,0.54
3379,彬台,2015Q1,tpex,151759,121127,30632,,,30632,45320,832,-13856,-980,-14836,-1956,-12880,,,-12880,-3898,,-16778,-12880,,,-16778,,,-0.36
3388,崇越電,2015Q1,tpex,1669158,1389358,279800,,,279800,187440,,92360,-3257,89103,17068,72035,,,72035,-13109,,58926,66573,,5462,53505,,5421,1.07
3390,旭軟,2015Q1,tpex,218334,165739,52595,,,52595,24444,298,28449,-4895,23554,2167,21387,,,21387,35,,21422,21387,,0,21422,,0,0.33
3402,漢科,2015Q1,tpex,479941,399282,80659,,,80659,55425,,25234,663,25897,4392,21505,,,21505,-2484,,19021,21505,,,19021,,,0.29
3434,哲固,2015Q1,tpex,168396,144888,23508,,,23508,20983,,2525,308,2833,597,2236,,,2236,-64,,2172,2236,,,2172,,,0.07
3438,類比科,2015Q1,tpex,226924,169188,57736,,,57736,41673,,16063,-1228,14835,2002,12833,,,12833,-120,,12713,12833,,,12713,,,0.33
3441,聯一光電,2015Q1,tpex,150900,136995,13905,,,13905,25552,,-11647,381,-11266,939,-12205,,,-12205,-10154,,-22359,-10867,,-1338,-20113,,-2246,-0.27
3444,利機,2015Q1,tpex,211916,172521,39395,,,39395,31842,,7553,3006,10559,1630,8929,,,8929,-1167,,7762,8929,,0,7762,,0,0.23
3455,由田,2015Q1,tpex,191657,98921,92736,,,92736,101608,,-8872,-8274,-17146,-6020,-11126,,,-11126,-491,,-11617,-11126,,,-11617,,,-0.18
3465,進泰電子,2015Q1,tpex,47602,44277,3325,,,3325,30984,0,-27659,169,-27490,-414,-27076,0,,-27076,-1329,,-28405,-27076,,,-28405,,,-1.56
3466,德晉,2015Q1,tpex,359181,277073,82108,,,82108,90681,,-8573,-3371,-11944,0,-11944,,,-11944,-9149,,-21093,-11944,,,-21093,,,-0.20
3479,安勤,2015Q1,tpex,982372,736829,245543,,,245543,172284,,73259,1087,74346,20122,54224,,,54224,-7047,,47177,49396,,4828,43663,,3514,0.72
3483,力致,2015Q1,tpex,641183,540158,101025,,,101025,123668,,-22643,9298,-13345,-1715,-11630,,,-11630,-12456,,-24086,-11492,,-138,-23831,,-255,-0.23
3484,崧騰,2015Q1,tpex,815011,623227,191784,,,191784,134533,,57251,-1699,55552,2429,53123,,,53123,-15356,,37767,53951,,-828,39116,,-1349,0.88
3489,森寶,2015Q1,tpex,91988,86571,5417,,,5417,9191,,-3774,-4165,-7939,2,-7941,,,-7941,0,,-7941,-7941,,0,-7941,,0,-0.01
3490,單井,2015Q1,tpex,565479,343893,221586,,,221586,37884,,183702,-5038,178664,57098,121566,,,121566,-6155,,115411,121566,,,115411,,,2.01
3491,昇達科,2015Q1,tpex,301617,178388,123229,,,123229,67022,,56207,-3203,53004,8645,44359,,,44359,-6774,,37585,43325,,1034,37012,,573,0.85
3492,長盛,2015Q1,tpex,241847,195450,46397,0,0,46397,38567,,7830,979,8809,1864,6945,,,6945,-1330,,5615,6945,0,0,5615,0,0,0.22
3498,陽程,2015Q1,tpex,392208,254895,137313,,,137313,101124,,36189,-22978,13211,31913,-18702,,,-18702,-11948,,-30650,-17134,,-1568,-29109,,-1541,-0.22
3499,環天科,2015Q1,tpex,129499,91164,38335,,,38335,40129,,-1794,2442,648,327,321,,,321,-943,,-622,321,,0,-622,,0,0.01
3508,位速,2015Q1,tpex,625961,662068,-36107,,,-36107,122637,,-158744,5821,-152923,2299,-155222,,,-155222,-21670,,-176892,-137755,,-17467,-176892,,,-1.50
3511,矽瑪,2015Q1,tpex,218750,173572,45178,,,45178,76330,,-31152,-430,-31582,0,-31582,,,-31582,1112,,-30470,-24542,,-7040,-23211,,-7259,-0.63
3512,皇龍,2015Q1,tpex,115028,115784,-756,,,-756,26785,0,-27541,4147,-23394,935,-24329,,,-24329,4257,,-20072,-24329,,,-20072,,,-0.55
3516,亞帝歐,2015Q1,tpex,195617,189590,6027,,,6027,40058,,-34031,14236,-19795,0,-19795,,,-19795,-11467,,-31262,-19795,,,-31262,,,-0.27
3520,華盈,2015Q1,tpex,141858,132606,9252,,,9252,26316,,-17064,-4851,-21915,-318,-21597,,,-21597,-2668,,-24265,-21420,,-177,-24088,,-177,-0.40
3521,台鋼建設,2015Q1,tpex,90614,78986,11628,,,11628,17902,,-6274,-1062,-7336,,-7336,,,-7336,,,-7336,,,,,,,-0.16
3522,御嵿,2015Q1,tpex,414578,384091,30487,,,30487,42385,,-11898,3204,-8694,-2129,-6565,0,,-6565,-7432,,-13997,-6596,,31,-14028,,31,-0.14
3523,迎輝,2015Q1,tpex,292780,265629,27151,,,27151,67605,,-40454,-18103,-58557,0,-58557,,,-58557,-328,,-58885,-58557,,,-58885,,,-0.61
3526,凡甲,2015Q1,tpex,410183,305228,104955,0,,104955,91152,,13803,5400,19203,5946,13257,,,13257,-11950,,1307,13257,,,1307,,,0.20
3527,聚積,2015Q1,tpex,442809,312585,130224,,1,130225,130211,,14,3940,3954,3512,442,,,442,-2063,,-1621,3458,,-3016,1395,,-3016,0.11
3529,力旺,2015Q1,tpex,258602,0,258602,,,258602,128976,,129626,50,129676,15253,114423,,,114423,,,114423,114423,,0,114423,,0,1.51
3531,先益,2015Q1,tpex,431091,362551,68540,,,68540,71573,,-3033,4872,1839,2224,-385,,,-385,-17836,,-18221,-385,,0,-18221,,0,-0.01
3537,堡達,2015Q1,tpex,494315,428164,66151,0,0,66151,43867,0,22284,-6181,16103,3742,12361,0,,12361,-2781,,9580,12361,,,9580,,,0.25
