stock_id,name,period,market,營業收入,營業成本,營業費用,營業利益（損失）,營業外收入及支出,繼續營業單位稅前純益（純損）,所得稅費用（利益）,繼續營業單位本期純益（純損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2816,旺旺保,2018Q4,twse,7707676,5163607,1953084,590985,34110,625095,21813,603282,,,603282,56680,,659962,605620,,-2338,661377,,-1415,2.84
2832,台產,2018Q4,twse,4942674,3095451,1180816,666407,6998,673405,113106,560299,,,560299,-183077,,377222,,,,,,,1.55
2850,新產,2018Q4,twse,14749316,9580025,3156419,2012872,3356,2016228,245860,1770368,,,1770368,-537596,,1232772,,,,,,,5.60
2851,中再保,2018Q4,twse,14871535,13123799,370681,1377055,42,1377097,327026,1050071,,,1050071,-547439,,502632,,,,,,,1.78
2852,第一保,2018Q4,twse,6129389,4251229,1314345,563815,-647,563168,71859,491309,,,491309,-33636,,457673,,,,,,,1.63
