stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1101,台泥,2018Q2,twse,57500246,41440890,,,16059356,,,16059356,2429709,,13629647,810554,14440201,3863896,10576305,,,10576305,6342317,,16918622,10009630,,566675,16290317,,628305,2.14
1102,亞泥,2018Q2,twse,39009089,29679533,,,9329556,0,518,9330074,1605059,,7725015,2114043,9839058,2058123,7780935,,,7780935,4111990,,11892925,6226635,,1554300,10178898,,1714027,1.98
1103,嘉泥,2018Q2,twse,1000927,856092,,,144835,,,144835,166691,,-21856,234262,212406,86443,125963,315683,,441646,1502837,,1944483,399116,,42530,1869002,,75481,0.62
1104,環泥,2018Q2,twse,2314855,2049605,,,265250,,,265250,193684,,71566,406175,477741,69343,408398,,,408398,92573,,500971,412775,,-4377,505348,,-4377,0.63
1108,幸福,2018Q2,twse,1684246,1621869,,,62377,,,62377,111128,16056,-32695,-1149,-33844,-25869,-7975,-178,,-8153,-5570,,-13723,-7022,,-1131,-12592,,-1131,-0.02
1109,信大,2018Q2,twse,2809557,1987278,,,822279,,,822279,190215,,632064,14995,647059,254950,392109,,,392109,15924,,408033,248086,,144023,258482,,149551,0.69
1110,東泥,2018Q2,twse,792194,724213,,,67981,,,67981,51465,,16516,36662,53178,-2244,55422,,,55422,19066,,74488,55288,,134,74397,,91,0.10
1201,味全,2018Q2,twse,8828716,6163547,,,2665169,,,2665169,2539722,,125447,-257792,-132345,-81154,-51191,,,-51191,55586,,4395,62156,,-113347,117650,,-113255,0.12
1203,味王,2018Q2,twse,2946087,1981033,,,965054,0,0,965054,522763,,442291,48766,491057,159368,331689,0,,331689,39926,,371615,203280,,128409,231008,,140607,0.86
1210,大成,2018Q2,twse,34984170,29999438,,,4984732,,,4984732,3869947,,1114785,474504,1589289,285045,1304244,,,1304244,169623,,1473867,1119070,,185174,1247917,,225950,1.64
1213,大飲,2018Q2,twse,292227,261868,,,30359,,,30359,29207,,1152,2394,3546,1530,2016,,,2016,-13,,2003,2016,,,2003,,,0.04
1215,卜蜂,2018Q2,twse,10220457,8870867,,,1349590,,,1349590,774387,-1092,574111,-2679,571432,160200,411232,,,411232,40378,,451610,393036,,18196,432712,,18898,1.47
1216,統一,2018Q2,twse,214645776,141454456,,,73191320,,,73191320,58344203,,14847117,5446510,20293627,5113012,15180615,,,15180615,1179479,,16360094,9770190,,5410425,11064497,,5295597,1.72
1217,愛之味,2018Q2,twse,1982512,1328101,,,654411,,,654411,610155,,44256,-45674,-1418,-9808,8390,0,,8390,140111,,148501,1778,,6612,139679,,8822,0.00
1218,泰山,2018Q2,twse,3846852,3162170,,,684682,798,539,684423,638478,,45945,182452,228397,12534,215863,,,215863,-383,,215480,215691,,172,215308,,172,0.47
1219,福壽,2018Q2,twse,5850333,5347619,,4000,506714,,,506714,429431,,77283,2119,79402,18943,60459,,,60459,601,,61060,83081,,-22622,83594,,-22534,0.26
1220,台榮,2018Q2,twse,1203975,1038539,,,165436,,,165436,104012,,61424,14789,76213,9880,66333,,,66333,364,,66697,57598,,8735,57966,,8731,0.33
1225,福懋油,2018Q2,twse,5463107,4981929,,,481178,64,,481114,299108,17506,199512,26815,226327,44552,181775,,,181775,7435,,189210,157256,,24519,164691,,24519,0.72
1227,佳格,2018Q2,twse,12421997,8742152,,,3679845,,,3679845,2426062,,1253783,110412,1364195,268868,1095327,,,1095327,127206,,1222533,1094694,,633,1211860,,10673,1.21
1229,聯華,2018Q2,twse,2488302,2078908,,,409394,,,409394,267586,,141808,1085908,1227716,38364,1189352,,,1189352,531930,,1721282,1190651,,-1299,1722304,,-1022,1.24
1231,聯華食,2018Q2,twse,3767881,2996087,,,771794,,,771794,552930,,218864,33091,251955,49502,202453,,,202453,6279,,208732,202349,,104,208436,,296,1.27
1232,大統益,2018Q2,twse,8382090,7492684,,,889406,,,889406,363352,,526054,21262,547316,107904,439412,,,439412,227,,439639,430011,,9401,430235,,9404,2.69
1233,天仁,2018Q2,twse,1086757,457461,0,0,629296,0,0,629296,535104,,94192,23004,117196,22906,94290,0,,94290,85841,,180131,94160,0,130,179886,,245,1.04
1234,黑松,2018Q2,twse,4454176,3374339,,,1079837,,,1079837,1050290,,29547,303971,333518,44787,288731,,,288731,6605,,295336,288731,,,295336,,,0.72
1235,興泰,2018Q2,twse,13381,13454,,,-73,,,-73,8071,,-8144,35848,27704,-646,28350,,,28350,1108605,,1136955,28350,,,1136955,,,0.33
1236,宏亞,2018Q2,twse,898907,679554,,,219353,,,219353,241881,,-22528,5564,-16964,490,-17454,,,-17454,126528,,109074,-17454,,,109074,,0,-0.16
1256,鮮活果汁-KY,2018Q2,twse,1634338,1080644,,,553694,,,553694,270720,,282974,16663,299637,77660,221977,,,221977,6192,,228169,221730,,247,228073,,96,7.21
1301,台塑,2018Q2,twse,116643451,95774876,,,20868575,,,20868575,5629050,,15239525,18967914,34207439,5169657,29037782,,,29037782,18681152,,47718934,29037782,,,47718934,,,4.56
1303,南亞,2018Q2,twse,168674081,141237162,,,27436919,,24272,27461191,9585832,,17875359,17427334,35302693,5432212,29870481,,,29870481,12304122,,42174603,30134392,,-263911,42371827,,-197224,3.80
1304,台聚,2018Q2,twse,30332479,26618432,,,3714047,,,3714047,1900458,,1813589,380942,2194531,530423,1664108,4057,,1668165,354851,,2023016,527430,,1140735,693612,,1329404,0.49
1305,華夏,2018Q2,twse,7822558,6052776,,,1769782,,,1769782,590365,,1179417,36933,1216350,218463,997887,4057,,1001944,11691,,1013635,924202,,77742,935918,,77717,1.82
1307,三芳,2018Q2,twse,4457733,3494471,,,963262,,,963262,791609,,171653,40808,212461,48296,164165,,,164165,176744,,340909,164165,,,340909,,,0.41
1308,亞聚,2018Q2,twse,2961396,2819950,,,141446,,,141446,105424,,36022,147812,183834,22516,161318,,,161318,-142270,,19048,161318,,,19048,,,0.29
1309,台達化,2018Q2,twse,10788137,9945162,,,842975,,,842975,398511,,444464,59912,504376,122172,382204,,,382204,-35158,,347046,382204,,,347046,,,1.17
1310,台苯,2018Q2,twse,8076162,6907983,,,1168179,,,1168179,248510,,919669,20373,940042,225754,714288,,,714288,-52539,,661749,737651,,-23363,683599,,-21850,1.40
1312,國喬,2018Q2,twse,12291297,10112383,,,2178914,,,2178914,682284,,1496630,973295,2469925,629088,1840837,,,1840837,362105,,2202942,1776198,,64639,2035892,,167050,1.96
1313,聯成,2018Q2,twse,30044450,28004862,,,2039588,,,2039588,1126696,,912892,-128305,784587,204192,580395,,,580395,188666,,769061,580395,0,,769061,,0,0.46
1314,中石化,2018Q2,twse,18942433,16297625,,,2644808,,0,2644808,928268,,1716540,630035,2346575,26052,2320523,,,2320523,146973,,2467496,2322552,,-2029,2467348,,148,0.86
1315,達新,2018Q2,twse,1175379,1011132,,,164247,,,164247,195442,,-31195,1075,-30120,-12849,-17271,,,-17271,286935,,269664,-17038,,-233,270102,,-438,-0.09
1316,上曜,2018Q2,twse,1184595,787229,,,397366,,,397366,191045,,206321,10965,217286,-2709,219995,,,219995,109415,,329410,232306,,-12311,271524,,57886,1.99
1319,東陽,2018Q2,twse,12051478,9330588,,,2720890,,0,2720890,1727317,,993573,359697,1353270,259608,1093662,,,1093662,98894,,1192556,1079012,,14650,1174420,,18136,1.82
1321,大洋,2018Q2,twse,2447215,2355237,,,91978,,,91978,182048,,-90070,59567,-30503,3280,-33783,,,-33783,66930,,33147,-33783,,,33147,,,-0.15
1323,永裕,2018Q2,twse,1809540,1372445,,,437095,,,437095,208032,,229063,15895,244958,73839,171119,,,171119,10372,,181491,146351,,24768,156372,,25119,1.61
1324,地球,2018Q2,twse,567590,473900,,,93690,,,93690,93016,,674,6127,6801,5713,1088,,,1088,2532,,3620,1088,,0,3620,,0,0.01
1325,恆大,2018Q2,twse,447137,395471,,,51666,,,51666,27897,,23769,15287,39056,7438,31618,,,31618,1788,,33406,32304,,-686,33301,,105,0.38
1326,台化,2018Q2,twse,198653498,168716960,,,29936538,,,29936538,7315700,,22620838,13259930,35880768,5325877,30554891,,,30554891,23104465,,53659356,27254199,,3300692,46577662,,7081694,4.67
1337,再生-KY,2018Q2,twse,716771,801531,,,-84760,,,-84760,203197,,-287957,9407,-278550,7897,-286447,,,-286447,46561,,-239886,-286447,,,-239886,,,-1.07
1338,廣華-KY,2018Q2,twse,4036378,3048630,,,987748,,,987748,600138,,387610,14736,402346,88227,314119,,,314119,52612,,366731,336712,,-22593,390013,,-23282,4.02
1339,昭輝,2018Q2,twse,1431877,1042938,,,388939,,,388939,193191,,195748,113065,308813,59949,248864,,,248864,1873,,250737,258396,,-9532,257285,,-6548,3.49
1340,勝悅-KY,2018Q2,twse,1239618,956425,,,283193,,,283193,102598,,180595,31733,212328,37306,175022,,,175022,39223,,214245,175022,,,214245,,,1.38
1402,遠東新,2018Q2,twse,105396469,82368563,,,23027906,,277,23028183,14531260,,8496923,4473386,12970309,2157259,10813050,,,10813050,1729564,,12542614,7375615,,3437435,9013394,,3529220,1.48
1410,南染,2018Q2,twse,265883,161977,,,103906,,,103906,44388,,59518,9512,69030,12211,56819,,,56819,-2004,,54815,52847,,3972,50843,,3972,0.73
1413,宏洲,2018Q2,twse,1766781,1614271,,,152510,,,152510,41190,,111320,2665,113985,-18000,131985,,,131985,-1680,,130305,,,,,,,1.00
1414,東和,2018Q2,twse,505154,457950,,,47204,,,47204,40457,,6747,7440,14187,-1433,15620,,,15620,10600,,26220,,,,,,,0.07
1416,廣豐,2018Q2,twse,117677,723,,,116954,,,116954,156500,,-39546,109782,70236,16942,53294,,,53294,31913,,85207,53294,,0,85207,,0,0.29
1417,嘉裕,2018Q2,twse,781105,663511,,,117594,,,117594,314258,,-196664,126248,-70416,16780,-87196,,,-87196,65941,,-21255,-87196,,,-21255,,,-0.23
1418,東華,2018Q2,twse,434924,468676,,,-33752,,,-33752,46975,-2287,-83014,-12960,-95974,67,-96041,,,-96041,161556,,65515,-96030,,-11,65526,,-11,-1.77
1419,新紡,2018Q2,twse,723271,572850,,,150421,,,150421,204557,,-54136,52607,-1529,5018,-6547,,,-6547,443844,,437297,-3219,,-3328,440625,,-3328,-0.01
1423,利華,2018Q2,twse,425512,391435,,,34077,,,34077,18388,,15689,41220,56909,4785,52124,,,52124,38851,,90975,,,,,,,0.30
1432,大魯閣,2018Q2,twse,409776,81609,,,328167,,,328167,459789,,-131622,4061,-127561,1329,-128890,,,-128890,-11595,,-140485,-111604,,-17286,-123210,,-17275,-0.66
1434,福懋,2018Q2,twse,22467681,19606601,,,2861080,,,2861080,1387964,,1473116,1037612,2510728,720225,1790503,,,1790503,3788353,,5578856,1540722,,249781,5206700,,372156,0.91
1435,中福,2018Q2,twse,16596,929,,,15667,0,0,15667,17551,0,-1884,8216,6332,0,6332,,,6332,-2349,,3983,6332,,0,3983,,0,0.05
1436,華友聯,2018Q2,twse,1027713,728786,,,298927,,,298927,96087,,202840,-28895,173945,8313,165632,,,165632,882,,166514,165632,,,166514,,,2.18
