stock_id,name,period,market,營業收入,營業成本,營業費用,營業利益（損失）,營業外收入及支出,繼續營業單位稅前純益（純損）,所得稅費用（利益）,繼續營業單位本期純益（純損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2816,旺旺保,2018Q3,twse,5847216,3890512,1447584,509120,48521,557641,27820,529821,,,529821,82173,,611994,531566,,-1745,612929,,-935,2.50
2832,台產,2018Q3,twse,3776347,2257609,896239,622499,3979,626478,90998,535480,,,535480,-61925,,473555,,,,,,,1.48
2850,新產,2018Q3,twse,11175925,7352915,2297857,1525153,10096,1535249,128842,1406407,,,1406407,-266308,,1140099,,,,,,,4.45
2851,中再保,2018Q3,twse,11272676,9852610,286695,1133371,13,1133384,272732,860652,,,860652,-248824,,611828,,,,,,,1.46
2852,第一保,2018Q3,twse,4777421,3182576,969517,625328,0,625328,61437,563891,,,563891,7518,,571409,,,,,,,1.87
