stock_id,name,period,market,收入,支出,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,本期淨利（淨損）,其他綜合損益,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1409,新纖,2017Q4,twse,36537343,34962834,1574509,444803,1129706,,1129706,1144297,2274003,964726,,164980,2160210,,113793,0.60
1718,中纖,2017Q4,twse,37038326,32831382,4206944,743253,3463691,,3463691,204282,3667973,793987,,2669704,872456,,2795517,0.70
2207,和泰車,2017Q4,twse,181253866,166969824,14284042,2719447,11564595,,11564595,-24571,11540024,10115607,,1448988,10103209,,1436815,18.52
2905,三商,2017Q4,twse,238955722,235131062,3824660,427664,3396996,,3396996,3585105,6982101,1640955,,1756041,3389212,,3592889,2.27
