stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1240,茂生農經,2024Q3,tpex,2132889,1888849,10836,43266,298142,,,298142,183377,,114765,30132,144897,30581,114316,,,114316,456078,,570394,127102,,-12786,583180,,-12786,3.07
1259,安心,2024Q3,tpex,4571195,3528302,,,1042893,,,1042893,1023320,,19573,52108,71681,9454,62227,,,62227,57413,,119640,71758,,-9531,128829,,-9189,2.22
1264,德麥,2024Q3,tpex,4924106,3336429,,,1587677,,,1587677,744946,,842731,21690,864421,192958,671463,,,671463,99487,,770950,580611,,90852,640985,,129965,15.67
1268,漢來美食,2024Q3,tpex,4426194,2408706,,,2017488,,,2017488,1608459,,409029,-4117,404912,77776,327136,,,327136,19330,,346466,327136,,,346466,,,7.75
1294,漢田生技,2024Q3,tpex,595387,350186,,,245201,,,245201,84424,,160777,-3141,157636,32984,124652,,,124652,,,124652,124843,,-191,124843,,-191,4.94
1295,生合,2024Q3,tpex,743027,329819,,,413208,,,413208,226827,,186381,16527,202908,54691,148217,,,148217,15944,,164161,148217,,,164161,,,4.73
1336,台翰,2024Q3,tpex,1862369,1528231,,,334138,,,334138,180186,,153952,31707,185659,67048,118611,,,118611,62832,,181443,118611,,,181443,,,1.53
1565,精華,2024Q3,tpex,3320177,2450955,,,869222,,0,869222,305974,,563248,96222,659470,138627,520843,,,520843,680,,521523,520843,,,521523,,,10.33
1569,濱川,2024Q3,tpex,2239589,2130121,,,109468,,,109468,389097,,-279629,101728,-177901,805,-178706,,,-178706,150175,,-28531,-194755,,16049,-56196,,27665,-1.60
1570,力肯,2024Q3,tpex,577212,412074,,,165138,,,165138,65001,,100137,11127,111264,21357,89907,,,89907,47812,,137719,89907,,0,137719,,0,1.75
1580,新麥,2024Q3,tpex,3414012,1923866,,,1490146,,,1490146,814756,,675390,94424,769814,232105,537709,,,537709,109802,,647511,505525,,32184,609539,,37972,10.06
1584,精剛,2024Q3,tpex,2240026,1814913,,,425113,,,425113,151383,,273730,116600,390330,55991,334339,,,334339,-3823,,330516,336229,,-1890,332406,,-1890,1.75
1586,和勤,2024Q3,tpex,1916892,1608090,,,308802,,,308802,263695,,45107,-4377,40730,6259,34471,,,34471,59300,,93771,34471,,,93771,,,0.42
1591,駿吉-KY,2024Q3,tpex,162749,167230,,,-4481,,,-4481,47878,,-52359,-5859,-58218,-6640,-51578,,,-51578,57713,,6135,-51578,,,6135,,,-1.43
1593,祺驊,2024Q3,tpex,795948,540989,,,254959,,,254959,196649,,58310,26844,85154,24256,60898,,,60898,11009,,71907,40086,,20812,51095,,20812,1.01
1595,川寶,2024Q3,tpex,677161,499718,,,177443,,,177443,220750,,-43307,50139,6832,15450,-8618,,,-8618,6779,,-1839,-5069,,-3549,1710,,-3549,-0.11
1599,宏佳騰,2024Q3,tpex,1807205,1373936,,,433269,,,433269,375878,,57391,26655,84046,15712,68334,,,68334,-8084,,60250,68988,,-654,60904,,-654,0.94
1742,台蠟,2024Q3,tpex,185812,140068,,,45744,,,45744,100356,,-54612,169796,115184,1771,113413,,,113413,1682,,115095,113413,,,115095,,,1.22
1777,生泰,2024Q3,tpex,943393,586466,,,356927,,,356927,99554,,257373,120349,377722,75714,302008,,,302008,80,,302088,,,,,,,6.77
1781,合世,2024Q3,tpex,545354,440231,,,105123,,,105123,102545,,2578,14641,17219,188,17031,,,17031,2719,,19750,17031,,,19750,,,0.36
1784,訊聯,2024Q3,tpex,893166,398414,,,494752,,,494752,446441,,48311,28309,76620,20941,55679,,,55679,-2813,,52866,50606,,5073,49544,,3322,1.00
1785,光洋科,2024Q3,tpex,21532644,18628559,,,2904085,,,2904085,1111800,,1792285,-230720,1561565,307861,1253704,,,1253704,137853,,1391557,1255557,,-1853,1393410,,-1853,2.12
1788,杏昌,2024Q3,tpex,3070875,2247440,,,823435,0,0,823435,483512,,339923,17320,357243,69690,287553,,,287553,-7918,,279635,287553,,,279635,,,6.46
1796,金穎生技,2024Q3,tpex,366170,298276,,,67894,,,67894,96220,,-28326,2233,-26093,-512,-25581,,,-25581,845,,-24736,-25581,,,-24736,,,-0.62
1799,易威,2024Q3,tpex,386770,171141,,,215629,,,215629,277386,,-61757,-8962,-70719,157,-70876,,,-70876,11061,,-59815,-76596,,5720,-65936,,6121,-0.64
1813,寶利徠,2024Q3,tpex,237310,265718,,,-28408,,,-28408,64275,,-92683,76382,-16301,-3949,-12352,,,-12352,455,,-11897,-2071,,-10281,-1613,,-10284,-0.04
1815,富喬,2024Q3,tpex,2959818,2646738,,,313080,,,313080,383680,,-70600,-33244,-103844,-27238,-76606,,,-76606,49888,,-26718,-76606,,,-26718,,,-0.17
2035,唐榮公司,2024Q3,tpex,8898683,9142693,,,-244010,,,-244010,225959,,-469969,23531,-446438,,-446438,,,-446438,-10443,,-456881,,,,,,,-1.28
2061,風青,2024Q3,tpex,846792,814127,,,32665,,,32665,44904,,-12239,26512,14273,3074,11199,,,11199,7846,,19045,11199,,,19045,,,0.24
2063,世鎧精密,2024Q3,tpex,847318,651294,,,196024,,,196024,97596,,98428,-2571,95857,23288,72569,,,72569,26840,,99409,72569,,,99409,,,1.46
2064,晉椿,2024Q3,tpex,1215364,1167883,,,47481,173,,47308,85174,,-37866,27195,-10671,219,-10890,,,-10890,6647,,-4243,-11028,,138,-4392,,149,-0.16
2065,世豐,2024Q3,tpex,1781037,1432281,,,348756,,,348756,159006,,189750,33295,223045,53164,169881,,,169881,-59479,,110402,169881,,,110402,,,2.97
2066,世德,2024Q3,tpex,2130809,1399324,,,731485,,,731485,445497,,285988,51320,337308,77094,260214,,,260214,3513,,263727,260214,,0,263727,,0,6.12
2067,嘉鋼,2024Q3,tpex,737272,710152,,,27120,,,27120,131553,,-104433,-12834,-117267,-1564,-115703,,,-115703,8872,,-106831,-93867,,-21836,-86040,,-20791,-2.08
2070,精湛,2024Q3,tpex,540582,261912,,,278670,,,278670,180877,,97793,8610,106403,25149,81254,,,81254,808,,82062,81254,,,82062,,,2.27
2073,雄順,2024Q3,tpex,436669,366787,,,69882,,,69882,52423,,17459,-4542,12917,2473,10444,,,10444,-131,,10313,,,,,,,0.38
2221,大甲,2024Q3,tpex,1009525,832112,,,177413,,,177413,95643,,81770,-752,81018,17345,63673,,,63673,3982,,67655,56888,,6785,60870,0,6785,1.34
2230,泰茂,2024Q3,tpex,1036276,670856,,,365420,,,365420,85648,936,280708,16986,297694,30393,267301,,,267301,24619,,291920,268567,,-1266,292571,,-651,5.12
2235,謚源,2024Q3,tpex,434007,329953,,,104054,,,104054,55573,,48481,41698,90179,16461,73718,,,73718,0,,73718,,,,,,,2.05
