stock_id,name,period,market,收入,支出,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,本期淨利（淨損）,其他綜合損益,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1409,新纖,2020Q4,twse,32128967,29811797,2317170,718945,1598225,2041659,3639884,-589993,3049891,2884329,,755555,2338576,,711315,1.79
1718,中纖,2020Q4,twse,30816399,25895694,4920705,871997,4048708,,4048708,345080,4393788,942047,,3106661,1004138,,3389650,0.73
2207,和泰車,2020Q4,twse,231813269,210688384,21124885,4589675,16535210,,16535210,725303,17260513,13848870,,2686340,14536175,,2724338,25.36
2905,三商,2020Q4,twse,210659310,207487324,3171986,649507,2522479,,2522479,-2953172,-430693,1397680,,1124799,72754,,-503447,1.63
