stock_id,name,period,market,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1256,鮮活果汁-KY,2015Q1,twse,506333,358882,147451,,,147451,75922,,71529,735,72264,24754,47510,,,47510,-7792,,39718,47268,,242,39502,,216,1.91
1301,台塑,2015Q1,twse,47697112,42125233,5571879,,,5571879,2632896,,2938983,1513001,4451984,808299,3643685,,,3643685,2874768,,6518453,3643685,,,6518453,,,0.57
1303,南亞,2015Q1,twse,79525772,68480472,11045300,-214,,11045514,4521659,,6523855,3294117,9817972,1648631,8169341,,,8169341,-4207978,,3961363,7950168,,219173,4063483,,-102120,1.00
1304,台聚,2015Q1,twse,13066416,11712905,1353511,,,1353511,932786,,420725,40824,461549,63523,398026,-6614,,391412,-167263,,224149,187745,,203667,46289,,177860,0.18
1305,華夏,2015Q1,twse,3661067,3158674,502393,,,502393,285935,0,216458,-11372,205086,28679,176407,-6614,,169793,-14372,,155421,161693,,8100,147361,,8060,0.35
1307,三芳,2015Q1,twse,2971584,2163111,808473,,,808473,428056,,380417,-31691,348726,64319,284407,,,284407,-76603,,207804,284407,,,207804,,,0.76
1308,亞聚,2015Q1,twse,1230665,1104824,125841,,,125841,45998,,79843,61412,141255,19944,121311,,,121311,-142133,,-20822,121311,,,-20822,,,0.26
1309,台達化,2015Q1,twse,4075100,3798998,276102,,,276102,191169,,84933,-11219,73714,-8484,82198,,,82198,-47202,,34996,82198,,,34996,,,0.25
1310,台苯,2015Q1,twse,2268323,2142872,125451,,,125451,65897,,59554,-15801,43753,14256,29497,0,,29497,87367,,116864,27115,,2382,116043,,821,0.05
1312,國喬,2015Q1,twse,5008775,4403208,605567,,,605567,289077,,316490,70710,387200,60394,326806,,,326806,73436,,400242,292522,,34284,332275,,67967,0.32
1313,聯成,2015Q1,twse,10934995,10408976,526019,,,526019,422964,,103055,4982,108037,20551,87486,,,87486,-219380,,-131894,87486,,0,-131894,,0,0.08
1314,中石化,2015Q1,twse,7398603,7228836,169767,546,931,170152,309907,,-139755,332705,192950,10000,182950,,,182950,-35782,,147168,183688,,-738,147334,,-166,0.08
1315,達新,2015Q1,twse,638625,520722,117903,,,117903,107267,,10636,-4094,6542,3461,3081,,,3081,113505,,116586,6204,,-3123,119699,,-3113,0.03
1316,上曜,2015Q1,twse,208386,170696,37690,,,37690,74916,,-37226,-9729,-46955,2124,-49079,,,-49079,16739,,-32340,-56221,,7142,-52671,,20331,-0.43
1319,東陽,2015Q1,twse,5612549,4307825,1304724,,145,1304869,823390,,481479,20728,502207,71509,430698,,,430698,-68943,,361755,412748,,17950,351008,,10747,0.70
1321,大洋,2015Q1,twse,1278856,1195252,83604,,,83604,95027,,-11423,15647,4224,-1,4225,,,4225,372,,4597,4225,,,4597,,,0.02
1323,永裕,2015Q1,twse,754527,568801,185726,,,185726,91339,0,94387,-8518,85869,26541,59328,,,59328,-16413,,42915,47353,,11975,30961,,11954,0.52
1324,地球,2015Q1,twse,315831,257059,58772,,,58772,48193,,10579,995,11574,4672,6902,,,6902,-3509,,3393,6902,,,3393,,,0.09
1325,恆大,2015Q1,twse,279979,237619,42360,,,42360,18278,,24082,-1942,22140,3901,18239,,,18239,-5562,,12677,18494,,-255,14463,,-1786,0.18
1326,台化,2015Q1,twse,80909048,74716000,6193048,,,6193048,3525778,,2667270,-135848,2531422,474331,2057091,,,2057091,1912574,,3969665,1486545,,570546,3758256,,211409,0.25
1337,再生-KY,2015Q1,twse,840612,660739,179873,,,179873,110444,,69429,27563,96992,28893,68099,,,68099,-99418,,-31319,68099,,,-31319,,,0.27
1338,廣華-KY,2015Q1,twse,1928365,1459718,468647,,,468647,245365,,223282,13781,237063,54741,182322,,,182322,-61669,,120653,182373,,-51,121017,,-364,2.18
1339,昭輝,2015Q1,twse,377677,233614,144063,,,144063,52470,,91593,-2940,88653,15295,73358,,,73358,0,,73358,,,,,,,1.02
1340,勝悅-KY,2015Q1,twse,592056,387515,204541,,,204541,28906,,175635,7923,183558,30155,153403,,,153403,-47866,,105537,153403,,,105537,,,1.74
1402,遠東新,2015Q1,twse,53529552,40683059,12846493,,,12846493,8974375,,3872118,3105988,6978106,2351602,4626504,,,4626504,718926,,5345430,2635289,,1991215,3378591,,1966839,0.54
1410,南染,2015Q1,twse,142816,95851,46965,,,46965,19360,,27605,1510,29115,5192,23923,,,23923,-922,,23001,21616,,2307,20694,,2307,0.30
1413,宏洲,2015Q1,twse,579570,594566,-14996,,,-14996,17269,,-32265,2749,-29516,3208,-32724,,,-32724,-11,,-32735,-32750,,26,-32761,,26,-0.32
1414,東和,2015Q1,twse,296976,299184,-2208,,,-2208,17282,,-19490,-440,-19930,-3509,-16421,,,-16421,-7148,,-23569,,,,,,,-0.07
1416,廣豐,2015Q1,twse,869625,630369,239256,,,239256,126315,,112941,47176,160117,4579,155538,,,155538,-10715,,144823,155747,,-209,145032,,-209,0.54
1417,嘉裕,2015Q1,twse,938842,718894,219948,,,219948,309747,,-89799,-2785,-92584,505,-93089,,,-93089,-15505,,-108594,-93089,,,-108594,,,-0.25
1418,東華,2015Q1,twse,321943,344762,-22819,,,-22819,33803,,-56622,-4192,-60814,1020,-61834,,,-61834,-2985,,-64819,-61828,,-6,-64813,,-6,-0.51
1419,新紡,2015Q1,twse,265830,216200,49630,0,0,49630,72448,,-22818,-3575,-26393,-910,-25483,0,,-25483,9679,,-15804,-25462,,-21,-15783,,-21,-0.09
1423,利華,2015Q1,twse,156067,163752,-7685,,,-7685,9144,,-16829,-2710,-19539,-1127,-18412,,,-18412,-5240,,-23652,,,,,,,-0.11
1432,大魯閣,2015Q1,twse,60945,52317,8628,,,8628,56897,,-48269,-609,-48878,0,-48878,-30962,,-79840,16659,,-63181,-76944,,-2896,-60285,,-2896,-0.48
1434,福懋,2015Q1,twse,11029926,9534764,1495162,,,1495162,683973,,811189,-30509,780680,164726,615954,,,615954,-154462,,461492,517351,,98603,354007,,107485,0.31
1435,中福,2015Q1,twse,7118,805,6313,,,6313,5279,,1034,-311,723,,723,,,723,,,723,723,,,723,,,0.01
1436,華友聯,2015Q1,twse,49439,35431,14008,,,14008,13159,,849,-7216,-6367,801,-7168,,,-7168,,,-7168,,,,,,,-0.12
1437,勤益控,2015Q1,twse,252243,171063,81180,,,81180,24790,,56390,-13877,42513,7903,34610,,,34610,5366,,39976,34967,,-357,40724,,-748,0.17
1438,三地開發,2015Q1,twse,23352,5515,17837,0,0,17837,3271,0,14566,294,14860,1772,13088,,,13088,,,13088,,,,,,,0.13
1439,雋揚,2015Q1,twse,95543,91390,4153,,,4153,7584,,-3431,3692,261,64,197,,,197,0,,197,,,,,,,0.00
1440,南紡,2015Q1,twse,5279253,4636230,643023,,,643023,566182,,76841,160358,237199,46391,190808,,,190808,-217165,,-26357,203513,,-12705,-13652,,-12705,0.12
1441,大東,2015Q1,twse,490281,460548,29733,,,29733,46463,,-16730,-17937,-34667,-1676,-32991,,,-32991,-6078,,-39069,-32991,,,-39069,,,-0.37
1442,名軒,2015Q1,twse,195506,121917,73589,,,73589,32114,,41475,323,41798,4037,37761,,,37761,-1455,,36306,37761,,0,36306,,0,0.18
1443,立益物流,2015Q1,twse,273825,295968,-22143,,,-22143,30229,,-52372,-41208,-93580,0,-93580,,,-93580,15907,,-77673,-65099,,-28481,-54494,,-23179,-0.48
1444,力麗,2015Q1,twse,2759961,2477831,282130,168,0,281962,121641,,160321,-42234,118087,28664,89423,,,89423,-50448,,38975,96018,,-6595,45380,,-6405,0.10
1445,大宇,2015Q1,twse,472498,422256,50242,,,50242,34074,,16168,43,16211,-296,16507,,,16507,16032,,32539,16507,,0,32539,,0,0.12
1446,宏和,2015Q1,twse,199597,151277,48320,,,48320,44988,,3332,3608,6940,1833,5107,,,5107,-13563,,-8456,5107,,,-8456,,,0.04
1447,力鵬,2015Q1,twse,4613017,4537933,75084,,,75084,161838,,-86754,-49465,-136219,-22353,-113866,,,-113866,-47198,,-161064,-114322,,456,-163877,,2813,-0.14
1449,佳和,2015Q1,twse,649528,618600,30928,,,30928,90803,,-59875,-8631,-68506,55,-68561,,,-68561,13810,,-54751,-61589,,-6972,-47799,,-6952,-0.52
1451,年興,2015Q1,twse,2742195,2530219,211976,,,211976,157228,,54748,3358,58106,11058,47048,,,47048,-212286,,-165238,49151,,-2103,-162569,,-2669,0.12
1452,宏益,2015Q1,twse,576453,467052,109401,,,109401,26520,,82881,22015,104896,17282,87614,,,87614,49098,,136712,,,,,,,0.66
1453,大將,2015Q1,twse,30905,38531,-7626,,,-7626,9671,,-17297,1853,-15444,1234,-16678,,,-16678,959,,-15719,-16879,,201,-15920,,201,-0.19
1454,台富,2015Q1,twse,529892,464367,65525,,,65525,34485,63,31103,-897,30206,4336,25870,,,25870,548,,26418,25870,,0,26418,,0,0.20
1455,集盛,2015Q1,twse,4025006,4035116,-10110,,,-10110,115466,,-125576,48114,-77462,-10577,-66885,,,-66885,-62,,-66947,-66885,,,-66947,,,-0.11
1456,怡華,2015Q1,twse,137992,111801,26191,,,26191,32598,0,-6407,-15756,-22163,0,-22163,,,-22163,1630,,-20533,-22163,,,-20533,,,-0.10
1457,宜進,2015Q1,twse,785432,677357,108075,,,108075,47592,,60483,57635,118118,3543,114575,,,114575,-6039,,108536,110540,,4035,104562,,3974,0.42
1459,聯發,2015Q1,twse,1003256,892371,110885,,,110885,44324,,66561,35031,101592,13023,88569,,,88569,-161056,,-72487,88509,,60,-72547,,60,0.28
1460,宏遠,2015Q1,twse,2093769,1706619,387150,,,387150,268291,-1846,117013,9525,126538,16482,110056,,,110056,-12583,,97473,110062,,-6,97479,,-6,0.25
1463,強盛新,2015Q1,twse,134186,107236,26950,,,26950,20738,,6212,18066,24278,2040,22238,0,,22238,-4849,,17389,22601,,-363,17752,,-363,0.14
1464,得力,2015Q1,twse,1576218,1284980,291238,,,291238,195694,573,96117,4060,100177,20038,80139,,,80139,-27238,,52901,59627,,20512,35925,,16976,0.28
1465,偉全,2015Q1,twse,523707,448050,75657,,,75657,52024,,23633,11081,34714,2743,31971,,,31971,-20926,,11045,20810,,11161,5297,,5748,0.20
1466,聚隆,2015Q1,twse,1047772,969969,77803,0,0,77803,74465,,3338,-3487,-149,-401,252,0,,252,0,,252,252,0,0,252,0,0,0.00
1467,南緯,2015Q1,twse,1637948,1337147,300801,,,300801,291376,,9425,-8394,1031,12141,-11110,,,-11110,-104183,,-115293,8242,,-19352,-87057,,-28236,0.04
1468,昶和,2015Q1,twse,172361,148051,24310,,,24310,24571,,-261,-10343,-10604,0,-10604,,,-10604,-2645,,-13249,-8033,,-2571,-10135,,-3114,-0.50
1470,大統新創,2015Q1,twse,199659,152645,47014,,,47014,25802,90,21302,-2450,18852,3586,15266,,,15266,5076,,20342,,,,,,,0.18
1471,首利,2015Q1,twse,521544,546881,-25337,,,-25337,60915,,-86252,1504,-84748,-397,-84351,,,-84351,-2077,,-86428,-84351,,,-86428,,,-0.42
1472,三洋實業,2015Q1,twse,186329,195372,-9043,,,-9043,17606,0,-26649,-3155,-29804,131,-29935,,,-29935,-303,,-30238,-29330,,-605,-29633,,-605,-0.41
1473,台南,2015Q1,twse,2503737,1964372,539365,,,539365,516176,,23189,33492,56681,37606,19075,,,19075,-27959,,-8884,66515,,-47440,41779,,-50663,0.46
1474,弘裕,2015Q1,twse,843838,755132,88706,,,88706,62725,,25981,-3533,22448,3052,19396,,,19396,-4304,,15092,19396,,,15092,,,0.15
1475,業旺,2015Q1,twse,48402,50694,-2292,,,-2292,13004,,-15296,-6877,-22173,-198,-21975,,,-21975,1314,,-20661,-14426,,-7549,-14081,,-6580,-0.27
1476,儒鴻,2015Q1,twse,4928213,3569665,1358548,,,1358548,485388,,873160,-14118,859042,160892,698150,,,698150,-29834,,668316,698150,,0,668316,,0,2.68
1477,聚陽,2015Q1,twse,5782028,4284711,1497317,,,1497317,727726,,769591,13335,782926,140560,642366,,,642366,-32406,,609960,640349,,2017,608166,,1794,3.35
1503,士電,2015Q1,twse,4763468,3704649,1058819,,,1058819,620844,,437975,39322,477297,89171,388126,,,388126,-74646,,313480,370336,,17790,301594,,11886,0.71
1504,東元,2015Q1,twse,11716314,8665295,3051019,4223,10265,3057061,2070378,,986683,122264,1108947,287384,821563,,,821563,-1424267,,-602704,737106,,84457,-621401,,18697,0.37
1506,正道,2015Q1,twse,377845,313520,64325,,,64325,49356,,14969,-7494,7475,2131,5344,,,5344,-36356,,-31012,6322,,-978,-22544,,-8468,0.05
1512,瑞利,2015Q1,twse,959896,833433,126463,,,126463,130244,,-3781,-38527,-42308,16848,-59156,,,-59156,-21949,,-81105,-61403,,2247,-82393,,1288,-0.33
1513,中興電,2015Q1,twse,2081376,1654959,426417,,,426417,331322,,95095,60589,155684,36847,118837,,,118837,-8314,,110523,122222,,-3385,116128,,-5605,0.30
1514,亞力,2015Q1,twse,792923,693600,99323,,3180,102503,89842,3699,16360,5788,22148,2231,19917,,,19917,-1558,,18359,21190,,-1273,19953,,-1594,0.11
1515,力山,2015Q1,twse,770101,614034,156067,,,156067,147440,,8627,3293,11920,-4699,16619,,,16619,4301,,20920,17244,,-625,21625,,-705,0.10
1516,川飛,2015Q1,twse,52668,45746,6922,,,6922,3935,0,2987,79136,82123,0,82123,0,,82123,0,,82123,,,,,,,3.80
1517,利奇,2015Q1,twse,886027,757723,128304,,,128304,80515,,47789,-25669,22120,11537,10583,,,10583,-12149,,-1566,3636,,6947,-4938,,3372,0.02
1519,華城,2015Q1,twse,1026516,867630,158886,,,158886,129702,,29184,-14191,14993,17899,-2906,,,-2906,-8380,,-11286,-2970,,64,-11258,,-28,-0.01
1521,大億,2015Q1,twse,1610395,1303672,306723,695,2938,308966,128775,0,180191,24133,204324,33928,170396,,,170396,-8079,,162317,170396,,,162317,,,2.24
1522,堤維西,2015Q1,twse,3730972,2914735,816237,-916,-391,816762,578929,,237833,-27359,210474,63003,147471,,,147471,-79357,,68114,129731,,17740,58634,,9480,0.42
1524,耿鼎,2015Q1,twse,591818,488748,103070,,,103070,76557,,26513,-284291,-257778,-43646,-214132,,,-214132,,,-214132,-214132,,,-214132,,,-1.19
1525,江申,2015Q1,twse,286592,257140,29452,,,29452,23976,,5476,87900,93376,2513,90863,,,90863,-33786,,57077,90863,,,57077,,,1.31
1526,日馳,2015Q1,twse,199321,153019,46302,,,46302,28071,,18231,-11324,6907,2423,4484,0,,4484,-440,,4044,4484,,,4044,,,0.09
1527,鑽全,2015Q1,twse,841760,592893,248867,,,248867,86088,,162779,-104190,58589,9960,48629,,,48629,31170,,79799,,,,,,,0.32
1528,恩德,2015Q1,twse,782680,542872,239808,,,239808,214513,,25295,-25256,39,-11,50,,,50,-22691,,-22641,467,,-417,-22254,,-387,0.00
1529,樂事綠能,2015Q1,twse,27014,22741,4273,,,4273,8300,,-4027,-3019,-7046,0,-7046,,,-7046,,,-7046,-7046,,,-7046,,,-0.02
1530,亞崴,2015Q1,twse,911947,719464,192483,,-2568,189915,142467,,47448,46869,94317,28103,66214,,,66214,-4837,,61377,66809,,-595,61972,,-595,0.73
1531,高林股,2015Q1,twse,647231,517408,129823,,,129823,103227,,26596,3277,29873,9376,20497,,,20497,-40555,,-20058,20497,,0,-20058,,0,0.11
1532,勤美,2015Q1,twse,4542054,3530569,1011485,,,1011485,548432,2312,465365,-12994,452371,73760,378611,,,378611,-104216,,274395,230009,,148602,173583,,100812,0.58
1533,車王電,2015Q1,twse,574117,363252,210865,,,210865,159032,,51833,-26356,25477,4761,20716,,,20716,-58530,,-37814,20716,,0,-37814,,0,0.22
1535,中宇,2015Q1,twse,2562804,2307650,255154,,,255154,131501,,123653,34119,157772,23634,134138,,,134138,-11008,,123130,134138,,0,123130,,0,1.08
1536,和大,2015Q1,twse,1204902,788220,416682,,,416682,145735,,270947,-30236,240711,36442,204269,,,204269,1634,,205903,204182,,87,205809,,94,0.87
1537,廣隆,2015Q1,twse,1716957,1394235,322722,,,322722,112190,,210532,-454,210078,46175,163903,,,163903,-16485,,147418,154564,,9339,138845,,8573,1.89
1538,正峰,2015Q1,twse,187057,161148,25909,,,25909,46231,,-20322,-66649,-86971,0,-86971,,,-86971,-4878,,-91849,-86971,,,-91849,,,-1.05
1539,巨庭,2015Q1,twse,677683,577445,100238,,,100238,30841,,69397,-11753,57644,10499,47145,,,47145,346,,47491,47145,,,47491,,,0.72
1540,喬福,2015Q1,twse,277192,191205,85987,,,85987,25651,,60336,-11342,48994,6008,42986,,,42986,,,42986,42986,,0,42986,,0,0.54
1541,錩泰,2015Q1,twse,667895,542519,125376,,,125376,71958,,53418,-12245,41173,7399,33774,,,33774,-913,,32861,33774,,,32861,,0,0.43
1558,伸興,2015Q1,twse,1283866,985171,298695,,,298695,142560,,156135,-2639,153496,35505,117991,,,117991,-5217,,112774,115891,,2100,110674,,2100,1.91
1560,中砂,2015Q1,twse,1017144,698935,318209,,,318209,127982,,190227,-7250,182977,31838,151139,,,151139,-193,,150946,,,,,,,1.07
1568,倉佑,2015Q1,twse,536651,450575,86076,,,86076,47542,0,38534,-18775,19759,3669,16090,-10,,16080,-4676,,11404,13452,,2628,9896,,1508,0.13
1582,信錦,2015Q1,twse,2161047,1672665,488382,,,488382,273071,,215311,29717,245028,86044,158984,,,158984,-83303,,75681,158984,,0,75681,,0,1.06
1583,程泰,2015Q1,twse,1808125,1320637,487488,,,487488,309125,,178363,32459,210822,50622,160200,,,160200,-13218,,146982,127646,,32554,117078,,29904,1.28
1589,永冠-KY,2015Q1,twse,1862957,1281056,581901,,,581901,264727,,317174,-6274,310900,77718,233182,,,233182,-120763,,112419,233429,,-247,112742,,-323,2.22
1590,亞德客-KY,2015Q1,twse,1867192,865876,1001316,,,1001316,587230,,414086,-47217,366869,117486,249383,,,249383,-98566,,150817,246868,,2515,148258,,2559,1.45
1597,直得,2015Q1,twse,241857,179421,62436,,,62436,51845,,10591,-32215,-21624,-2878,-18746,,,-18746,-3279,,-22025,-18746,,,-22025,,,-0.33
1603,華電,2015Q1,twse,624407,578469,45938,,,45938,41549,4904,9293,105059,114352,2491,111861,,,111861,9707,,121568,111861,,0,121563,,5,0.39
1604,聲寶,2015Q1,twse,2388287,1818994,569293,,,569293,499986,,69307,89677,158984,4578,154406,,,154406,-41714,,112692,148619,,5787,106905,,5787,0.29
1605,華新,2015Q1,twse,36241151,35307126,934025,39,,933986,878040,,55946,-163945,-107999,88678,-196677,,,-196677,-1098509,,-1295186,-196271,,-406,-1261464,,-33722,-0.06
1608,華榮,2015Q1,twse,2206348,2310828,-104480,,,-104480,45690,,-150170,26259,-123911,-25362,-98549,,,-98549,-338462,,-437011,-18474,,-80075,-357243,,-79768,-0.04
1609,大亞,2015Q1,twse,3712011,3644819,67192,,,67192,225202,,-158010,21978,-136032,-31010,-105022,,,-105022,75932,,-29090,-84867,,-20155,-8191,,-20899,-0.15
1611,中電,2015Q1,twse,710878,521053,189825,320,0,189505,145366,,44139,-84852,-40713,4077,-44790,,,-44790,-37068,,-81858,-44495,,-295,-81563,,-295,-0.11
1612,宏泰,2015Q1,twse,811506,789879,21627,,,21627,44783,,-23156,46785,23629,-497,24126,,,24126,-9538,,14588,24285,,-159,14746,,-158,0.07
1614,三洋電,2015Q1,twse,1080798,917382,163416,,,163416,158592,,4824,6851,11675,3582,8093,,,8093,4492,,12585,7401,,692,11893,,692,0.03
1615,大山,2015Q1,twse,614192,579187,35005,,,35005,28771,,6234,-6188,46,8,38,,,38,1464,,1502,38,,,1502,,,0.00
1616,億泰,2015Q1,twse,936116,928732,7384,,,7384,62716,,-55332,617138,561806,197446,364360,,,364360,6387,,370747,364360,,,370747,,,1.92
1617,榮星,2015Q1,twse,749838,687632,62206,,,62206,56627,,5579,-1787,3792,1812,1980,,,1980,-6201,,-4221,1489,,491,-4725,,504,0.01
1618,合機,2015Q1,twse,419506,443133,-23627,,,-23627,28999,,-52626,-1204,-53830,-9398,-44432,,,-44432,-44242,,-88674,-44432,,0,-88674,,0,-0.18
1626,艾美特-KY,2015Q1,twse,2961223,2413781,547442,11300,9533,545675,496491,0,49184,-26019,23165,15945,7220,,,7220,-30978,,-23758,7220,0,,-23758,,,0.06
1702,南僑,2015Q1,twse,3574556,2327856,1246700,,,1246700,847968,,398732,-30533,368199,78820,289379,,,289379,-48484,,240895,289175,,204,242272,,-1377,1.17
1707,葡萄王,2015Q1,twse,1650752,192393,1458359,,,1458359,1059664,,398695,20574,419269,72235,347034,,,347034,-2696,,344338,237790,,109244,235094,,109244,1.83
1708,東鹼,2015Q1,twse,1158958,758407,400551,,,400551,139973,,260578,3952,264530,45635,218895,,,218895,-26267,,192628,210869,,8026,184738,,7890,1.21
1709,和益,2015Q1,twse,2704047,2417103,286944,,,286944,178772,,108172,-11203,96969,16362,80607,,,80607,-4554,,76053,69929,,10678,65375,,10678,0.16
1710,東聯,2015Q1,twse,2839952,2610229,229723,,,229723,192657,,37066,-24046,13020,-24455,37475,,,37475,-172290,,-134815,46471,,-8996,-80750,,-54065,0.05
1711,永光,2015Q1,twse,2432856,1860285,572571,,,572571,372829,0,199742,-11750,187992,40163,147829,,,147829,-23244,,124585,144852,,2977,122953,,1632,0.29
1712,興農,2015Q1,twse,4711097,3625467,1085630,,,1085630,919358,,166272,-239589,-73317,-87472,14155,,,14155,-47087,,-32932,12496,,1659,-34591,,1659,0.04
1713,國化,2015Q1,twse,189991,162301,27690,,,27690,14843,,12847,7219,20066,2327,17739,,,17739,-359,,17380,,,,,,,0.12
1714,和桐,2015Q1,twse,11356116,10859318,496798,,,496798,519451,,-22653,-109904,-132557,24647,-157204,,,-157204,-117802,,-275006,1164,,-158368,-75376,,-199630,0.01
1717,長興,2015Q1,twse,9119151,7169956,1949195,,,1949195,1260961,,688234,-31036,657198,121504,535694,,,535694,-219966,,315728,537418,,-1724,321061,,-5333,0.53
1720,生達,2015Q1,twse,806574,419641,386933,,,386933,271193,,115740,17162,132902,25752,107150,,,107150,3891,,111041,102909,,4241,106417,,4624,0.58
