stock_id,name,period,market,營業收入,營業成本,營業費用,營業利益（損失）,營業外收入及支出,繼續營業單位稅前純益（純損）,所得稅費用（利益）,繼續營業單位本期純益（純損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2816,旺旺保,2024Q1,twse,2771183,1730161,587324,453698,2843,456541,51959,404582,,,404582,21654,,426236,,,,,,,1.81
2832,台產,2024Q1,twse,1863763,992343,383336,488084,-2365,485719,85119,400600,,,400600,228928,,629528,,,,,,,1.11
2850,新產,2024Q1,twse,5255404,3232478,965813,1057113,2367,1059480,179969,879511,,,879511,48274,,927785,,,,,,,2.78
2851,中再保,2024Q1,twse,6377761,4928605,145971,1303185,128,1303313,232812,1070501,,,1070501,536400,,1606901,,,,,,,1.34
2852,第一保,2024Q1,twse,1912978,1209258,393913,309807,21,309828,55088,254740,,,254740,24080,,278820,,,,,,,0.85
