stock_id,name,period,market,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
5864,致和證,2023Q4,tpex,1148064,310848,837216,43753,880969,4992,875977,,,875977,44393,,920370,,,,,,,3.18
6015,宏遠證,2023Q4,tpex,1221187,1210357,10830,195754,206584,26785,179799,,,179799,23688,,203487,179799,,,203487,,,0.51
6016,康和證,2023Q4,tpex,3424191,2616921,807270,263391,1070661,66394,1004267,,,1004267,29708,,1033975,999752,,4515,1030304,,3671,1.68
6020,大展證,2023Q4,tpex,531770,241141,290629,52457,343086,17067,326019,,,326019,202251,,528270,326016,,3,528267,,3,1.29
6021,美好證,2023Q4,tpex,1021344,995634,25710,72852,98562,-7582,106144,,,106144,1163384,,1269528,106144,,,1269528,,,0.35
6023,元大期貨,2023Q4,tpex,3474406,3872570,-398164,2684904,2286740,434021,1852719,,,1852719,514082,,2366801,1852719,,,2366801,,,6.39
6026,福邦證,2023Q4,tpex,1365859,646556,719303,18082,737385,103682,633703,,,633703,177197,,810900,625603,,8100,802800,,8100,1.61
