stock_id,name,period,market,收入,支出,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,本期淨利（淨損）,其他綜合損益,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1409,新纖,2024Q4,twse,46149165,43026906,3122259,699685,2422574,,2422574,783290,3205864,1705920,,716654,2420591,,785273,1.06
1718,中纖,2024Q4,twse,45380155,37446485,7933670,1632857,6300813,,6300813,-146802,6154011,27521,,6273292,335318,,5818693,0.02
2207,和泰車,2024Q4,twse,282801567,254919934,27881633,3931145,23950488,,23950488,2914951,26865439,20467026,,3483462,23225455,,3639984,36.74
2905,三商,2024Q4,twse,202518193,201139182,1379011,-2139214,3518225,,3518225,-4653565,-1135340,1517530,,2000695,-201838,,-933502,1.42
