stock_id,name,period,market,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
5864,致和證,2018Q4,tpex,378699,256502,122197,408522,530719,85731,444988,,,444988,-19076,,425912,,,,,,,2.01
6015,宏遠證,2018Q4,tpex,297721,816284,-518563,77070,-441493,-502,-440991,,,-440991,18082,,-422909,-440991,,,-422909,,,-1.20
6016,康和證,2018Q4,tpex,1395315,1941937,-546622,281068,-265554,12194,-277748,,,-277748,11405,,-266343,-278067,,319,-266464,,121,-0.45
6020,大展證,2018Q4,tpex,110777,137382,-26605,32221,5616,3582,2034,,,2034,23214,,25248,2033,,1,25247,,1,0.01
6021,美好證,2018Q4,tpex,613547,520319,93228,146552,239780,43190,196590,,,196590,8924,,205514,196590,,0,205514,,0,0.64
6023,元大期貨,2018Q4,tpex,3549183,3133398,415785,829797,1245582,245537,1000045,,,1000045,217931,,1217976,1000045,,,1217976,,,4.31
6026,福邦證,2018Q4,tpex,362494,340746,21748,53777,75525,21494,54031,,,54031,3966,,57997,37279,,16752,41245,,16752,0.15
