stock_id,name,period,market,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
5864,致和證,2024Q3,tpex,1097792,251131,846661,39942,886603,34581,852022,,,852022,-53024,0,798998,,,,,,,2.51
6015,宏遠證,2024Q3,tpex,1274506,1059736,214770,190833,405603,53423,352180,,,352180,-3348,,348832,352180,,,348832,,,0.96
6016,康和證,2024Q3,tpex,3061076,2275146,785930,245027,1030957,115304,915653,,,915653,260258,,1175911,911251,,4402,1171075,,4836,1.46
6020,大展證,2024Q3,tpex,372205,190418,181787,47499,229286,21280,208006,,,208006,128938,,336944,208000,,6,336938,,6,0.82
6021,美好證,2024Q3,tpex,1267898,973102,294796,72687,367483,37773,329710,,,329710,2037038,,2366748,329710,,,2366748,,,1.07
6023,元大期貨,2024Q3,tpex,3129551,3574307,-444756,2460822,2016066,411751,1604315,,,1604315,668844,,2273159,1604315,,,2273159,,,5.53
6026,福邦證,2024Q3,tpex,960996,475925,485071,8822,493893,96983,396910,,,396910,52566,,449476,396910,,0,449476,,0,1.00
