stock_id,name,period,market,營業收入,營業成本,營業費用,營業利益（損失）,營業外收入及支出,繼續營業單位稅前純益（純損）,所得稅費用（利益）,繼續營業單位本期純益（純損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2816,旺旺保,2016Q2,twse,3003548,2144461,816958,42129,18284,60413,657,59756,,,59756,-15223,,44533,61985,,-2229,47176,,-2643,0.29
2832,台產,2016Q2,twse,2197863,1443788,496862,257213,-1826,255387,73765,181622,,,181622,-18023,,163599,,,,,,,0.50
2850,新產,2016Q2,twse,6281256,4382563,1290912,607781,24938,632719,67828,564891,,,564891,-283276,,281615,,,,,,,1.79
2851,中再保,2016Q2,twse,6671419,6137543,160196,373680,4,373684,65276,308408,,,308408,-116549,,191859,,,,,,,0.55
2852,第一保,2016Q2,twse,2684657,1913536,589040,182081,-36,182045,31614,150431,,,150431,-21550,,128881,,,,,,,0.50
