stock_id,name,period,market,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
5864,致和證,2025Q2,tpex,-79817,129504,-209321,25297,-184024,11592,-195616,,,-195616,-34326,,-229942,,,,,,,-0.43
6015,宏遠證,2025Q2,tpex,422620,615215,-192595,93183,-99412,6088,-105500,,,-105500,-4182,,-109682,-105500,,,-109682,,,-0.27
6016,康和證,2025Q2,tpex,784938,1174192,-389254,135370,-253884,55559,-309443,,,-309443,197322,,-112121,-311061,,1618,-114829,,2708,-0.45
6020,大展證,2025Q2,tpex,35793,93712,-57919,38761,-19158,-2312,-16846,,,-16846,-3587,,-20433,-16846,,0,-20433,,0,-0.07
6021,美好證,2025Q2,tpex,263359,521462,-258103,51406,-206697,-29640,-177057,,,-177057,-281425,,-458482,-177057,,,-458482,,,-0.58
6023,元大期貨,2025Q2,tpex,1799750,2345293,-545543,2130489,1584946,282746,1302200,,,1302200,-163879,,1138321,1302200,,,1138321,,,4.22
6026,福邦證,2025Q2,tpex,304947,289616,15331,25618,40949,25549,15400,,,15400,16822,,32222,15400,,0,32222,,0,0.04
