stock_id,name,period,market,營業收入,營業成本,營業費用,營業利益（損失）,營業外收入及支出,繼續營業單位稅前純益（純損）,所得稅費用（利益）,繼續營業單位本期純益（純損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2816,旺旺保,2023Q2,twse,4976661,3129069,1080736,766856,3621,770477,5557,764920,,,764920,74935,,839855,,,,,,,3.42
2832,台產,2023Q2,twse,3346787,2010609,694256,641922,-1821,640101,108526,531575,,,531575,475813,,1007388,,,,,,,1.47
2850,新產,2023Q2,twse,9753958,6567618,1763931,1422409,1854,1424263,253199,1171064,,,1171064,487564,,1658628,,,,,,,3.71
2851,中再保,2023Q2,twse,10967521,9289283,279131,1399107,202,1399309,219927,1179382,,,1179382,-112854,,1066528,,,,,,,1.47
2852,第一保,2023Q2,twse,3627752,2543826,754413,329513,-43,329470,44020,285450,,,285450,151920,,437370,,,,,,,0.95
