stock_id,name,period,market,收入,支出,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,本期淨利（淨損）,其他綜合損益,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1409,新纖,2025Q3,twse,30439401,28305974,2133427,170214,1963213,,1963213,1111488,3074701,1560373,,402840,2637950,,436751,0.97
1718,中纖,2025Q3,twse,34082553,27470004,6612549,1352442,5260107,,5260107,1322789,6582896,255033,,5005074,835655,,5747241,0.19
2207,和泰車,2025Q3,twse,211936740,191523393,20413347,4097968,16315379,,16315379,-2132890,14182489,13847332,,2468047,11964231,,2218258,24.86
2905,三商,2025Q3,twse,132013997,131030605,983392,-394056,1377448,,1377448,-2511157,-1133709,557803,,819645,-355727,,-777982,0.53
