stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1240,茂生農經,2024Q4,tpex,2856900,2531754,22084,51037,398267,,,398267,244640,,153627,51959,205586,39123,166463,,,166463,-687,,165776,179603,,-13140,178916,,-13140,4.34
1259,安心,2024Q4,tpex,6045581,4683358,,,1362223,,,1362223,1350633,,11590,52822,64412,7952,56460,,,56460,118194,,174654,66329,,-9869,184017,,-9363,2.05
1264,德麥,2024Q4,tpex,6806342,4603477,,,2202865,,,2202865,1072373,,1130492,34239,1164731,273310,891421,,,891421,88982,,980403,761405,,130016,820691,,159712,20.55
1268,漢來美食,2024Q4,tpex,5929814,3215909,,,2713905,,,2713905,2181393,,532512,-6317,526195,101340,424855,,,424855,-14202,,410653,424855,,,410653,,,10.06
1294,漢田生技,2024Q4,tpex,748423,442680,,,305743,,,305743,108275,,197468,-2827,194641,39222,155419,,,155419,,,155419,155674,,-255,155674,,-255,6.02
1295,生合,2024Q4,tpex,989483,448639,,,540844,,,540844,331448,,209396,27197,236593,66468,170125,,,170125,12441,,182566,170125,,,182566,,,5.43
1336,台翰,2024Q4,tpex,2563443,2116031,,,447412,,,447412,231797,,215615,33269,248884,85952,162932,,,162932,55630,,218562,162932,,,218562,,,2.10
1565,精華,2024Q4,tpex,4550058,3335784,,,1214274,,0,1214274,413142,,801132,141765,942897,195595,747302,,,747302,27454,,774756,747302,,,774756,,,14.82
1569,濱川,2024Q4,tpex,3103113,3012602,,,90511,,,90511,526796,,-436285,152145,-284140,11566,-295706,,,-295706,170877,,-124829,-311553,,15847,-148117,,23288,-2.57
1570,力肯,2024Q4,tpex,730104,528786,,,201318,,,201318,85542,,115776,23431,139207,23576,115631,,,115631,60747,,176378,115631,,,176378,,,2.25
1580,新麥,2024Q4,tpex,4792059,2710054,,,2082005,,,2082005,1108945,,973060,117029,1090089,361726,728363,,,728363,89396,,817759,682665,,45698,767074,,50685,13.59
1584,精剛,2024Q4,tpex,2880076,2357993,,,522083,,,522083,262975,,259108,100092,359200,51610,307590,,,307590,1020,,308610,309039,,-1449,310059,,-1449,1.57
1586,和勤,2024Q4,tpex,2572580,2170804,,,401776,,,401776,369030,,32746,8421,41167,5885,35282,,,35282,51308,,86590,35282,,,86590,,,0.43
1591,駿吉-KY,2024Q4,tpex,214675,198263,,,16412,,,16412,61301,,-44889,-722,-45611,-1312,-44299,,,-44299,37762,,-6537,-44299,,,-6537,,,-1.25
1593,祺驊,2024Q4,tpex,1119216,762247,,,356969,,,356969,261896,,95073,37835,132908,37215,95693,,,95693,16572,,112265,67629,,28064,84201,,28064,1.70
1595,川寶,2024Q4,tpex,915514,665757,,,249757,,,249757,313543,,-63786,77070,13284,18464,-5180,,,-5180,6199,,1019,-2670,,-2510,3529,,-2510,-0.06
1599,宏佳騰,2024Q4,tpex,2289648,1773466,,,516182,,,516182,538519,,-22337,127684,105347,22311,83036,,,83036,5725,,88761,88096,,-5060,93821,,-5060,1.21
1742,台蠟,2024Q4,tpex,231191,173959,,,57232,,,57232,145065,,-87833,171377,83544,829,82715,,,82715,1100,,83815,82715,,0,83815,,0,0.89
1777,生泰,2024Q4,tpex,1257665,770724,,,486941,,,486941,136137,,350804,137434,488238,94954,393284,,,393284,4999,,398283,,,,,,,8.82
1780,立弘,2024Q4,tpex,806917,548534,,,258383,,,258383,170268,,88115,41920,130035,29096,100939,,,100939,2912,,103851,100939,,,103851,,,1.05
1781,合世,2024Q4,tpex,706388,558649,,,147739,,,147739,145244,,2495,26281,28776,4537,24239,,,24239,-1657,,22582,24239,,,22582,,,0.51
1784,訊聯,2024Q4,tpex,1222030,536263,,,685767,,,685767,623378,,62389,39851,102240,32375,69865,,,69865,-3872,,65993,83702,,-13837,82742,,-16749,1.65
1785,光洋科,2024Q4,tpex,29769958,25957588,,,3812370,,,3812370,1608276,,2204094,158917,2363011,462852,1900159,,,1900159,97651,,1997810,1903388,,-3229,2001039,,-3229,3.21
1788,杏昌,2024Q4,tpex,4072811,3002367,,,1070444,,,1070444,643647,,426797,28266,455063,95375,359688,,,359688,-29986,,329702,359688,,,329702,,,8.08
1796,金穎生技,2024Q4,tpex,521163,424418,,,96745,,,96745,131153,,-34408,6943,-27465,-4937,-22528,,,-22528,795,,-21733,-22528,,,-21733,,,-0.54
1799,易威,2024Q4,tpex,540438,241040,,,299398,,,299398,374190,,-74792,-13495,-88287,157,-88444,,,-88444,20264,,-68180,-97468,,9024,-77724,,9544,-0.81
1813,寶利徠,2024Q4,tpex,309912,369711,,,-59799,,,-59799,84499,,-144298,94241,-50057,-7359,-42698,,,-42698,-1434,,-44132,-29299,,-13399,-30176,,-13956,-0.63
1815,富喬,2024Q4,tpex,4246703,3632903,,,613800,,,613800,523644,,90156,-34826,55330,-7556,62886,,,62886,35770,,98656,62886,,,98656,,,0.13
2035,唐榮公司,2024Q4,tpex,12189393,12679534,,,-490141,,,-490141,308420,,-798561,26824,-771737,,-771737,,,-771737,-13535,,-785272,,,,,,,-2.20
2061,風青,2024Q4,tpex,1190874,1141158,,,49716,,,49716,69522,,-19806,12573,-7233,7450,-14683,,,-14683,6091,,-8592,-14683,,,-8592,,,-0.30
2063,世鎧精密,2024Q4,tpex,1122574,876011,,,246563,,,246563,127869,,118694,4278,122972,27022,95950,,,95950,34038,,129988,95950,,,129988,,,1.93
2064,晉椿,2024Q4,tpex,1644111,1563492,,,80619,271,,80348,116635,,-36287,31241,-5046,7736,-12782,,,-12782,3761,,-9021,-12812,,30,-9050,,29,-0.18
2065,世豐,2024Q4,tpex,2322475,1886482,,,435993,,,435993,206884,,229109,51254,280363,74894,205469,,,205469,-102692,,102777,205469,,,102777,,,3.56
2066,世德,2024Q4,tpex,2760026,1848254,,,911772,,,911772,643691,,268081,75008,343089,78348,264741,,,264741,1294,,266035,264741,,0,266035,,0,6.16
2067,嘉鋼,2024Q4,tpex,1008348,962105,,,46243,,,46243,176409,,-130166,-20393,-150559,-2089,-148470,,,-148470,10850,,-137620,-123480,-24990,,-113790,-23830,,-2.74
2070,精湛,2024Q4,tpex,715428,341750,,,373678,,,373678,242532,,131146,7069,138215,31956,106259,,,106259,-5852,,100407,106259,,,100407,,,2.97
2073,雄順,2024Q4,tpex,591891,495669,,,96222,,,96222,70307,,25915,-4545,21370,4163,17207,,,17207,-1055,,16152,,,,,,,0.63
2221,大甲,2024Q4,tpex,1404705,1145631,,,259074,,,259074,144092,,114982,298,115280,22301,92979,,,92979,6039,,99018,85653,,7326,91692,0,7326,2.02
2230,泰茂,2024Q4,tpex,1979800,1529220,,,450580,,,450580,114225,373,336728,22436,359164,36494,322670,,,322670,37775,,360445,324434,,-1764,360135,,310,6.10
2235,謚源,2024Q4,tpex,591463,452510,,,138953,,,138953,75778,,63175,54796,117971,22125,95846,,,95846,165,,96011,,,,,,,2.67
2596,綠意,2024Q4,tpex,813007,648087,,,164920,,,164920,83438,,81482,15233,96715,32046,64669,,,64669,,,64669,66968,,-2299,66968,,-2299,0.67
2640,大車隊,2024Q4,tpex,3022348,1546978,,,1475370,,,1475370,798504,,676866,-10153,666713,142511,524202,,,524202,,,524202,529011,,-4809,529011,,-4809,8.93
2641,正德,2024Q4,tpex,1654400,892410,,,761990,,,761990,85921,,676069,-70354,605715,22908,582807,,,582807,454988,,1037795,584901,,-2094,1039889,,-2094,1.92
2643,捷迅,2024Q4,tpex,5259055,4765689,,,493366,,,493366,255930,,237436,34526,271962,58102,213860,,,213860,70755,,284615,213860,,,284615,,,6.11
2718,全心投控,2024Q4,tpex,4251276,803893,,,3447383,,,3447383,192023,,3255360,31190,3286550,192852,3093698,,,3093698,7279,,3100977,3093698,,,3100977,,,35.33
2719,燦星旅,2024Q4,tpex,2286931,2186187,,,100744,,,100744,199785,,-99041,185060,86019,-844,86863,,,86863,,,86863,86863,,,86863,,,1.26
2724,藝舍-KY,2024Q4,tpex,539391,236473,,,302918,,,302918,48618,,254300,-12413,241887,65066,176821,,,176821,57226,,234047,176821,0,,234047,0,,2.96
2726,雅茗-KY,2024Q4,tpex,564664,237606,,,327058,,,327058,321193,,5865,99677,105542,4803,100739,,,100739,20771,,121510,98391,,2348,116641,,4869,3.58
2729,瓦城,2024Q4,tpex,6075752,2963269,,,3112483,,,3112483,2668245,,444238,-9013,435225,90039,345186,,,345186,11493,,356679,352630,,-7444,364123,,-7444,9.01
2732,六角,2024Q4,tpex,4013618,1958787,,,2054831,320,0,2054511,1820864,-4314,229333,35448,264781,47898,216883,,,216883,15014,,231897,218598,,-1715,230354,,1543,4.79
2734,易飛網,2024Q4,tpex,1601599,1433992,,,167607,,,167607,219532,,-51925,96281,44356,0,44356,-4197,,40159,-386,,39773,43322,,-3163,42936,,-3163,1.00
2736,富野,2024Q4,tpex,385206,213290,,,171916,,,171916,325509,,-153593,29942,-123651,-8966,-114685,,,-114685,12071,,-102614,-98085,,-16600,-86014,,-16600,-1.77
2740,華軒,2024Q4,tpex,236287,151833,,,84454,,,84454,135808,,-51354,-7978,-59332,0,-59332,,,-59332,178,,-59154,-59332,,,-59154,,,-4.65
2743,山富,2024Q4,tpex,6836888,5918453,,,918435,,,918435,510132,,408303,-47100,361203,100548,260655,,,260655,,,260655,260655,,,260655,,,7.24
2745,五福,2024Q4,tpex,7564997,6712391,,,852606,,,852606,456765,,395841,-7643,388198,81580,306618,,,306618,,,306618,306618,,,306618,,,9.07
2751,王座,2024Q4,tpex,1389769,713697,,,676072,,,676072,598698,431,77805,3237,81042,-12,81054,,,81054,640,,81694,81054,,,81694,,,4.55
2752,豆府,2024Q4,tpex,3649818,1748818,,,1901000,,,1901000,1412777,,488223,27651,515874,98365,417509,,,417509,-3412,,414097,414236,,3273,410822,,3275,15.66
2754,亞洲藏壽司,2024Q4,tpex,5388458,3206196,,,2182262,,,2182262,1925533,,256729,-121328,135401,27314,108087,,,108087,6551,,114638,108087,,,114638,,,2.31
2755,揚秦,2024Q4,tpex,2533819,1855398,,,678421,,,678421,457155,,221266,-1110,220156,44059,176097,,,176097,3709,,179806,176097,,,179806,,,5.84
2756,聯發國際,2024Q4,tpex,691146,267400,,,423746,,,423746,362502,,61244,26465,87709,28610,59099,,,59099,5764,,64863,59099,,,64863,,,2.41
2916,滿心,2024Q4,tpex,1920166,878683,,,1041483,,,1041483,764055,,277428,32847,310275,62201,248074,,,248074,4637,,252711,,,,,,,4.19
2924,宏太-KY,2024Q4,tpex,164554,136683,,,27871,,,27871,61903,,-34032,-30261,-64293,3270,-67563,0,,-67563,46447,,-21116,-67563,,,-21116,,,-1.67
2926,誠品生活,2024Q4,tpex,6845954,4181994,,,2663960,,,2663960,2826293,,-162333,189960,27627,15388,12239,,,12239,43059,,55298,12802,,-563,56091,,-793,0.27
2937,集雅社,2024Q4,tpex,4642604,3569327,,,1073277,,,1073277,876790,,196487,-4372,192115,39132,152983,,,152983,3252,,156235,152983,,,156235,,,3.86
2941,米斯特,2024Q4,tpex,822629,297634,,,524995,,,524995,463671,,61324,818,62142,12243,49899,,,49899,39,,49938,,,,,,,3.31
2947,振宇五金,2024Q4,tpex,2174731,1338604,,,836127,,,836127,745378,,90749,-7473,83276,16590,66686,,,66686,,,66686,66686,,,66686,,,3.46
2948,寶陞,2024Q4,tpex,2102020,1222515,,,879505,,,879505,756755,,122750,-29083,93667,28073,65594,,,65594,56112,,121706,65594,,,121706,,,2.19
2949,欣新網,2024Q4,tpex,4731292,4250943,,,480349,,,480349,359103,,121246,-284,120962,34691,86271,,,86271,-997,,85274,84822,,1449,83820,,1454,3.34
3064,泰偉,2024Q4,tpex,116879,17855,,,99024,,,99024,94794,,4230,-4039,191,-396,587,,,587,2514,,3101,592,,-5,3106,,-5,0.05
3066,李洲,2024Q4,tpex,219375,167355,,,52020,,,52020,129599,,-77579,177537,99958,4788,95170,,,95170,25001,,120171,107597,,-12427,130821,,-10650,1.30
3067,全域,2024Q4,tpex,43649,23474,,,20175,,,20175,44178,,-24003,6083,-17920,2258,-20178,,,-20178,948,,-19230,-20178,,0,-19230,,0,-1.01
3071,協禧,2024Q4,tpex,2476536,1733568,,,742968,,,742968,601607,,141361,66667,208028,57531,150497,,,150497,84311,,234808,88945,,61552,166072,,68736,0.81
3073,天方能源,2024Q4,tpex,55641,22967,,,32674,,,32674,65587,66043,33130,-9970,23160,99,23061,,,23061,1069,,24130,24198,,-1137,25267,,-1137,0.75
3078,僑威,2024Q4,tpex,8616566,6524338,,,2092228,,,2092228,850335,,1241893,496021,1737914,459340,1278574,,,1278574,222384,,1500958,1278574,,,1500958,,,5.62
