stock_id,name,period,market,利息淨收益,利息以外淨損益,呆帳費用及保證責任準備提存（各項提存）,營業費用,繼續營業單位稅前淨利（淨損）,所得稅（費用）利益,繼續營業單位本期稅後淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期稅後淨利（淨損）,其他綜合損益（稅後）,本期綜合損益總額（稅後）,淨利（損）歸屬於母公司業主,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2801,彰銀,2016Q3,twse,16181180,7026114,855902,11424977,10926415,-1610719,9315696,,,9315696,99652,9415348,,,,,,,1.04
2812,台中銀,2016Q3,twse,5722046,2011595,571523,4196484,2965634,-436841,2528793,,,2528793,170619,2699412,2528793,,,2699412,,,0.78
2820,華票,2016Q3,twse,975084,850391,-171811,378226,1619060,-291899,1327161,0,0,1327161,348146,1675307,,,,,,,0.99
2834,臺企銀,2016Q3,twse,11144421,4635227,2190900,8784155,4804593,-813823,3990770,0,,3990770,363336,4354106,3990770,0,0,4354106,0,0,0.67
2836,高雄銀,2016Q3,twse,1885323,669053,295069,1721374,537933,-45127,492806,,,492806,78074,570880,492806,,0,570880,,0,0.60
2838,聯邦銀,2016Q3,twse,4659402,4140147,-619,6223422,2576746,-534811,2041935,0,,2041935,382867,2424802,2015079,,26856,2397946,,26856,0.77
2845,遠東銀,2016Q3,twse,4356042,3581124,150135,4877132,2909899,-446016,2463883,,,2463883,136201,2600084,2463883,,,2600084,,,0.79
2849,安泰銀,2016Q3,twse,2743336,2038331,1352529,2343745,1085393,-400402,684991,0,,684991,27409,712400,684991,,0,712400,,0,0.41
2897,王道銀行,2016Q3,twse,3086773,2780245,501444,2545401,2820173,-520974,2299199,95097,,2394296,-49269,2345027,1429115,,965181,1150682,,1194345,0.60
