stock_id,name,period,market,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2855,統一證,2020Q1,twse,404349,1376654,-972305,41036,-931269,-11065,-920204,,,-920204,3259,,-916945,-923515,,3311,-920587,,3642,-0.67
6005,群益證,2020Q1,twse,542135,1478046,-935911,283868,-652043,125449,-777492,,,-777492,-774505,,-1551997,-850018,,72526,-1629949,,77952,-0.39
6024,群益期,2020Q1,twse,629035,529634,99401,117000,216401,51749,164652,,,164652,12030,,176682,164287,,365,176009,,673,0.92
