stock_id,name,period,market,收入,支出,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,本期淨利（淨損）,其他綜合損益,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1409,新纖,2023Q3,twse,29730799,28350795,1380004,329160,1050844,,1050844,1293327,2344171,667404,,383440,1962110,,382061,0.41
1718,中纖,2023Q3,twse,29279440,25176846,4102594,995126,3107468,,3107468,550503,3657971,-687825,,3795293,-600691,,4258662,-0.51
2207,和泰車,2023Q3,twse,210025109,186928659,23096450,2045031,21051419,,21051419,3362242,24413661,18455979,,2595440,21897898,,2515763,33.13
2905,三商,2023Q3,twse,149570057,152142171,-2572114,-1308097,-1264017,,-1264017,9092954,7828937,-90340,,-1173677,3600332,,4228605,-0.10
