stock_id,name,period,market,營業收入,營業成本,營業費用,營業利益（損失）,營業外收入及支出,繼續營業單位稅前純益（純損）,所得稅費用（利益）,繼續營業單位本期純益（純損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2816,旺旺保,2017Q2,twse,3485896,2336129,898157,251610,9878,261488,443,261045,,,261045,4184,,265229,261611,,-566,266423,,-1194,1.23
2832,台產,2017Q2,twse,2500891,1395298,617376,488217,-2070,486147,45854,440293,,,440293,208638,,648931,,,,,,,1.22
2850,新產,2017Q2,twse,6788355,4781575,1363646,643134,9889,653023,83714,569309,,,569309,101478,,670787,,,,,,,1.80
2851,中再保,2017Q2,twse,7154399,6275726,169361,709312,314,709626,115156,594470,,,594470,368077,,962547,,,,,,,1.06
2852,第一保,2017Q2,twse,2828099,2037044,603651,187404,53,187457,32876,154581,,,154581,30405,,184986,,,,,,,0.51
