stock_id,name,period,market,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2855,統一證,2024Q1,twse,3998116,2405392,1592724,251472,1844196,115738,1728458,,,1728458,171688,,1900146,1725653,,2805,1896455,,3691,1.19
6005,群益證,2024Q1,twse,4015447,3023501,991946,616880,1608826,135311,1473515,,,1473515,42773,,1516288,1356808,,116707,1377667,,138621,0.62
6024,群益期,2024Q1,twse,569556,586218,-16662,350536,333874,65998,267876,,,267876,50394,,318270,267176,,700,317513,,757,1.27
