stock_id,name,period,market,收入,支出,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,本期淨利（淨損）,其他綜合損益,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1409,新纖,2018Q3,twse,32200774,29241248,2959526,637493,2322033,,2322033,604356,2926389,2026014,,296019,2613204,,313185,1.26
1718,中纖,2018Q3,twse,31561554,27366746,4194808,542612,3652196,,3652196,373342,4025538,1346545,,2305651,1549952,,2475586,1.11
2207,和泰車,2018Q3,twse,137963735,126264966,11698769,2819731,8879038,,8879038,-228385,8650653,7662305,,1216733,7472063,,1178590,14.03
2905,三商,2018Q3,twse,167425227,166886818,538409,-428603,967012,,967012,-8212900,-7245888,498342,,468670,-3347441,,-3898447,0.64
