stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1101,台泥,2023Q3,twse,80966464,66737333,,,14229131,,,14229131,7632475,,6596656,3943167,10539823,3035124,7504699,,,7504699,2925335,,10430034,6195906,,1308793,9027678,,1402356,0.82
1102,亞泥,2023Q3,twse,60239086,52098598,,,8140488,,,8140488,2147595,,5992893,5995078,11987971,2184902,9803069,,,9803069,5601002,,15404071,9557190,,245879,14706569,,697502,2.88
1103,嘉泥,2023Q3,twse,2115231,1866223,,,249008,,,249008,375562,,-126554,276448,149894,2353,147541,,,147541,49699,,197240,135442,,12099,183592,,13648,0.21
1104,環泥,2023Q3,twse,5627754,4538549,,,1089205,,,1089205,424317,,664888,1379251,2044139,175221,1868918,,,1868918,401741,,2270659,1647197,,221721,2048518,,222141,2.45
1108,幸福,2023Q3,twse,3689989,2984407,,,705582,,,705582,199823,1900,507659,60557,568216,99657,468559,,,468559,-46248,,422311,468559,,,422311,,,1.16
1109,信大,2023Q3,twse,4625787,3686108,,,939679,,,939679,242479,,697200,91741,788941,226379,562562,,,562562,11571,,574133,462965,,99597,470658,,103475,1.36
1110,東泥,2023Q3,twse,1641523,1527142,,,114381,,,114381,110209,,4172,173662,177834,36931,140903,,,140903,173609,,314512,157234,,-16331,330831,,-16319,0.28
1201,味全,2023Q3,twse,15990330,11671062,,,4319268,,,4319268,4057264,,262004,52113,314117,87427,226690,,,226690,62875,,289565,225987,,703,288802,,763,0.45
1203,味王,2023Q3,twse,4731566,3404243,,,1327323,,,1327323,763628,,563695,124187,687882,200533,487349,,,487349,4911,,492260,321879,,165470,348882,,143378,1.35
1210,大成,2023Q3,twse,83009411,72057602,,,10951809,,,10951809,6442070,,4509739,98186,4607925,881181,3726744,,,3726744,317251,,4043995,3115566,,611178,3271126,,772869,3.68
