stock_id,name,period,market,利息淨收益,利息以外淨損益,呆帳費用及保證責任準備提存（各項提存）,營業費用,繼續營業單位稅前淨利（淨損）,所得稅（費用）利益,繼續營業單位本期稅後淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期稅後淨利（淨損）,其他綜合損益（稅後）,本期綜合損益總額（稅後）,淨利（損）歸屬於母公司業主,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2801,彰銀,2017Q3,twse,16869307,6119661,-117349,11960511,11145806,-1791286,9354520,,,9354520,-59969,9294551,,,,,,,0.99
2812,台中銀,2017Q3,twse,6103425,2040587,649655,4348036,3146321,-520351,2625970,,,2625970,64754,2690724,2625970,,,2690724,,,0.80
2820,華票,2017Q3,twse,881526,693973,-7182,352450,1230231,-206462,1023769,0,0,1023769,342282,1366051,,,,,,,0.76
2834,臺企銀,2017Q3,twse,11444006,4337136,1466383,8937345,5377414,-686229,4691185,0,,4691185,630742,5321927,4691185,0,0,5321927,0,0,0.76
2836,高雄銀,2017Q3,twse,1881755,573679,137355,1718091,599988,-68684,531304,,,531304,-16552,514752,531304,,0,514752,,0,0.56
2838,聯邦銀,2017Q3,twse,4916991,4402054,397609,6416968,2504468,-465958,2038510,,,2038510,410991,2449501,2019964,,18546,2430955,,18546,0.78
2845,遠東銀,2017Q3,twse,4019019,3906657,210029,4893501,2822146,-348769,2473377,,,2473377,257827,2731204,2473377,,,2731204,,,0.78
2849,安泰銀,2017Q3,twse,3135086,1794718,648841,2278713,2002250,-383815,1618435,0,,1618435,14154,1632589,,,,,,,0.96
2897,王道銀行,2017Q3,twse,3417691,2537304,548696,3020076,2386223,-567825,1818398,-19434,,1798964,-2867,1796097,1047200,,751764,823081,,973016,0.44
