stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1240,茂生農經,2023Q1,tpex,751804,694439,-3648,10835,64552,,,64552,49329,,15223,-717,14506,5353,9153,,,9153,6721,,15874,14615,,-5462,21336,,-5462,0.38
1259,安心,2023Q1,tpex,1434021,1116414,,,317607,,,317607,313212,,4395,29405,33800,1716,32084,,,32084,241820,,273904,33637,,-1553,275330,,-1426,1.04
1264,德麥,2023Q1,tpex,1355025,900895,,,454130,,,454130,213965,,240165,-568,239597,58543,181054,,,181054,1806,,182860,164972,,16082,163143,,19717,4.45
1268,漢來美食,2023Q1,tpex,1295729,696196,,,599533,,,599533,436961,,162572,-2863,159709,32564,127145,,,127145,41613,,168758,127145,,,168758,,,3.01
1336,台翰,2023Q1,tpex,572459,486815,,,85644,,,85644,54049,,31595,-611,30984,15363,15621,,,15621,-4764,,10857,15621,,,10857,,,0.20
1565,精華,2023Q1,tpex,1131333,837394,,,293939,,1,293940,96047,,197893,2724,200617,37657,162960,,,162960,1757,,164717,162960,,,164717,,,3.23
1569,濱川,2023Q1,tpex,873549,858560,,,14989,,,14989,147777,,-132788,-26783,-159571,-30236,-129335,,,-129335,7042,,-122293,-134568,,5233,-126102,,3809,-1.11
1570,力肯,2023Q1,tpex,136727,101754,,,34973,,,34973,18132,,16841,-76,16765,2815,13950,,,13950,12136,,26086,13950,,0,26086,,0,0.27
1580,新麥,2023Q1,tpex,882612,503647,,,378965,,,378965,207182,,171783,-8794,162989,40481,122508,,,122508,4910,,127418,115800,,6708,120505,,6913,2.31
1584,精剛,2023Q1,tpex,624399,563179,,,61220,,,61220,33353,,27867,23222,51089,1910,49179,,,49179,14116,,63295,50445,,-1266,64561,,-1266,0.33
1586,和勤,2023Q1,tpex,480902,472433,,,8469,,,8469,70112,,-61643,-18531,-80174,-23869,-56305,,,-56305,7319,,-48986,-56305,,,-48986,,,-0.70
1591,駿吉-KY,2023Q1,tpex,19573,25457,,,-5884,,,-5884,11886,,-17770,-820,-18590,-3141,-15449,,,-15449,-3593,,-19042,-15449,,0,-19042,,0,-0.45
1593,祺驊,2023Q1,tpex,237909,166583,,,71326,,,71326,53838,,17488,-768,16720,1696,15024,,,15024,8816,,23840,9615,,5409,18431,,5409,0.26
1595,川寶,2023Q1,tpex,318555,218077,,,100478,,,100478,78222,,22256,-2738,19518,7687,11831,,,11831,8393,,20224,12664,,-833,21057,,-833,0.27
1599,宏佳騰,2023Q1,tpex,339511,289999,,,49512,,,49512,107252,,-57740,8040,-49700,-175,-49525,,,-49525,-8238,,-57763,-49525,,,-57763,,,-0.68
1742,台蠟,2023Q1,tpex,104237,52837,,,51400,,,51400,21325,,30075,-4693,25382,0,25382,,,25382,1748,,27130,25382,,,27130,,,0.27
1777,生泰,2023Q1,tpex,267284,156567,,,110717,,,110717,29593,,81124,807,81931,16408,65523,,,65523,-7,,65516,,,,,,,1.47
1781,合世,2023Q1,tpex,130252,113297,,,16955,,,16955,32417,,-15462,197,-15265,-3221,-12044,,,-12044,-3161,,-15205,-12044,,,-15205,,,-0.25
1784,訊聯,2023Q1,tpex,257661,111870,,,145791,,,145791,119338,,26453,7055,33508,7421,26087,,,26087,-99,,25988,23156,,2931,23119,,2869,0.49
1785,光洋科,2023Q1,tpex,4840591,4281493,,,559098,,,559098,359324,,199774,-23898,175876,28689,147187,,,147187,14684,,161871,161012,,-13825,175696,,-13825,0.27
1788,杏昌,2023Q1,tpex,972979,726366,,,246613,0,0,246613,147122,,99491,7110,106601,21303,85298,,,85298,248,,85546,85298,,,85546,,,2.11
1796,金穎生技,2023Q1,tpex,183763,114913,,,68850,,,68850,30123,,38727,-643,38084,7615,30469,,,30469,113,,30582,30469,,,30582,,,0.73
1799,易威,2023Q1,tpex,36967,19357,,,17610,,,17610,65645,,-48035,-4611,-52646,0,-52646,,,-52646,-1113,,-53759,-48708,,-3938,-49921,,-3838,-0.43
1813,寶利徠,2023Q1,tpex,89837,88321,,,1516,,,1516,20015,,-18499,15985,-2514,-3461,947,,,947,-597,,350,3863,,-2916,3354,,-3004,0.08
1815,富喬,2023Q1,tpex,939197,853212,,,85985,,,85985,132722,,-46737,-2095,-48832,-17051,-31781,,,-31781,-116510,,-148291,-31781,,,-148291,,,-0.07
2035,唐榮公司,2023Q1,tpex,3150824,3087048,,,63776,,,63776,72472,,-8696,18338,9642,0,9642,,,9642,1375,,11017,,,,,,,0.03
2061,風青,2023Q1,tpex,206228,190655,,,15573,,,15573,15738,,-165,4542,4377,-1210,5587,,,5587,1170,,6757,5587,,,6757,,,0.12
2063,世鎧精密,2023Q1,tpex,289523,199466,,,90057,,,90057,31296,,58761,-3882,54879,11327,43552,,,43552,186,,43738,43552,,,43738,,,0.88
2064,晉椿,2023Q1,tpex,367482,387961,,,-20479,215,,-20694,27012,,-47706,3785,-43921,0,-43921,0,,-43921,-177,,-44098,-43996,,75,-44169,,71,-0.63
2065,世豐,2023Q1,tpex,673253,525150,,,148103,,,148103,45527,,102576,5274,107850,21657,86193,,,86193,23492,,109685,86193,,,109685,,,1.68
2066,世德,2023Q1,tpex,734256,496204,,,238052,,,238052,129540,,108512,-1564,106948,21655,85293,,,85293,2219,,87512,81873,,3420,83262,,4250,2.05
2067,嘉鋼,2023Q1,tpex,296078,260551,,,35527,,,35527,43280,,-7753,42184,34431,39035,-4604,,,-4604,1491,,-3113,409,,-5013,1724,,-4837,0.01
2070,精湛,2023Q1,tpex,127066,64559,,,62507,,,62507,56316,,6191,1424,7615,4059,3556,,,3556,210,,3766,3556,,,3766,,,0.10
2073,雄順,2023Q1,tpex,133017,105669,,,27348,,,27348,16425,,10923,-1053,9870,1974,7896,,,7896,798,,8694,,,,,,,0.32
2221,大甲,2023Q1,tpex,321127,254277,,,66850,0,0,66850,31588,,35262,-2321,32941,6316,26625,,,26625,466,,27091,23027,,3598,23493,3598,,0.54
2230,泰茂,2023Q1,tpex,111735,79838,,,31897,,,31897,20981,0,10916,3279,14195,1605,12590,,,12590,1620,,14210,13069,,-479,14611,,-401,0.33
2235,謚源,2023Q1,tpex,108735,80109,,,28626,,,28626,17540,,11086,-1203,9883,2299,7584,,,7584,0,,7584,,,,,,,0.21
2596,綠意,2023Q1,tpex,49498,45778,,,3720,,,3720,16122,,-12402,385,-12017,912,-12929,,,-12929,,,-12929,-12365,,-564,-12365,,-564,-0.12
2640,大車隊,2023Q1,tpex,676485,357438,,,319047,,,319047,182503,,136544,3437,139981,31972,108009,,,108009,,,108009,111677,,-3668,111677,,-3668,1.88
2641,正德,2023Q1,tpex,256958,143410,,,113548,,,113548,23078,,90470,6078,96548,20112,76436,,,76436,-51210,,25226,76436,,,25226,,,0.32
2643,捷迅,2023Q1,tpex,813087,680418,,,132669,,,132669,44405,,88264,-8909,79355,18204,61151,,,61151,-9669,,51482,61151,,,51482,,,2.04
2718,全心投控,2023Q1,tpex,802260,427966,,,374294,,,374294,75322,,298972,-655,298317,42224,256093,,,256093,-751,,255342,256093,,,255342,,,3.03
2719,燦星旅,2023Q1,tpex,109522,91588,,,17934,,,17934,27742,,-9808,10872,1064,-31,1095,,,1095,,,1095,1095,,,1095,,,0.02
2724,藝舍-KY,2023Q1,tpex,6832,4330,,,2502,,,2502,7417,,-4915,3498,-1417,217,-1634,,,-1634,191,,-1443,-1634,,,-1443,,,-0.03
2726,雅茗-KY,2023Q1,tpex,179665,79268,,,100397,,,100397,104385,,-3988,-3002,-6990,3028,-10018,,,-10018,-4432,,-14450,-11577,,1559,-16033,,1583,-0.33
2729,瓦城,2023Q1,tpex,1460019,686912,,,773107,,,773107,587995,,185112,2940,188052,40040,148012,,,148012,11,,148023,149581,,-1569,149592,,-1569,4.84
2732,六角,2023Q1,tpex,998197,525854,,,472343,69,0,472274,375283,7174,104165,-7026,97139,14943,82196,,,82196,-4679,,77517,69243,,12953,65458,,12059,1.53
2734,易飛網,2023Q1,tpex,361056,312041,,,49015,,,49015,50565,,-1550,7079,5529,0,5529,,,5529,-40,,5489,4905,,624,4865,,624,0.12
2736,富野,2023Q1,tpex,181609,70588,,,111021,,,111021,81921,,29100,13083,42183,4286,37897,,,37897,-1573,,36324,38537,,-640,36964,,-640,0.79
2740,華軒,2023Q1,tpex,39134,22095,,,17039,,,17039,26474,,-9435,282,-9153,0,-9153,,,-9153,,,-9153,-9153,,,-9153,,,-0.39
2743,山富,2023Q1,tpex,741285,616959,,,124326,,,124326,56207,,68119,2370,70489,-2389,72878,,,72878,,,72878,72878,,,72878,,,2.02
2745,五福,2023Q1,tpex,655289,577192,,,78097,,,78097,66239,,11858,972,12830,-16926,29756,,,29756,,,29756,29756,,,29756,,,0.90
2752,豆府,2023Q1,tpex,748566,341835,,,406731,,,406731,276902,,129829,2033,131862,26173,105689,,,105689,-33,,105656,105100,,589,105083,,573,4.00
2754,亞洲藏壽司,2023Q1,tpex,1186034,693364,,,492670,,,492670,375798,,116872,-8316,108556,21723,86833,,,86833,603,,87436,86833,,,87436,,,1.86
2755,揚秦,2023Q1,tpex,486645,356680,,,129965,,,129965,94861,,35104,873,35977,6867,29110,,,29110,-130,,28980,29110,,,28980,,,1.32
2756,聯發國際,2023Q1,tpex,171227,69601,,,101626,,,101626,69735,,31891,-484,31407,10643,20764,,,20764,-1270,,19494,20764,,,19494,,,1.02
2916,滿心,2023Q1,tpex,468053,229116,,,238937,,,238937,169894,,69043,13764,82807,16561,66246,,,66246,-417,,65829,,,,,,,1.21
2924,宏太-KY,2023Q1,tpex,7368,4662,,,2706,,,2706,10246,,-7540,-6560,-14100,2525,-16625,,,-16625,7071,,-9554,-16625,,,-9554,,,-0.51
2926,誠品生活,2023Q1,tpex,1446535,951978,,,494557,,,494557,593845,,-99288,68984,-30304,-8734,-21570,,,-21570,-3261,,-24831,-21457,,-113,-24601,,-230,-0.45
2937,集雅社,2023Q1,tpex,919631,678242,,,241389,,,241389,210602,,30787,681,31468,6301,25167,,,25167,,,25167,25167,,,25167,,,0.67
2941,米斯特,2023Q1,tpex,185254,75846,,,109408,,,109408,88690,,20718,-32,20686,4122,16564,,,16564,-49,,16515,,,,,,,1.18
2947,振宇五金,2023Q1,tpex,463906,280555,,,183351,,,183351,165202,,18149,-2784,15365,3026,12339,,,12339,,,12339,12339,0,0,12339,0,0,0.64
2948,寶陞,2023Q1,tpex,514618,329143,,,185475,,,185475,146852,,38623,-3805,34818,9381,25437,,,25437,-9007,,16430,25437,,,16430,,,1.03
2949,欣新網,2023Q1,tpex,920700,801382,,,119318,,,119318,64135,,55183,-2252,52931,17909,35022,,,35022,-4,,35018,33475,,1547,33473,,1545,1.52
3064,泰偉,2023Q1,tpex,20141,2184,,,17957,,,17957,31687,,-13730,12450,-1280,,-1280,,,-1280,-12807,,-14087,463,,-1743,-12344,,-1743,0.01
3066,李洲,2023Q1,tpex,55596,91823,,,-36227,,,-36227,29544,,-65771,-6630,-72401,304,-72705,,,-72705,-5710,,-78415,-43692,,-29013,-49963,,-28452,-0.53
3067,全域,2023Q1,tpex,30268,20050,,,10218,,,10218,8184,,2034,-439,1595,311,1284,,,1284,59,,1343,1284,,,1343,,,0.06
3071,協禧,2023Q1,tpex,613120,435268,,,177852,,,177852,161127,,16725,4447,21172,11379,9793,,,9793,5090,,14883,16416,,-6623,20802,,-5919,0.15
3073,天方能源,2023Q1,tpex,9174,5681,,,3493,,,3493,15627,17811,5677,-2025,3652,2788,864,,,864,6917,,7781,1712,,-848,8629,,-848,0.05
3078,僑威,2023Q1,tpex,2258926,1709177,,,549749,,,549749,186101,,363648,10528,374176,104918,269258,,,269258,12802,,282060,269258,,,282060,,,1.18
3081,聯亞,2023Q1,tpex,327423,270523,,,56900,,,56900,87578,,-30678,505,-30173,0,-30173,,,-30173,,,-30173,,,,,,,-0.33
3083,網龍,2023Q1,tpex,90908,23303,,,67605,,,67605,78692,,-11087,3775,-7312,662,-7974,,,-7974,39802,,31828,-5936,,-2038,34137,,-2309,-0.07
3085,新零售,2023Q1,tpex,20226,15006,,,5220,,,5220,14572,,-9352,-89,-9441,0,-9441,,,-9441,0,,-9441,-9427,,-14,-9427,,-14,-0.32
3086,華義*,2023Q1,tpex,30588,12122,,,18466,,,18466,20005,,-1539,210,-1329,312,-1641,,,-1641,,,-1641,-1641,,,-1641,,,-0.07
3088,艾訊,2023Q1,tpex,1577525,1061942,,,515583,240,234,515577,347661,,167916,-7084,160832,37012,123820,,,123820,-2561,,121259,123820,,,121259,,,1.35
3093,港建*,2023Q1,tpex,487981,348748,,,139233,,,139233,68953,,70280,2016,72296,13780,58516,,,58516,697,,59213,58516,0,0,59213,0,0,0.40
3095,及成,2023Q1,tpex,89519,74130,,,15389,,,15389,26475,,-11086,-5546,-16632,25,-16657,,,-16657,-1582,,-18239,-16657,,0,-18239,,0,-1.67
3105,穩懋,2023Q1,tpex,2859558,2533460,,,326098,,,326098,920851,,-594753,39132,-555621,-76998,-478623,,,-478623,431079,,-47544,-401811,,-76812,18777,,-66321,-0.95
3114,好德,2023Q1,tpex,592841,530257,,,62584,,,62584,42274,,20310,-3426,16884,3367,13517,,,13517,151550,,165067,13517,,0,165067,,0,0.22
3115,富榮綱,2023Q1,tpex,960,563,,,397,,,397,8483,,-8086,-467,-8553,0,-8553,,,-8553,342,,-8211,-8553,,,-8211,,,-0.20
3118,進階,2023Q1,tpex,144043,93939,,,50104,,,50104,34445,,15659,4855,20514,4109,16405,,,16405,,,16405,,,,,,,0.51
3122,笙泉,2023Q1,tpex,73693,49655,,,24038,,,24038,41176,,-17138,-952,-18090,4,-18094,,,-18094,8,,-18086,-18094,,,-18086,,0,-0.46
3128,昇銳,2023Q1,tpex,253824,179604,,,74220,,,74220,57249,,16971,190,17161,3432,13729,,,13729,0,,13729,12407,,1322,12407,,1322,0.30
3131,弘塑,2023Q1,tpex,813332,474314,,,339018,,,339018,183906,,155112,-6707,148405,31472,116933,,,116933,80427,,197360,116841,,92,197267,,93,4.10
3141,晶宏,2023Q1,tpex,583991,403458,,,180533,,,180533,129605,-1,50927,-6801,44126,5905,38221,,,38221,-421,,37800,16407,,21814,15986,,21814,0.22
3147,大綜,2023Q1,tpex,779004,661103,,,117901,,,117901,78302,,39599,-501,39098,8836,30262,,,30262,1709,,31971,30262,,,31971,,,0.78
3152,璟德,2023Q1,tpex,318003,210871,,,107132,,,107132,53873,,53259,1455,54714,10943,43771,,,43771,,,43771,,,,,,,0.63
3162,精確,2023Q1,tpex,852193,740961,,,111232,,,111232,121749,,-10517,2767,-7750,2192,-9942,,,-9942,28124,,18182,-8374,,-1568,19728,,-1546,-0.06
3163,波若威,2023Q1,tpex,588028,453656,,,134372,,,134372,67963,,66409,13655,80064,19605,60459,,,60459,4960,,65419,60459,,,65419,,,0.80
3169,亞信,2023Q1,tpex,204972,93943,,,111029,,,111029,53717,,57312,3786,61098,14077,47021,,,47021,-1347,,45674,47021,,,45674,,,0.75
