stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1101,台泥,2018Q1,twse,24179214,18388574,,,5790640,,,5790640,1139949,,4650691,-33103,4617588,1752218,2865370,,,2865370,5511078,,8376448,2945170,,-79800,8436811,,-60363,0.69
1102,亞泥,2018Q1,twse,16573882,13244409,,,3329473,0,260,3329733,656029,,2673704,377125,3050829,635482,2415347,,,2415347,-1085322,,1330025,1897059,,518288,598981,,731044,0.60
1103,嘉泥,2018Q1,twse,471257,416427,,,54830,,,54830,105480,,-50650,244036,193386,33222,160164,,,160164,58151,,218315,152305,,7859,215576,,2739,0.24
1104,環泥,2018Q1,twse,1166097,1027573,,,138524,,,138524,89123,,49401,-39010,10391,8027,2364,,,2364,-156822,,-154458,3306,,-942,-153516,,-942,0.01
1108,幸福,2018Q1,twse,832706,812140,,,20566,,,20566,57388,2249,-34573,3664,-30909,-24955,-5954,-179,,-6133,-4591,,-10724,-5002,,-1131,-9594,,-1130,-0.01
1109,信大,2018Q1,twse,1061381,820373,,,241008,,,241008,95485,,145523,61478,207001,36695,170306,,,170306,52925,,223231,122720,,47586,157791,,65440,0.34
1110,東泥,2018Q1,twse,412490,378033,,,34457,,,34457,26900,,7557,3871,11428,-3921,15349,,,15349,6494,,21843,15304,,45,21839,,4,0.03
1201,味全,2018Q1,twse,3917347,2812490,,,1104857,,,1104857,1127838,,-22981,53509,30528,-97703,128231,,,128231,27011,,155242,116972,,11259,143843,,11399,0.23
1203,味王,2018Q1,twse,1447466,958988,,,488478,0,0,488478,227225,,261253,-18503,242750,90582,152168,,,152168,27314,,179482,73837,,78331,78884,,100598,0.31
1210,大成,2018Q1,twse,17123119,14570928,,,2552191,,,2552191,1965868,,586323,508261,1094584,170332,924252,,,924252,279643,,1203895,793373,,130879,992788,,211107,1.16
1213,大飲,2018Q1,twse,149094,133074,,,16020,,,16020,14875,,1145,1826,2971,1281,1690,,,1690,-58,,1632,1690,,,1632,,,0.03
