stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1101,台泥,2025Q4,twse,149804135,122246546,,,27557589,,,27557589,17479997,,10077592,-19507088,-9429496,2433090,-11862586,,,-11862586,6406645,,-5455941,-11617608,,-244978,-7682998,,2227057,-1.60
1102,亞泥,2025Q4,twse,71038529,59799628,,,11238901,,,11238901,2832714,,8406187,4107068,12513255,2298140,10215115,,,10215115,-3694603,,6520512,10029823,,185292,6809815,,-289303,3.00
1103,嘉泥,2025Q4,twse,3015357,2527950,,,487407,,,487407,567600,,-80193,639569,559376,-7520,566896,,,566896,-3032170,,-2465274,556262,,10634,-2357398,,-107876,0.84
1104,環泥,2025Q4,twse,7920216,6080881,,,1839335,,,1839335,620914,,1218421,827019,2045440,243346,1802094,,,1802094,-60944,,1741150,1756478,,45616,1695317,,45833,2.56
1108,幸福,2025Q4,twse,4450870,3599426,,,851444,,,851444,303674,563560,1111330,-19436,1091894,211237,880657,,,880657,-7080,,873577,880657,,0,873577,,0,2.18
1109,信大,2025Q4,twse,4431539,3723105,,,708434,,,708434,285290,,423144,105922,529066,146794,382272,,,382272,29853,,412125,351163,,31109,372971,,39154,1.03
1110,東泥,2025Q4,twse,2851556,2423095,,,428461,,,428461,186564,,241897,39463,281360,52798,228562,,,228562,12011,,240573,205528,,23034,217637,,22936,0.36
1201,味全,2025Q4,twse,21842084,15911056,,,5931028,,,5931028,5564909,,366119,-29385,336734,132619,204115,,,204115,-21502,,182613,203055,,1060,181471,,1142,0.40
1203,味王,2025Q4,twse,5654961,3691053,,,1963908,,,1963908,1028787,,935121,8139,943260,253729,689531,0,,689531,99104,,788635,430560,,258971,484539,,304096,1.81
1210,大成,2025Q4,twse,101221775,86358406,,,14863369,,,14863369,10102555,,4760814,778431,5539245,1252344,4286901,,,4286901,-631991,,3654910,3624189,,662712,3276223,,378687,4.33
1213,大飲,2025Q4,twse,297365,304768,,,-7403,,,-7403,40700,,-48103,2444,-45659,2721,-48380,,,-48380,14,,-48366,-48380,,,-48366,,,-0.85
1215,卜蜂,2025Q4,twse,28431622,22392856,,,6038766,,,6038766,2355560,69328,3752534,109301,3861835,785178,3076657,,,3076657,-5414,,3071243,3063774,,12883,3058007,,13236,10.39
1216,統一,2025Q4,twse,672863578,450283343,,,222580235,,,222580235,187708876,,34871359,6624370,41495729,10278198,31217531,,,31217531,-1810402,,29407129,19627594,,11589937,17797223,,11609906,3.45
1217,愛之味,2025Q4,twse,5035400,3643134,,,1392266,,,1392266,1318009,,74257,156776,231033,11594,219439,,,219439,239161,,458600,208672,,10767,454745,,3855,0.42
1218,泰山,2025Q4,twse,10114639,8335883,,,1778756,304,554,1779006,1359230,,419776,374312,794088,16612,777476,,,777476,37928,,815404,772856,,4620,811769,,3635,1.59
1219,福壽,2025Q4,twse,14381994,13143878,,-11268,1226848,361,396,1226883,1223580,,3303,20979,24282,24826,-544,,,-544,-21,,-565,155133,,-155677,155036,,-155601,0.45
1220,台榮,2025Q4,twse,3328123,2978175,,,349948,,,349948,316283,,33665,24663,58328,15100,43228,,,43228,1803,,45031,13529,,29699,15955,,29076,0.08
1225,福懋油,2025Q4,twse,12054917,10949303,64139,,1169753,-2125,,1171878,645008,,526870,53012,579882,108686,471196,,,471196,2911,,474107,393442,,77754,396353,,77754,1.62
1227,佳格,2025Q4,twse,27872203,21012996,,,6859207,,,6859207,5543962,,1315245,277103,1592348,359212,1233136,,,1233136,207714,,1440850,1208790,,24346,1417338,,23512,1.33
1229,聯華,2025Q4,twse,13583582,10176206,,,3407376,,,3407376,1360511,,2046865,3830387,5877252,299729,5577523,,,5577523,1786305,,7363828,4599753,,977770,7019587,,344241,2.57
1231,聯華食,2025Q4,twse,12867131,10237541,,,2629590,,,2629590,1489237,,1140353,225977,1366330,227748,1138582,,,1138582,7007,,1145589,1138520,,62,1145453,,136,3.81
1232,大統益,2025Q4,twse,21513071,18621054,,,2892017,,,2892017,1202277,,1689740,41498,1731238,349536,1381702,,,1381702,19748,,1401450,1320490,,61212,1339887,,61563,8.25
1233,天仁,2025Q4,twse,2160758,869484,0,0,1291274,0,0,1291274,1220554,,70720,14598,85318,17588,67730,0,,67730,-85798,,-18068,67920,,-190,-18019,0,-49,0.75
