stock_id,name,period,market,營業收入,營業成本,營業費用,營業利益（損失）,營業外收入及支出,繼續營業單位稅前純益（純損）,所得稅費用（利益）,繼續營業單位本期純益（純損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2816,旺旺保,2016Q3,twse,4639395,3277193,1241555,120647,24374,145021,1629,143392,,,143392,-54846,,88546,146564,,-3172,93252,,-4706,0.69
2832,台產,2016Q3,twse,3421451,2169888,770309,481254,-1755,479499,90767,388732,,,388732,11864,,400596,,,,,,,1.07
2850,新產,2016Q3,twse,9627954,6690582,1913932,1023440,26610,1050050,95442,954608,,,954608,-357825,,596783,,,,,,,3.03
2851,中再保,2016Q3,twse,10174094,9190558,238165,745371,24,745395,118573,626822,,,626822,-114075,,512747,,,,,,,1.11
2852,第一保,2016Q3,twse,4131960,2839116,883829,409015,-38,408977,63058,345919,,,345919,30435,,376354,,,,,,,1.15
