stock_id,name,period,market,收入,支出,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,本期淨利（淨損）,其他綜合損益,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1409,新纖,2023Q2,twse,18790676,17985430,805246,318049,487197,,487197,1236289,1723486,240890,,246307,1461364,,262122,0.15
1718,中纖,2023Q2,twse,18990680,16712631,2278049,602960,1675089,,1675089,1017317,2692406,-682885,,2357974,-361674,,3054080,-0.51
2207,和泰車,2023Q2,twse,139532512,124027374,15505138,1637630,13867508,,13867508,1486136,15353644,12110379,,1757129,13743542,,1610102,21.74
2905,三商,2023Q2,twse,89715943,95441359,-5725416,-1727631,-3997785,,-3997785,11685989,7688204,-1202520,,-2795265,3422527,,4265677,-1.38
