stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1240,茂生農經,2019Q2,tpex,857797,719895,1401,6314,145617,,,145617,78666,,66951,23458,90409,15899,74510,,,74510,-18139,,56371,,,,,,,2.19
1259,安心,2019Q2,tpex,2679419,1991939,,,687480,,,687480,602597,,84883,1729,86612,21477,65135,,,65135,227,,65362,72579,,-7444,72701,,-7339,2.25
1264,德麥,2019Q2,tpex,1953591,1228306,,,725285,,,725285,385474,,339811,14945,354756,77404,277352,,,277352,11356,,288708,231547,,45805,238019,,50689,6.87
1268,漢來美食,2019Q2,tpex,1897621,1046024,,,851597,,,851597,644082,,207515,15162,222677,43692,178985,-22376,,156609,7727,,164336,156609,,,164336,,,4.24
1336,台翰,2019Q2,tpex,1138467,987921,,,150546,,,150546,115575,,34971,18084,53055,24664,28391,,,28391,12855,,41246,28391,,,41246,,,0.34
1565,精華,2019Q2,tpex,3195790,2102780,,,1093010,,,1093010,244087,,848923,41054,889977,190829,699148,,,699148,1147,,700295,699148,,,700295,,,13.87
1569,濱川,2019Q2,tpex,1980107,1625592,,,354515,,,354515,283111,,71404,-27993,43411,15284,28127,,,28127,28868,,56995,26911,,1216,54643,,2352,0.24
1570,力肯,2019Q2,tpex,291003,218904,,,72099,,,72099,35639,,36460,4576,41036,10216,30820,,,30820,209,,31029,30820,,0,31029,,0,0.60
1580,新麥,2019Q2,tpex,1890375,1119418,,,770957,,,770957,508439,,262518,9693,272211,71994,200217,,,200217,19546,,219763,195187,,5030,214137,,5626,3.89
1584,精剛,2019Q2,tpex,402405,401292,,,1113,,,1113,24757,,-23644,1956,-21688,861,-22549,,,-22549,51219,,28670,-23480,,931,21325,,7345,-0.28
