stock_id,name,period,market,收入,支出,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,本期淨利（淨損）,其他綜合損益,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1409,新纖,2019Q3,twse,29887732,27443343,2444389,501097,1943292,,1943292,473195,2416487,1582087,,361205,2010519,,405968,0.98
1718,中纖,2019Q3,twse,27356068,25240087,2115981,252059,1863922,,1863922,665444,2529366,-579150,,2443072,-162072,,2691438,-0.45
2207,和泰車,2019Q3,twse,152741812,139708821,13032991,2816144,10216847,,10216847,1193502,11410349,8850766,,1366081,10052041,,1358308,16.20
2905,三商,2019Q3,twse,162703331,157246428,5456903,574110,4882793,,4882793,6673162,11555955,2598493,,2284300,5568922,,5987033,3.33
