stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1101,台泥,2018Q4,twse,124594602,91003063,,,33591539,,,33591539,5410638,,28180901,2363520,30544421,7900350,22644071,,,22644071,-2936676,,19707395,21180821,,1463250,18245179,,1462216,4.37
1102,亞泥,2018Q4,twse,82741004,61584690,,,21156314,0,15147,21171461,3018351,,18153110,2217008,20370118,5480921,14889197,,,14889197,1436173,,16325370,11117094,,3772103,12811353,,3514017,3.54
1103,嘉泥,2018Q4,twse,2092406,1803918,,,288488,,,288488,392089,,-103601,531481,427880,173283,254597,514526,,769123,711350,,1480473,699755,,69368,1384470,,96003,1.09
1104,環泥,2018Q4,twse,4780994,4209912,,,571082,,,571082,388436,,182646,945220,1127866,76298,1051568,,,1051568,-335953,,715615,1057293,,-5725,721035,,-5420,1.62
1108,幸福,2018Q4,twse,3330601,3283834,,,46767,,,46767,218012,16103,-155142,-36520,-191662,9280,-200942,-672,,-201614,4965,,-196649,-176971,,-24643,-172004,,-24645,-0.44
1109,信大,2018Q4,twse,6701130,4517299,,,2183831,,,2183831,429090,,1754741,4315,1759056,505550,1253506,,,1253506,-70493,,1183013,840240,,413266,795268,,387745,2.38
1110,東泥,2018Q4,twse,1676187,1531733,,,144454,,,144454,103957,,40497,30744,71241,5652,65589,,,65589,-9357,,56232,65680,,-91,56187,,45,0.12
1201,味全,2018Q4,twse,19436763,13398214,,,6038549,,,6038549,5525400,,513149,479517,992666,123575,869091,,,869091,179,,869270,982564,,-113473,982457,,-113187,1.94
1203,味王,2018Q4,twse,6081031,4111026,,,1970005,,,1970005,993409,,976596,43426,1020022,315697,704325,0,,704325,66965,,771290,431907,,272418,456629,,314661,1.82
1210,大成,2018Q4,twse,72442933,62354838,,,10088095,,,10088095,7815474,,2272621,758572,3031193,617587,2413606,,,2413606,-176967,,2236639,2009883,,403723,1983157,,253482,2.75
1213,大飲,2018Q4,twse,594238,540347,,,53891,,,53891,65665,,-11774,-56523,-68297,21282,-89579,,,-89579,18,,-89561,-89579,,,-89561,,,-1.58
1215,卜蜂,2018Q4,twse,21235086,18377736,,,2857350,,,2857350,1579305,7253,1285298,22552,1307850,312790,995060,,,995060,105558,,1100618,950727,,44333,1057944,,42674,3.55
1216,統一,2018Q4,twse,431445520,286160653,,,145284867,,,145284867,118298458,,26986409,8321741,35308150,8362977,26945173,,,26945173,-1369912,,25575261,17442022,,9503151,17246954,,8328307,3.07
1217,愛之味,2018Q4,twse,4321819,2941256,,,1380563,,,1380563,1313529,,67034,-8740,58294,-4393,62687,,,62687,24248,,86935,47898,,14789,71533,,15402,0.10
1218,泰山,2018Q4,twse,7901670,6468636,,,1433034,1500,539,1432073,1341737,,90336,401124,491460,26778,464682,,,464682,-30038,,434644,464443,,239,434433,,211,0.98
1219,福壽,2018Q4,twse,11709984,10902412,,-17500,790072,,,790072,872769,,-82697,-1368,-84065,11558,-95623,,,-95623,-2161,,-97784,-11233,,-84390,-13247,,-84537,-0.03
1220,台榮,2018Q4,twse,2747263,2409947,,,337316,,,337316,226980,,110336,24000,134336,21621,112715,,,112715,-1628,,111087,93389,,19326,91767,,19320,0.53
1225,福懋油,2018Q4,twse,11243509,10332888,,,910621,967,,909654,608864,40978,341768,37489,379257,78755,300502,,,300502,-9977,,290525,255632,,44870,245655,,44870,1.17
1227,佳格,2018Q4,twse,27340587,19086242,,,8254345,,,8254345,5104509,,3149836,526396,3676232,707925,2968307,,,2968307,-138749,,2829558,2949089,,19218,2813107,,16451,3.25
1229,聯華,2018Q4,twse,5097818,4265761,,,832057,,,832057,531884,,300173,2170571,2470744,-2696,2473440,,,2473440,-1757567,,715873,2476292,,-2852,720349,,-4476,2.35
1231,聯華食,2018Q4,twse,8116880,6338806,,,1778074,,,1778074,1157723,,620351,57185,677536,135835,541701,,,541701,-7184,,534517,541703,,-2,534834,,-317,3.26
1232,大統益,2018Q4,twse,16948746,15091718,,,1857028,,,1857028,745148,,1111880,44033,1155913,229603,926310,,,926310,2458,,928768,906880,,19430,909438,,19330,5.67
1233,天仁,2018Q4,twse,2193118,936979,,,1256139,0,0,1256139,1091727,,164412,53179,217591,42892,174699,,,174699,134656,,309355,174509,,190,309130,,225,1.93
1234,黑松,2018Q4,twse,8901634,6783973,,,2117661,,,2117661,1893990,,223671,579203,802874,106565,696309,,,696309,-27943,,668366,696309,,,668366,,,1.73
1235,興泰,2018Q4,twse,57652,30891,,,26761,,,26761,21100,,5661,99923,105584,-389,105973,,,105973,822975,,928948,105973,,,928948,,,1.25
1236,宏亞,2018Q4,twse,1972592,1445695,,,526897,,,526897,520226,,6671,11232,17903,4636,13267,,,13267,72880,,86147,13267,,,86147,,,0.12
1256,鮮活果汁-KY,2018Q4,twse,3221239,2077143,,,1144096,,,1144096,539712,,604384,20661,625045,183310,441735,,,441735,-33851,,407884,441633,,102,408846,,-962,14.35
1301,台塑,2018Q4,twse,230370027,193061959,,,37308068,,,37308068,11966756,,25341312,31751064,57092376,7542836,49549540,,,49549540,-15095900,,34453640,49549540,,,34453640,,,7.78
1303,南亞,2018Q4,twse,333061560,284054265,,,49007295,,56290,49063585,19642812,,29420773,32104413,61525186,8866335,52658851,,,52658851,-6855471,,45803380,52746021,,-87170,45930928,,-127548,6.65
1304,台聚,2018Q4,twse,60892513,55097773,,,5794740,,,5794740,3861941,,1932799,589628,2522427,654078,1868349,7467,,1875816,-60577,,1815239,539935,,1335881,366533,,1448706,0.50
1305,華夏,2018Q4,twse,15192621,12490058,,,2702563,,,2702563,1129640,,1572923,81429,1654352,305699,1348653,7467,,1356120,12260,,1368380,1276156,,79964,1289043,,79337,2.52
1307,三芳,2018Q4,twse,9492260,7564352,,,1927908,,,1927908,1547231,,380677,2864,383541,80608,302933,,,302933,208033,,510966,302933,,,510966,,,0.76
