stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1240,茂生農經,2021Q3,tpex,2147657,1983196,2224,50168,216853,,,216853,162778,,54075,46224,100299,23009,77290,,,77290,43686,,120976,95395,,-18105,139081,,-18105,2.60
1259,安心,2021Q3,tpex,3698454,2790999,,,907455,,,907455,908960,,-1505,40880,39375,10999,28376,,,28376,155067,,183443,34949,,-6573,190437,,-6994,1.08
1264,德麥,2021Q3,tpex,3513492,2242075,,,1271417,,,1271417,606523,,664894,3267,668161,162573,505588,,,505588,-30624,,474964,419215,,86373,400891,,74073,11.31
1268,漢來美食,2021Q3,tpex,1953087,1241791,,,711296,,,711296,939245,,-227949,124610,-103339,-35193,-68146,0,,-68146,-40115,,-108261,-68146,,,-108261,,,-1.83
1336,台翰,2021Q3,tpex,1497365,1250578,,,246787,,,246787,157163,,89624,-16405,73219,34867,38352,,,38352,-39665,,-1313,38352,,,-1313,,,0.50
1565,精華,2021Q3,tpex,4074144,2849832,,,1224312,,,1224312,288993,,935319,-56820,878499,157529,720970,,,720970,-2914,,718056,720970,,,718056,,,14.30
1569,濱川,2021Q3,tpex,3322826,2616647,,,706179,,,706179,451098,,255081,-37995,217086,33562,183524,,,183524,-62899,,120625,181233,,2291,123473,,-2848,1.50
1570,力肯,2021Q3,tpex,501598,369346,,,132252,,,132252,60133,,72119,64393,136512,30025,106487,,,106487,-698,,105789,106487,,0,105789,,0,2.07
1580,新麥,2021Q3,tpex,3106822,1947921,,,1158901,,,1158901,656884,,502017,10299,512316,181497,330819,,,330819,-44328,,286491,321967,,8852,278484,,8007,6.41
1584,精剛,2021Q3,tpex,716922,667353,,,49569,,,49569,49138,,431,22682,23113,-3017,26130,,,26130,130509,,156639,26130,,0,156639,,0,0.22
1586,和勤,2021Q3,tpex,1947064,1552009,,,395055,,,395055,231717,,163338,203,163541,67027,96514,,,96514,-7921,,88593,96514,,,88593,,,1.19
1591,駿吉-KY,2021Q3,tpex,468166,369852,,,98314,,,98314,46229,,52085,6068,58153,15067,43086,,,43086,-20747,,22339,43086,,,22339,,,1.32
1593,祺驊,2021Q3,tpex,922090,674241,,,247849,,,247849,115352,,132497,20186,152683,26042,126641,,,126641,-9161,,117480,126232,,409,117071,,409,3.62
1595,川寶,2021Q3,tpex,1750739,1313915,,,436824,,,436824,253590,,183234,-20210,163024,36024,127000,,,127000,3033,,130033,127425,,-425,130458,,-425,2.72
1599,宏佳騰,2021Q3,tpex,2620249,1925958,,,694291,,,694291,365933,,328358,14677,343035,63716,279319,,,279319,12849,,292168,279319,,,292168,,,3.80
1742,台蠟,2021Q3,tpex,409753,315434,,,94319,,,94319,53299,,41020,-7520,33500,8004,25496,,,25496,-4265,,21231,25496,,,21231,,,0.36
1777,生泰,2021Q3,tpex,611094,399244,,,211850,,,211850,72577,,139273,-14167,125106,22683,102423,,,102423,-273,,102150,,,,,,,3.41
1781,合世,2021Q3,tpex,582260,537447,,,44813,,,44813,107808,,-62995,10278,-52717,-23328,-29389,,,-29389,-876,,-30265,-29389,,,-30265,,,-0.62
1784,訊聯,2021Q3,tpex,702274,319324,,,382950,,,382950,343003,,39947,6129,46076,9824,36252,,,36252,-227,,36025,29029,,7223,28942,,7083,0.61
1785,光洋科,2021Q3,tpex,23290213,20611744,,,2678469,,,2678469,1549140,,1129329,29264,1158593,183726,974867,,,974867,-37701,,937166,935681,,39186,899627,,37539,1.61
1788,杏昌,2021Q3,tpex,2781713,2062477,,,719236,0,0,719236,419499,,299737,17529,317266,59388,257878,,,257878,-736,,257142,257878,0,0,257142,,0,6.72
1796,金穎生技,2021Q3,tpex,368727,227948,,,140779,,,140779,82718,,58061,-6889,51172,11218,39954,,,39954,-408,,39546,39954,,,39546,,,1.02
1799,易威,2021Q3,tpex,160178,128963,,,31215,,,31215,200571,,-169356,45510,-123846,850,-124696,,,-124696,-9788,,-134484,-106814,,-17882,-116151,,-18333,-0.72
1813,寶利徠,2021Q3,tpex,345915,313172,,,32743,,,32743,61636,,-28893,22302,-6591,-4403,-2188,,,-2188,-15416,,-17604,3209,,-5397,-11427,,-6177,0.07
