stock_id,name,period,market,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2855,統一證,2023Q4,twse,9542583,7221061,2321522,892973,3214495,324740,2889755,,,2889755,18506,,2908261,2878951,,10804,2898174,,10087,1.98
6005,群益證,2023Q4,twse,12746224,9870663,2875561,2233215,5108776,537783,4570993,,,4570993,1225017,,5796010,4131510,,439483,5349029,,446981,1.90
6024,群益期,2023Q4,twse,2212825,2141891,70934,1205924,1276858,265806,1011052,,,1011052,17335,,1028387,1010196,,856,1027583,,804,4.80
