stock_id,name,period,market,收入,支出,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,本期淨利（淨損）,其他綜合損益,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1409,新纖,2015Q4,twse,36971097,35894046,1077051,263302,813749,,813749,-1083636,-269887,748989,,64760,-270235,,348,0.46
1718,中纖,2015Q4,twse,34001646,29992168,4009478,814393,3195085,,3195085,-214200,2980885,540583,,2654502,380174,,2600711,0.48
2514,龍邦,2015Q4,twse,889590,337794,551796,33196,518600,-749321,-230721,-770387,-1001108,240146,,-470867,1174190,,-2175298,0.45
2905,三商,2015Q4,twse,192967661,188750328,4217333,1084057,3133276,,3133276,-3051527,81749,1474715,,1658561,-7267,,89016,2.30
