stock_id,name,period,market,營業收入,營業成本,營業費用,營業利益（損失）,營業外收入及支出,繼續營業單位稅前純益（純損）,所得稅費用（利益）,繼續營業單位本期純益（純損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2816,旺旺保,2025Q1,twse,2483707,1785727,609283,88697,14311,103008,72497,30511,,,30511,35349,,65860,,,,,,,0.14
2832,台產,2025Q1,twse,1864053,1027646,410773,425634,-1316,424318,83592,340726,,,340726,-57901,,282825,,,,,,,0.94
2850,新產,2025Q1,twse,5176334,3320269,977672,878393,1152,879545,167571,711974,,,711974,-358591,,353383,,,,,,,2.25
2851,中再保,2025Q1,twse,5792588,4873636,146431,772521,22,772543,146019,626524,,,626524,-635289,,-8765,,,,,,,0.78
2852,第一保,2025Q1,twse,1863130,1177410,368094,317626,62,317688,64287,253401,,,253401,64882,,318283,,,,,,,0.84
