stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1240,茂生農經,2019Q3,tpex,1288668,1090016,-1113,3698,201237,,,201237,124247,,76990,44574,121564,17997,103567,,,103567,-217714,,-114147,103567,,,-114147,,,3.05
1259,安心,2019Q3,tpex,4124939,3042432,,,1082507,,,1082507,934679,,147828,4767,152595,22531,130064,,,130064,-2172,,127892,140681,,-10617,139941,,-12049,4.36
1264,德麥,2019Q3,tpex,2975172,1871918,,,1103254,,,1103254,582269,,520985,17870,538855,118157,420698,,,420698,-23916,,396782,348118,,72580,338026,,58756,10.33
1268,漢來美食,2019Q3,tpex,2835602,1586280,,,1249322,,,1249322,969928,,279394,16050,295444,58676,236768,-23122,,213646,40657,,254303,213646,,,254303,,,5.78
1336,台翰,2019Q3,tpex,1750755,1500631,,,250124,,,250124,180436,,69688,21845,91533,39857,51676,,,51676,4416,,56092,51676,,,56092,,,0.61
1565,精華,2019Q3,tpex,4768542,3182229,,,1586313,,,1586313,368023,,1218290,18550,1236840,260281,976559,,,976559,509,,977068,976559,,,977068,,,19.37
1569,濱川,2019Q3,tpex,3093955,2543978,,,549977,,,549977,435104,,114873,-44033,70840,20876,49964,,,49964,-33476,,16488,46070,,3894,12549,,3939,0.41
1570,力肯,2019Q3,tpex,432278,318787,,,113491,,,113491,53262,,60229,6523,66752,14994,51758,,,51758,-332,,51426,51758,,0,51426,,0,1.00
1580,新麥,2019Q3,tpex,3036906,1791722,,,1245184,,,1245184,776602,,468582,27341,495923,132421,363502,,,363502,-35368,,328134,353850,,9652,318431,,9703,7.04
1584,精剛,2019Q3,tpex,630062,624633,,,5429,,,5429,38035,,-32606,-1493,-34099,612,-34711,,,-34711,63404,,28693,-35580,,869,21408,,7285,-0.43
1586,和勤,2019Q3,tpex,1468407,1281107,,,187300,,,187300,182667,,4633,-3085,1548,665,883,,,883,-33116,,-32233,883,,0,-32233,,0,0.01
1591,駿吉-KY,2019Q3,tpex,486524,428439,,,58085,,,58085,49018,,9067,29278,38345,16995,21350,,,21350,825,,22175,21350,,,22175,,,0.64
1593,祺驊,2019Q3,tpex,602881,417676,,,185205,,,185205,100928,,84277,19280,103557,16405,87152,,,87152,-2151,,85001,86631,,521,84480,,521,2.71
1595,川寶,2019Q3,tpex,1226380,904110,,,322270,,,322270,244267,,78003,9994,87997,26810,61187,,,61187,-223,,60964,61187,,,60964,,,1.30
1599,宏佳騰,2019Q3,tpex,1774546,1351148,,,423398,,,423398,284956,,138442,20252,158694,35302,123392,,,123392,32535,,155927,123392,,,155927,,,1.74
1742,台蠟,2019Q3,tpex,300073,219912,,,80161,,,80161,26995,,53166,-9484,43682,,43682,,,43682,-150,,43532,43682,,,43532,,,0.76
1777,生泰,2019Q3,tpex,679615,459944,,,219671,,,219671,77459,,142212,20881,163093,34601,128492,,,128492,-2090,,126402,,,,,,,4.27
