stock_id,name,period,market,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2855,統一證,2021Q2,twse,7086169,3893089,3193080,232019,3425099,386386,3038713,,,3038713,117632,,3156345,3036516,,2197,3148824,,7521,2.17
6005,群益證,2021Q2,twse,6636862,3951836,2685026,428772,3113798,437093,2676705,,,2676705,351070,,3027775,2552712,,123993,2895700,,132075,1.18
6024,群益期,2021Q2,twse,1296477,1044217,252260,101504,353764,67814,285950,,,285950,19419,,305369,286244,,-294,306280,,-911,1.36
