stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1101,台泥,2024Q4,twse,154606511,121878486,,,32728025,,,32728025,15601408,,17126617,5706142,22832759,7203262,15629497,,,15629497,16570238,,32199735,11259317,,4370180,25287948,,6911787,1.45
1102,亞泥,2024Q4,twse,76297459,65190325,,,11107134,,,11107134,3143398,,7963736,8041259,16004995,3351716,12653279,,,12653279,8294575,,20947854,12889728,,-236449,19993277,,954577,3.86
1103,嘉泥,2024Q4,twse,2985357,2550390,,,434967,,,434967,586916,,-151949,537733,385784,48373,337411,,,337411,-847740,,-510329,319580,,17831,-497875,,-12454,0.48
1104,環泥,2024Q4,twse,7953734,6355678,,,1598056,,,1598056,540595,,1057461,749635,1807096,276758,1530338,,,1530338,1518216,,3048554,1482287,,48051,3000298,,48256,2.16
1108,幸福,2024Q4,twse,4867094,3939390,,,927704,,,927704,288837,403,639270,-32747,606523,112586,493937,,,493937,25720,,519657,493938,,-1,519658,,-1,1.22
1109,信大,2024Q4,twse,4656290,3664642,,,991648,,,991648,340284,,651364,60354,711718,187437,524281,,,524281,175018,,699299,469398,,54883,590400,,108899,1.38
1110,東泥,2024Q4,twse,2872958,2349919,,,523039,,,523039,187023,,336016,98168,434184,56961,377223,,,377223,258036,,635259,348485,,28738,606431,,28828,0.61
1201,味全,2024Q4,twse,23473804,17050563,,,6423241,,,6423241,5837519,,585722,35235,620957,177255,443702,,,443702,128723,,572425,442713,,989,571417,,1008,0.87
1203,味王,2024Q4,twse,6287463,4163195,,,2124268,,,2124268,1049457,,1074811,116512,1191323,327122,864201,0,,864201,153905,,1018106,561042,,303159,667426,,350680,2.36
1210,大成,2024Q4,twse,102749063,87948997,,,14800066,,,14800066,9463360,,5336706,282952,5619658,1203589,4416069,,,4416069,829774,,5245843,3529389,,886680,4063160,,1182683,4.21
1213,大飲,2024Q4,twse,190548,233019,,,-42471,,,-42471,42847,,-85318,604248,518930,25701,493229,,,493229,3,,493232,493229,,,493232,,,8.71
1215,卜蜂,2024Q4,twse,27957258,23360580,,,4596678,,,4596678,2339362,35813,2293129,61958,2355087,458845,1896242,,,1896242,623343,,2519585,1929846,,-33604,2552499,,-32914,6.55
1216,統一,2024Q4,twse,657636534,442507068,,,215129466,,,215129466,181302693,,33826773,8400399,42227172,9894897,32332275,,,32332275,7897352,,40229627,20673286,,11658989,27334850,,12894777,3.64
1217,愛之味,2024Q4,twse,5115585,3663059,,,1452526,,,1452526,1308298,,144228,218043,362271,58999,303272,,,303272,592349,,895621,286939,,16333,857259,,38362,0.58
1218,泰山,2024Q4,twse,10682445,8792097,,,1890348,554,278,1890072,1272098,,617974,263416,881390,138749,742641,,,742641,-10696,,731945,742411,,230,731865,,80,1.53
1219,福壽,2024Q4,twse,14329750,12996332,,16012,1349430,396,1100,1350134,1238058,,112076,26772,138848,31551,107297,,,107297,5951,,113248,181339,,-74042,186543,,-73295,0.53
1220,台榮,2024Q4,twse,3480143,2922425,,,557718,,,557718,305513,,252205,38866,291071,55306,235765,,,235765,-11037,,224728,207408,,28357,196357,,28371,1.18
1225,福懋油,2024Q4,twse,12859087,11792866,50999,,1117220,2100,,1115120,640016,0,475104,26318,501422,108948,392474,,,392474,8435,,400909,343986,,48488,352421,,48488,1.50
1227,佳格,2024Q4,twse,28973692,21815207,,,7158485,,,7158485,5247896,,1910589,381019,2291608,489512,1802096,,,1802096,437073,,2239169,1733964,,68132,2169065,,70104,1.91
1229,聯華,2024Q4,twse,12946776,10254375,,,2692401,,,2692401,1361477,,1330924,3732888,5063812,197028,4866784,,,4866784,6227894,,11094678,4190598,,676186,8853700,,2240978,2.46
1231,聯華食,2024Q4,twse,12201941,9668506,,,2533435,,,2533435,1490289,,1043146,351284,1394430,248827,1145603,,,1145603,28087,,1173690,1145728,,-125,1173182,,508,4.22
1232,大統益,2024Q4,twse,22066604,19315230,,,2751374,,,2751374,1121756,,1629618,81748,1711366,338852,1372514,,,1372514,24609,,1397123,1317417,,55097,1341451,,55672,8.24
1233,天仁,2024Q4,twse,2196394,907168,0,0,1289226,0,0,1289226,1206702,,82524,25082,107606,20034,87572,,,87572,-34028,,53544,88219,,-647,53883,,-339,0.97
1234,黑松,2024Q4,twse,10251436,7205148,,,3046288,,,3046288,2351515,,694773,497724,1192497,245099,947398,,,947398,32796,,980194,947398,,,980194,,,2.36
1235,興泰,2024Q4,twse,112698,75765,,,36933,,,36933,45757,,-8824,-133141,-141965,19012,-160977,,,-160977,1700488,,1539511,7191,,-168168,1617236,,-77725,0.08
1236,宏亞,2024Q4,twse,1977776,1468607,,,509169,,,509169,561950,,-52781,28079,-24702,-625,-24077,,,-24077,223616,,199539,-24077,,,199539,,,-0.28
1256,鮮活果汁-KY,2024Q4,twse,4002127,2985694,,,1016433,,,1016433,643848,,372585,33039,405624,108430,297194,,,297194,132045,,429239,289792,,7402,412140,,17099,8.56
1301,台塑,2024Q4,twse,200040347,189891929,,,10148418,,,10148418,14310168,,-4161750,1747517,-2414233,-1182468,-1231765,,,-1231765,-48363543,,-49595308,-1231765,,,-49595308,,,-0.19
1303,南亞,2024Q4,twse,259608483,241033392,,,18575091,1054,,18574037,18126503,,447534,4075936,4523470,1216300,3307170,,,3307170,-10396624,,-7089454,3340129,,-32959,-7350918,,261464,0.42
1304,台聚,2024Q4,twse,51008156,48710747,,,2297409,,,2297409,4306123,,-2008714,-3509340,-5518054,-608175,-4909879,,,-4909879,959330,,-3950549,-2147470,,-2762409,-2053023,,-1897526,-2.00
1305,華夏,2024Q4,twse,11086725,10876143,,,210582,,,210582,1053289,,-842707,-77247,-919954,-168591,-751363,,,-751363,71327,,-680036,-709967,,-41396,-640560,,-39476,-1.22
1307,三芳,2024Q4,twse,10779822,7481145,,,3298677,,,3298677,1738212,,1560465,315633,1876098,396696,1479402,,,1479402,464117,,1943519,1479402,,,1943519,,,3.72
1308,亞聚,2024Q4,twse,6031266,5896273,,,134993,,,134993,244435,,-109442,-810910,-920352,-169852,-750500,,,-750500,-838278,,-1588778,-750500,,,-1588778,,,-1.26
1309,台達化,2024Q4,twse,18622910,17744822,,,878088,,,878088,1239056,,-360968,119226,-241742,-18730,-223012,,,-223012,-7857,,-230869,-223012,,,-230869,,,-0.56
1310,台苯,2024Q4,twse,11422940,11771760,,,-348820,,,-348820,203499,,-552319,69839,-482480,-98873,-383607,,,-383607,799723,,416116,-380846,,-2761,410436,,5680,-0.72
1312,國喬,2024Q4,twse,16418417,15908338,,,510079,,,510079,2183133,,-1673054,-387054,-2060108,-355238,-1704870,,,-1704870,1976659,,271789,-1559897,,-144973,123542,,148247,-1.42
1313,聯成,2024Q4,twse,73320280,73496603,,,-176323,,,-176323,2499534,,-2675857,-37720,-2713577,-329722,-2383855,,,-2383855,2040680,,-343175,-2383855,,,-343175,,,-1.79
1314,中石化,2024Q4,twse,29442175,29240367,,,201808,,,201808,2108793,,-1906985,2610176,703191,160643,542548,-323042,,219506,588680,,808186,247675,,-28169,836101,,-27915,0.07
1315,達新,2024Q4,twse,2147060,1858012,,,289048,,,289048,364040,,-74992,337012,262020,53123,208897,,,208897,-940605,,-731708,205569,,3328,-735782,,4074,2.15
1316,上曜,2024Q4,twse,1491234,1010282,,,480952,,,480952,582807,,-101855,14866,-86989,54974,-141963,,,-141963,-1813,,-143776,-214390,,72427,-214572,,70796,-0.79
1319,東陽,2024Q4,twse,25596063,17065391,,,8530672,,,8530672,3717312,,4813360,716325,5529685,1074414,4455271,,,4455271,188829,,4644100,4376915,,78356,4524392,,119708,7.40
1321,大洋,2024Q4,twse,4683170,4324319,,,358851,,,358851,451905,,-93054,381240,288186,121252,166934,,,166934,-209670,,-42736,166934,,,-42736,,,0.76
1323,永裕,2024Q4,twse,2646249,2217866,,,428383,,,428383,361257,,67126,225448,292574,16375,276199,,,276199,115821,,392020,234570,,41629,350391,,41629,2.58
1324,地球,2024Q4,twse,795197,651296,,,143901,,,143901,149301,,-5400,8071,2671,-4161,6832,,,6832,4384,,11216,6832,,,11216,,,0.09
1325,恆大,2024Q4,twse,317389,354089,,,-36700,,,-36700,43249,,-79949,13354,-66595,375,-66970,,,-66970,16972,,-49998,-51542,,-15428,-39223,,-10775,-0.60
1326,台化,2024Q4,twse,348607574,334552632,,,14054942,,,14054942,15609724,,-1554782,2491528,936746,-186641,1123387,,,1123387,-70175438,,-69052051,379411,,743976,-58591137,,-10460914,0.06
1337,再生-KY,2024Q4,twse,817359,916248,,,-98889,,,-98889,237731,,-336620,-77868,-414488,,-414488,,,-414488,151310,,-263178,-414488,,,-263178,,,-1.54
1338,廣華-KY,2024Q4,twse,5087625,3956748,,,1130877,,,1130877,1221056,,-90179,103569,13390,59219,-45829,,,-45829,55617,,9788,-95049,,49220,6878,,2910,-1.14
1339,昭輝,2024Q4,twse,1932091,1241874,,,690217,,,690217,327592,,362625,113596,476221,121186,355035,,,355035,18482,,373517,371612,,-16577,386331,,-12814,5.01
1340,勝悅-KY,2024Q4,twse,376371,510048,,,-133677,,,-133677,274572,,-408249,-400616,-808865,-835,-808030,,,-808030,89181,,-718849,-808030,,,-718849,,,-5.28
1341,富林-KY,2024Q4,twse,2789002,2199538,,,589464,,,589464,256835,,332629,29971,362600,80086,282514,,,282514,20332,,302846,282514,,,302846,,,5.38
1342,八貫,2024Q4,twse,2511442,1753754,,,757688,,,757688,233435,0,524253,74472,598725,109147,489578,,,489578,,,489578,,,,,,,6.27
1402,遠東新,2024Q4,twse,270953983,217016352,,,53937631,,556,53938187,37275517,1031735,17694405,6269236,23963641,4999983,18963658,,,18963658,6317592,,25281250,10031844,,8931814,16144007,,9137243,2.00
1410,南染,2024Q4,twse,236718,156103,,,80615,,,80615,63437,,17178,28603,45781,9042,36739,,,36739,-621,,36118,35841,,898,35120,,998,0.57
1413,宏洲,2024Q4,twse,2305985,2282725,,,23260,,,23260,49379,0,-26119,3474,-22645,143,-22788,,,-22788,0,,-22788,,,,,,,-0.17
1414,東和,2024Q4,twse,523860,456812,,,67048,,,67048,83000,,-15952,74517,58565,1899,56666,,,56666,26756,,83422,56666,,,83422,,,0.26
1416,廣豐,2024Q4,twse,333508,211743,,,121765,,,121765,117891,,3874,219865,223739,54907,168832,,,168832,732547,,901379,146930,,21902,879477,,21902,0.79
1417,嘉裕,2024Q4,twse,603204,466047,,,137157,,,137157,387269,,-250112,95641,-154471,23,-154494,0,,-154494,-79491,,-233985,-154494,,0,-233985,,0,-0.81
1418,東華,2024Q4,twse,10248,16652,,,-6404,,,-6404,75974,30786,-51592,95374,43782,18005,25777,,,25777,3637,,29414,25785,,-8,29422,,-8,0.47
1419,新紡,2024Q4,twse,4214489,2981067,,,1233422,,,1233422,775150,34,458306,653363,1111669,242655,869014,,,869014,1844161,,2713175,869014,,,2713175,,,2.90
1423,利華,2024Q4,twse,104444,132238,,,-27794,,,-27794,31193,,-58987,124392,65405,-15397,80802,,,80802,353080,,433882,,,,,,,0.81
1432,大魯閣,2024Q4,twse,1279091,774938,,,504153,,,504153,519632,,-15479,-41745,-57224,0,-57224,,,-57224,-6491,,-63715,-46727,,-10497,-53218,,-10497,-0.47
1434,福懋,2024Q4,twse,28715705,25643868,,,3071837,,,3071837,2411256,,660581,992986,1653567,163382,1490185,,,1490185,-18106450,,-16616265,1490185,,0,-16616265,,0,0.89
1435,中福,2024Q4,twse,10679,1996,,,8683,0,,8683,59520,,-50837,13784,-37053,0,-37053,,,-37053,-148902,,-185955,,,,,,,-0.27
1436,華友聯,2024Q4,twse,6955263,3372151,,,3583112,,,3583112,679998,,2903114,-82907,2820207,493533,2326674,,,2326674,1215,,2327889,2330981,,-4307,2332196,,-4307,19.93
1437,勤益控,2024Q4,twse,845762,348018,,,497744,,,497744,118154,,379590,266505,646095,-15523,661618,,,661618,234057,,895675,661327,,291,895384,,291,3.25
