stock_id,name,period,market,收入,支出,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,本期淨利（淨損）,其他綜合損益,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1409,新纖,2025Q4,twse,39386078,36477508,2908570,431813,2476757,,2476757,2575693,5052450,1922533,,554224,4369333,,683117,1.19
1718,中纖,2025Q4,twse,45272858,36565179,8707679,1814369,6893310,,6893310,1122217,8015527,118827,,6774483,696309,,7319218,0.09
2207,和泰車,2025Q4,twse,282608974,255187678,27421296,4952129,22469167,,22469167,101062,22570229,18900453,,3568714,18968537,,3601692,33.93
2905,三商,2025Q4,twse,160442001,159209722,1232279,-589840,1822119,,1822119,-3238924,-1416805,755071,,1067048,-421009,,-995796,0.71
