stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1101,台泥,2024Q1,twse,25544599,21657138,,,3887461,,,3887461,2687318,,1200143,2150817,3350960,1111614,2239346,,,2239346,6418768,,8658114,1955674,,283672,8063020,,595094,0.26
1102,亞泥,2024Q1,twse,16499750,14742676,,,1757074,,,1757074,733461,,1023613,2607650,3631263,815606,2815657,,,2815657,6970931,,9786588,2948055,,-132398,9016468,,770120,0.89
1103,嘉泥,2024Q1,twse,699142,594879,,,104263,,,104263,123866,,-19603,-10240,-29843,13717,-43560,,,-43560,-810331,,-853891,-38698,,-4862,-820373,,-33518,-0.06
1104,環泥,2024Q1,twse,1908572,1525149,,,383423,,,383423,137246,,246177,104909,351086,96504,254582,,,254582,643328,,897910,248142,,6440,891381,,6529,0.37
1108,幸福,2024Q1,twse,1192968,967758,,,225210,,,225210,64373,711,161548,-8274,153274,31162,122112,,,122112,-7276,,114836,122112,,,114836,,,0.30
1109,信大,2024Q1,twse,1097070,887220,,,209850,,,209850,86654,,123196,15710,138906,32777,106129,,,106129,86659,,192788,119059,,-12930,176705,,16083,0.35
1110,東泥,2024Q1,twse,576896,478917,,,97979,,,97979,28602,,69377,-15137,54240,9006,45234,,,45234,79912,,125146,28580,,16654,108489,,16657,0.05
1201,味全,2024Q1,twse,5334450,3850093,,,1484357,,,1484357,1326365,,157992,24836,182828,51269,131559,,,131559,118482,,250041,131329,,230,249811,,230,0.26
1203,味王,2024Q1,twse,1557822,1026121,,,531701,0,0,531701,239115,,292586,37051,329637,88087,241550,,,241550,-37421,,204129,152334,,89216,140008,,64121,0.64
1210,大成,2024Q1,twse,25249608,21653587,,,3596021,,,3596021,2339525,,1256496,105341,1361837,240094,1121743,,,1121743,646709,,1768452,845999,,275744,1278507,,489945,1.00
1213,大飲,2024Q1,twse,33348,50113,,,-16765,,,-16765,9002,,-25767,2192,-23575,972,-24547,,,-24547,12,,-24535,-24547,,,-24535,,,-0.43
1215,卜蜂,2024Q1,twse,6912107,5822404,,,1089703,,,1089703,563701,-11880,514122,-50429,463693,93658,370035,,,370035,-165564,,204471,369093,,942,203529,,942,1.25
1216,統一,2024Q1,twse,158756079,107038579,,,51717500,,,51717500,43033510,,8683990,2176038,10860028,2537025,8323003,,,8323003,4266932,,12589935,5533901,,2789102,9105611,,3484324,0.97
1217,愛之味,2024Q1,twse,1159178,827320,,,331858,,,331858,284857,,47001,53591,100592,16763,83829,,,83829,280273,,364102,79098,,4731,351866,,12236,0.16
1218,泰山,2024Q1,twse,2755715,2360581,,,395134,357,278,395055,284879,,110176,70684,180860,25286,155574,,,155574,4898,,160472,155451,,123,160371,,101,0.32
1219,福壽,2024Q1,twse,3564395,3233959,,-961,329475,-160,1100,330735,291402,,39333,6831,46164,13269,32895,,,32895,2420,,35315,48681,,-15786,50698,,-15383,0.15
1220,台榮,2024Q1,twse,762305,620691,,,141614,,,141614,74330,,67284,5404,72688,14565,58123,,,58123,,,58123,51520,,6603,51520,,6603,0.29
1225,福懋油,2024Q1,twse,3343898,3120130,14833,,238601,569,,238032,150882,0,87150,9773,96923,16052,80871,,,80871,5803,,86674,71315,,9556,77118,,9556,0.31
1227,佳格,2024Q1,twse,6795849,5141782,,,1654067,,,1654067,1182266,,471801,157513,629314,129618,499696,,,499696,243825,,743521,476897,,22799,719208,,24313,0.52
1229,聯華,2024Q1,twse,3050500,2500227,,,550273,,,550273,325238,,225035,1010617,1235652,30989,1204663,,,1204663,5370610,,6575273,1099135,,105528,4517369,,2057904,0.70
1231,聯華食,2024Q1,twse,2905460,2293645,,,611815,,,611815,374616,,237199,110351,347550,57721,289829,,,289829,4684,,294513,289867,,-38,294213,,300,1.18
1232,大統益,2024Q1,twse,5626346,5036394,,,589952,,,589952,260370,,329582,39087,368669,73745,294924,,,294924,797,,295721,281882,,13042,282679,,13042,1.76
1233,天仁,2024Q1,twse,572238,236057,0,0,336181,0,0,336181,301222,,34959,6402,41361,8151,33210,0,,33210,-60279,,-27069,33079,,131,-27247,,178,0.37
1234,黑松,2024Q1,twse,2639399,2018342,,,621057,,,621057,515930,,105127,131985,237112,61836,175276,,,175276,3924,,179200,175276,,,179200,,,0.44
1235,興泰,2024Q1,twse,17224,11005,,,6219,,,6219,9693,,-3474,45544,42070,1988,40082,,,40082,669490,,709572,35862,,4220,573194,,136378,0.41
1236,宏亞,2024Q1,twse,573602,419200,,,154402,,,154402,147927,,6475,3585,10060,2092,7968,,,7968,-64969,,-57001,7968,,,-57001,,,0.09
1256,鮮活果汁-KY,2024Q1,twse,869956,658144,,,211812,,,211812,155312,,56500,17489,73989,21357,52632,,,52632,80633,,133265,45342,,7290,116608,,16657,1.34
1301,台塑,2024Q1,twse,48108493,46275258,,,1833235,,,1833235,3278377,,-1445142,1805923,360781,139925,220856,,,220856,-3826201,,-3605345,220856,,,-3605345,,,0.03
1303,南亞,2024Q1,twse,58629908,55299779,,,3330129,-3264,,3333393,4259637,,-926244,2152164,1225920,61365,1164555,,,1164555,7522774,,8687329,1241806,,-77251,8531567,,155762,0.16
1304,台聚,2024Q1,twse,12024428,11501950,,,522478,,,522478,960811,,-438333,-701711,-1140044,-163477,-976567,,,-976567,834892,,-141675,-393900,,-582667,-122112,,-19563,-0.37
1305,華夏,2024Q1,twse,2904775,2732195,,,172580,,,172580,272644,,-100064,39980,-60084,-17808,-42276,,,-42276,5397,,-36879,-31667,,-10609,-26200,,-10679,-0.05
1307,三芳,2024Q1,twse,2604110,1833965,,,770145,,,770145,435153,,334992,202003,536995,123030,413965,,,413965,290445,,704410,413965,,,704410,,,1.04
1308,亞聚,2024Q1,twse,1561353,1553721,,,7632,,,7632,61444,,-53812,-178209,-232021,-44313,-187708,,,-187708,-205860,,-393568,-187708,,,-393568,,,-0.32
1309,台達化,2024Q1,twse,3790749,3758525,,,32224,,,32224,221459,,-189235,62393,-126842,-25289,-101553,,,-101553,30605,,-70948,-101553,,,-70948,,,-0.26
1310,台苯,2024Q1,twse,2226204,2246801,,,-20597,,,-20597,57536,,-78133,35384,-42749,-8852,-33897,,,-33897,78189,,44292,-32865,,-1032,38281,,6011,-0.06
1312,國喬,2024Q1,twse,3255223,3076080,,,179143,,,179143,404346,,-225203,-348094,-573297,-94424,-478873,,,-478873,827455,,348582,-484212,,5339,231340,,117242,-0.44
1313,聯成,2024Q1,twse,17825490,18356825,,,-531335,,,-531335,595938,,-1127273,64116,-1063157,-282497,-780660,,,-780660,1938024,,1157364,-780660,,,1157364,,,-0.59
1314,中石化,2024Q1,twse,8191861,7955915,,,235946,,,235946,488855,,-252909,482533,229624,-8854,238478,,,238478,329216,,567694,242910,,-4432,571961,,-4267,0.06
1315,達新,2024Q1,twse,455502,407436,,,48066,,,48066,90701,,-42635,96697,54062,13826,40236,,,40236,-183842,,-143606,40045,,191,-144263,,657,0.42
1316,上曜,2024Q1,twse,228932,160659,,,68273,,,68273,127379,,-59106,56674,-2432,-214,-2218,,,-2218,-12,,-2230,-68879,,66661,-69040,,66810,-0.27
1319,東陽,2024Q1,twse,6174172,4086172,,,2088000,,,2088000,877030,,1210970,286969,1497939,302265,1195674,,,1195674,164095,,1359769,1172110,,23564,1299876,,59893,1.98
1321,大洋,2024Q1,twse,1112113,1016891,,,95222,,,95222,89026,,6196,130566,136762,20351,116411,,,116411,-55769,,60642,116411,,,60642,,,0.53
1323,永裕,2024Q1,twse,764248,618093,,,146155,,,146155,100629,,45526,10862,56388,11082,45306,,,45306,75966,,121272,23995,,21311,99961,,21311,0.26
1324,地球,2024Q1,twse,199156,162192,,,36964,,,36964,37838,,-874,2292,1418,1173,245,,,245,3934,,4179,245,,,4179,,,0.00
1325,恆大,2024Q1,twse,96377,96011,,,366,,,366,11567,,-11201,27767,16566,4284,12282,,,12282,7971,,20253,13359,,-1077,17629,,2624,0.16
1326,台化,2024Q1,twse,83941693,80312877,,,3628816,,,3628816,3777525,,-148709,1726154,1577445,96364,1481081,,,1481081,-9850804,,-8369723,1530890,,-49809,-5966519,,-2403204,0.26
1337,再生-KY,2024Q1,twse,258235,274866,,,-16631,,,-16631,66930,,-83561,-12989,-96550,,-96550,,,-96550,81416,,-15134,-96550,,,-15134,,,-0.36
1338,廣華-KY,2024Q1,twse,1157835,903156,,,254679,,,254679,283350,,-28671,21324,-7347,13654,-21001,,,-21001,143688,,122687,-25147,,4146,106110,,16577,-0.30
1339,昭輝,2024Q1,twse,512319,330727,,,181592,,,181592,87693,,93899,76416,170315,35438,134877,,,134877,13477,,148354,133192,,1685,144260,,4094,1.80
1340,勝悅-KY,2024Q1,twse,76198,127171,,,-50973,,,-50973,51640,,-102613,920,-101693,-834,-100859,,,-100859,86801,,-14058,-100859,,,-14058,,,-0.66
1341,富林-KY,2024Q1,twse,605623,473286,,,132337,,,132337,60225,,72112,22789,94901,19377,75524,,,75524,12409,,87933,75524,,,87933,,,1.46
1342,八貫,2024Q1,twse,613001,439330,,,173671,,,173671,51651,,122020,33477,155497,31136,124361,,,124361,,,124361,,,,,,,1.75
1402,遠東新,2024Q1,twse,65409190,53105778,,,12303412,,,12303412,9301477,234003,3235938,1766454,5002392,1281806,3720586,,,3720586,4576535,,8297121,1585324,,2135262,5851156,,2445965,0.32
