stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1240,茂生農經,2026Q2,tpex,1440672,1267704,21939,24180,219087,,,219087,131685,,87402,54301,141703,15197,126506,,,126506,4025,,130531,126188,,318,130213,,318,2.85
1259,安心,2026Q2,tpex,3091195,2373772,,,717423,,,717423,711174,,6249,61251,67500,1782,65718,,,65718,-232941,,-167223,65317,,401,-167624,,401,2.02
1264,德麥,2026Q2,tpex,3512615,2352398,,,1160217,,,1160217,573111,,587106,17243,604349,138328,466021,,,466021,58966,,524987,407978,,58043,436421,,88566,11.01
1268,漢來美食,2026Q2,tpex,3675641,1916952,,,1758689,,,1758689,1301925,,456764,19126,475890,86886,389004,,,389004,46404,,435408,389004,,,435408,,,9.21
1294,漢田生技,2026Q2,tpex,455326,294582,,,160744,,,160744,61467,,99277,1369,100646,19811,80835,,,80835,,,80835,80824,,11,80824,,11,2.22
1295,生合,2026Q2,tpex,510716,256589,,,254127,,,254127,177696,,76431,-1271,75160,7127,68033,,,68033,15488,,83521,68033,,,83521,,,1.97
1336,台翰,2026Q2,tpex,1247607,1064666,,,182941,,,182941,150977,,31964,14977,46941,14829,32112,,,32112,27829,,59941,32112,,,59941,,,0.41
1565,精華,2026Q2,tpex,1780360,1444589,,,335771,,,335771,164898,,170873,22275,193148,41692,151456,,,151456,555,,152011,151456,,,152011,,,3.00
1569,濱川,2026Q2,tpex,1624996,1514234,,,110762,,,110762,284018,,-173256,16651,-156605,63458,-220063,,,-220063,72913,,-147150,-236976,,16913,-164970,,17820,-1.67
1570,力肯,2026Q2,tpex,288259,224517,,,63742,,,63742,36222,,27520,7221,34741,6892,27849,,,27849,45731,,73580,27849,,,73580,,,0.54
1580,新麥,2026Q2,tpex,2264808,1320343,,,944465,,,944465,574806,,369659,-4955,364704,121092,243612,,,243612,91477,,335089,228074,,15538,314176,,20913,4.62
1584,精剛,2026Q2,tpex,1084456,919472,,,164984,,,164984,90903,,74081,-23219,50862,6915,43947,,,43947,-40279,,3668,43393,,554,3114,,554,0.19
1586,和勤,2026Q2,tpex,1169445,978093,,,191352,,,191352,155676,,35676,3049,38725,5836,32889,,,32889,58200,,91089,32889,,,91089,,,0.32
1591,駿吉-KY,2026Q2,tpex,253109,156760,,,96349,,,96349,150259,0,-53910,-404,-54314,-16653,-37661,0,,-37661,4123,,-33538,-37661,,,-33538,,,-0.99
1593,祺驊,2026Q2,tpex,646718,451598,,,195120,,,195120,144013,,51107,121543,172650,50744,121906,,,121906,11153,,133059,103792,,18114,114945,,18114,2.61
1595,川寶,2026Q2,tpex,411957,330158,,,81799,,,81799,163262,,-81463,29034,-52429,845,-53274,,,-53274,3810,,-49464,-53274,,0,-49464,,0,-0.98
1599,宏佳騰,2026Q2,tpex,1083048,849199,,,233849,,,233849,260530,,-26681,21431,-5250,6381,-11631,,,-11631,-1614,,-13245,6178,,-17809,4564,,-17809,0.09
