stock_id,name,period,market,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
5864,致和證,2025Q4,tpex,1414894,295068,1119826,58431,1178257,16379,1161878,0,0,1161878,-65974,0,1095904,,,,,,,2.56
6015,宏遠證,2025Q4,tpex,1528434,1395399,133035,208906,341941,42933,299008,,,299008,39263,,338271,299008,,,338271,,,0.76
6016,康和證,2025Q4,tpex,4001016,2912224,1088792,345786,1434578,67028,1367550,,,1367550,271082,,1638632,1362688,,4862,1631782,,6850,1.98
6020,大展證,2025Q4,tpex,260329,215567,44762,63019,107781,8903,98878,,,98878,96477,,195355,98881,,-3,195358,,-3,0.39
6021,美好證,2025Q4,tpex,2165459,1126698,1038761,112977,1151738,-6519,1158257,,,1158257,866879,,2025136,1158257,,,2025136,,,3.76
6023,元大期貨,2025Q4,tpex,3662905,4689681,-1026776,4282933,3256157,600712,2655445,,,2655445,140085,,2795530,2655445,,,2795530,,,8.45
6026,福邦證,2025Q4,tpex,1144855,701147,443708,296223,739931,56961,682970,,,682970,153131,,836101,682970,,0,836101,,0,1.72
