stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1101,台泥,2021Q3,twse,76904796,57595324,,,19309472,,,19309472,4202060,,15107412,4238149,19345561,4159059,15186502,1053559,,16240061,-5051665,,11188396,14836550,,1403511,9804607,,1383789,2.41
1102,亞泥,2021Q3,twse,61810729,46772653,,,15038076,,,15038076,2505236,,12532840,3848556,16381396,3383892,12997504,,,12997504,-1876516,,11120988,11070037,,1927467,9559726,,1561262,3.50
1103,嘉泥,2021Q3,twse,1655232,1652177,,,3055,,,3055,442426,,-439371,1139735,700364,20269,680095,0,,680095,2228899,,2908994,597030,,83065,2736851,,172143,0.93
1104,環泥,2021Q3,twse,4358224,3579005,,,779219,,,779219,324022,,455197,378865,834062,85180,748882,,,748882,183820,,932702,726040,,22842,909860,,22842,1.11
1108,幸福,2021Q3,twse,2905016,2518972,,,386044,,,386044,170697,12077,227424,-7092,220332,51324,169008,0,,169008,4593,,173601,169008,,0,173601,,0,0.42
1109,信大,2021Q3,twse,5158109,3670831,,,1487278,,,1487278,325567,,1161711,75547,1237258,465951,771307,,,771307,-81529,,689778,551020,,220287,496713,,193065,1.61
1110,東泥,2021Q3,twse,1343659,1260173,,,83486,,,83486,84278,,-792,129316,128524,12875,115649,,,115649,-14100,,101549,120973,,-5324,106907,,-5358,0.21
1201,味全,2021Q3,twse,14855873,10477836,,,4378037,,,4378037,3833467,,544570,9063,553633,166899,386734,,,386734,-61814,,324920,386089,,645,324323,,597,0.76
1203,味王,2021Q3,twse,4459757,3001924,,,1457833,,,1457833,784077,,673756,71455,745211,179650,565561,,,565561,-216329,,349232,361253,,204308,288847,,60385,1.52
1210,大成,2021Q3,twse,75779978,67703479,,,8076499,,,8076499,6444427,,1632072,520731,2152803,475932,1676871,,,1676871,-37253,,1639618,1483539,,193332,1569595,,70023,1.84
1213,大飲,2021Q3,twse,333830,340515,,,-6685,,,-6685,43279,,-49964,-27223,-77187,197,-77384,0,,-77384,11,,-77373,-77384,,,-77373,,,-1.37
1215,卜蜂,2021Q3,twse,18061685,15465414,,,2596271,,,2596271,1319563,-24360,1252348,64483,1316831,270492,1046339,0,,1046339,-344659,,701680,1065542,,-19203,720883,,-19203,3.98
1216,統一,2021Q3,twse,357718436,237956351,,,119762085,,,119762085,96610649,,23151436,6151337,29302773,5766483,23536290,,,23536290,-2853644,,20682646,16500709,,7035581,14268269,,6414377,2.90
1217,愛之味,2021Q3,twse,3784597,2573117,,,1211480,,,1211480,1005251,,206229,122059,328288,42978,285310,,,285310,258342,,543652,272902,,12408,525124,,18528,0.55
1218,泰山,2021Q3,twse,7422702,6254519,,,1168183,654,702,1168231,1002497,,165734,303050,468784,25523,443261,,,443261,11601,,454862,443068,,193,454666,,196,0.91
1219,福壽,2021Q3,twse,10752418,9725274,,5176,1032320,,,1032320,786483,,245837,47405,293242,67510,225732,,,225732,-2831,,222901,254627,,-28895,252316,,-29415,0.79
1220,台榮,2021Q3,twse,2292935,1927797,,,365138,,,365138,174395,,190743,18271,209014,37511,171503,,,171503,0,,171503,150346,,21157,150346,,21157,0.85
1225,福懋油,2021Q3,twse,9447797,8605041,17498,,860254,410,0,859844,463663,55,396236,48075,444311,81407,362904,,,362904,-4810,,358094,330365,,32539,325555,,32539,1.51
1227,佳格,2021Q3,twse,24345093,18159804,,,6185289,,,6185289,3733697,,2451592,66968,2518560,515602,2002958,,,2002958,105956,,2108914,1971178,,31780,1995764,,113150,2.17
1229,聯華,2021Q3,twse,8048580,5904395,,,2144185,,,2144185,828678,,1315507,3029142,4344649,84534,4260115,,,4260115,2668802,,6928917,3630022,,630093,5403278,,1525639,2.59
1231,聯華食,2021Q3,twse,6954172,5341942,,,1612230,,,1612230,967131,,645099,31618,676717,132375,544342,,,544342,-4337,,540005,545181,,-839,541156,,-1151,2.70
1232,大統益,2021Q3,twse,14602285,12915563,,,1686722,,,1686722,592120,,1094602,55114,1149716,234718,914998,,,914998,987,,915985,892249,,22749,893236,,22749,5.58
1233,天仁,2021Q3,twse,1282605,573358,,,709247,0,0,709247,720120,,-10873,35746,24873,3762,21111,,,21111,-47621,,-26510,21003,,108,-26377,,-133,0.23
1234,黑松,2021Q3,twse,6792222,4894116,,,1898106,,,1898106,1451386,,446720,243401,690121,153432,536689,,,536689,-2370,,534319,536689,,,534319,,,1.34
1235,興泰,2021Q3,twse,36884,18457,,,18427,,,18427,12402,,6025,81990,88015,994,87021,,,87021,428306,,515327,87021,,,515327,,,0.86
