stock_id,name,period,market,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
5864,致和證,2021Q1,tpex,212511,78552,133959,6501,140460,10924,129536,,,129536,-3134,,126402,,,,,,,0.55
6015,宏遠證,2021Q1,tpex,597046,319385,277661,29068,306729,693,306036,,,306036,9810,,315846,306036,,,315846,,,0.93
6016,康和證,2021Q1,tpex,1103119,679241,423878,10715,434593,83819,350774,,,350774,54558,,405332,349585,,1189,403684,,1648,0.59
6020,大展證,2021Q1,tpex,384282,66075,318207,4568,322775,27455,295320,,,295320,-38322,,256998,295320,,0,256998,,0,1.17
6021,美好證,2021Q1,tpex,248788,204834,43954,9545,53499,-497,53996,,,53996,634457,,688453,53996,,,688453,,,0.18
6023,元大期貨,2021Q1,tpex,1031121,905296,125825,140580,266405,53758,212647,,,212647,237611,,450258,212647,,,450258,,,0.73
6026,福邦證,2021Q1,tpex,530495,158087,372408,589,372997,16668,356329,,,356329,11658,,367987,302091,,54238,313749,0,54238,1.22
