stock_id,name,period,market,營業收入,營業成本,營業費用,營業利益（損失）,營業外收入及支出,繼續營業單位稅前純益（純損）,所得稅費用（利益）,繼續營業單位本期純益（純損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2816,旺旺保,2020Q4,twse,8237782,5509703,2054189,673890,32162,706052,3955,702097,,,702097,-82387,,619710,702097,,0,619710,,0,3.14
2832,台產,2020Q4,twse,5396686,3362516,1263771,770399,2540,772939,85344,687595,,,687595,167265,,854860,,,,,,,1.90
2850,新產,2020Q4,twse,16510114,11207473,3386841,1915800,13844,1929644,299920,1629724,,,1629724,488421,,2118145,,,,,,,5.16
2851,中再保,2020Q4,twse,17656923,15467129,403480,1786314,2322,1788636,272907,1515729,,,1515729,395735,,1911464,,,,,,,2.57
2852,第一保,2020Q4,twse,5854672,4246729,1399892,208051,-2106,205945,53063,152882,,,152882,87058,,239940,,,,,,,0.51
