stock_id,name,period,market,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
5864,致和證,2020Q1,tpex,-197944,59862,-257806,6847,-250959,1895,-252854,,,-252854,-32530,,-285384,,,,,,,-1.06
6015,宏遠證,2020Q1,tpex,-70023,208334,-278357,10769,-267588,225,-267813,,,-267813,2095,,-265718,-267813,,,-265718,,,-0.78
6016,康和證,2020Q1,tpex,472852,546909,-74057,24238,-49819,40965,-90784,,,-90784,-49909,,-140693,-92752,,1968,-142062,,1369,-0.16
6020,大展證,2020Q1,tpex,-80831,48138,-128969,3273,-125696,-665,-125031,,,-125031,-40859,,-165890,-125028,,-3,-165887,,-3,-0.50
6021,美好證,2020Q1,tpex,156552,134539,22013,12268,34281,7391,26890,,,26890,-234268,,-207378,26890,,,-207378,,,0.09
6023,元大期貨,2020Q1,tpex,1175873,1035254,140619,225948,366567,79120,287447,,,287447,-232473,,54974,287447,,,54974,,,1.23
6026,福邦證,2020Q1,tpex,-102629,84404,-187033,2836,-184197,2825,-187022,,,-187022,1393,,-185629,-169204,,-17818,-167811,0,-17818,-0.69
