stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1240,茂生農經,2023Q3,tpex,2125472,1909764,-75,27662,243295,,,243295,150243,,93052,20464,113516,26461,87055,,,87055,-20163,,66892,105405,,-18350,85242,,-18350,2.68
1259,安心,2023Q3,tpex,4527758,3427286,,,1100472,,,1100472,1035118,,65354,94010,159364,14131,145233,,,145233,378848,,524081,148240,,-3007,526867,,-2786,4.58
1264,德麥,2023Q3,tpex,4254717,2828469,,,1426248,,,1426248,679871,,746377,13382,759759,180323,579436,,,579436,18451,,597887,511863,,67573,527109,,70778,13.81
1268,漢來美食,2023Q3,tpex,3609492,1986389,,,1623103,,,1623103,1293145,,329958,18670,348628,61398,287230,,,287230,54511,,341741,287230,,,341741,,,6.80
1336,台翰,2023Q3,tpex,1762990,1465105,,,297885,,,297885,173469,,124416,26550,150966,70687,80279,,,80279,40543,,120822,80279,,,120822,,,1.04
1565,精華,2023Q3,tpex,3259496,2564651,,,694845,,1,694846,275117,,419729,127702,547431,108592,438839,,,438839,1029,,439868,438839,,,439868,,,8.70
1569,濱川,2023Q3,tpex,2778481,2518358,,,260123,,,260123,406522,,-146399,123825,-22574,22266,-44840,,,-44840,58165,,13325,-50745,,5905,11197,,2128,-0.42
1570,力肯,2023Q3,tpex,306354,238078,,,68276,,,68276,61391,,6885,17836,24721,7240,17481,,,17481,11526,,29007,17481,,0,29007,,0,0.34
1580,新麥,2023Q3,tpex,3303399,1905724,,,1397675,,,1397675,739821,,657854,48893,706747,205658,501089,,,501089,10874,,511963,476224,,24865,486060,,25903,9.48
1584,精剛,2023Q3,tpex,1962999,1714915,,,248084,,,248084,122118,,125966,88275,214241,2309,211932,,,211932,7793,,219725,214844,,-2912,222637,,-2912,1.34
1586,和勤,2023Q3,tpex,1613638,1474186,,,139452,,,139452,222249,,-82797,-5748,-88545,-13381,-75164,,,-75164,2103,,-73061,-75164,,,-73061,,,-0.93
1591,駿吉-KY,2023Q3,tpex,52977,70649,,,-17672,,,-17672,27787,,-45459,4083,-41376,-8428,-32948,,,-32948,-7776,,-40724,-32948,,,-40724,,,-0.96
1593,祺驊,2023Q3,tpex,782363,535283,,,247080,,,247080,176503,,70577,14030,84607,22556,62051,,,62051,26518,,88569,40427,,21624,66945,,21624,1.07
1595,川寶,2023Q3,tpex,1150131,854287,,,295844,,,295844,241421,,54423,63502,117925,47559,70366,,,70366,9686,,80052,71504,,-1138,81190,,-1138,1.51
1599,宏佳騰,2023Q3,tpex,1667928,1338926,,,329002,,,329002,345562,,-16560,77140,60580,12127,48453,,,48453,23561,,72014,48453,,,72014,,,0.66
1742,台蠟,2023Q3,tpex,291385,202334,,,89051,,,89051,70577,,18474,104177,122651,95,122556,,,122556,5341,,127897,122556,,,127897,,,1.32
1777,生泰,2023Q3,tpex,842794,528780,,,314014,,,314014,93814,,220200,61714,281914,56374,225540,,,225540,75,,225615,,,,,,,5.06
