stock_id,name,period,market,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2855,統一證,2022Q4,twse,6271336,5573722,697614,276087,973701,237456,736245,,,736245,57928,,794173,729368,,6877,787029,,7144,0.50
6005,群益證,2022Q4,twse,8219057,7681534,537523,1308528,1846051,667035,1179016,,,1179016,-211771,,967245,840040,,338976,590701,,376544,0.39
6024,群益期,2022Q4,twse,2779997,2291309,488688,468595,957283,175930,781353,,,781353,86286,,867639,781860,,-507,867965,,-326,3.72
