stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1240,茂生農經,2017Q4,tpex,1413735,1219401,4125,11339,209798,,,209798,137236,,72562,85209,157771,18688,139083,,0,139083,108474,,247557,,,,,,,4.63
1259,安心,2017Q4,tpex,4919312,3642523,,,1276789,,,1276789,1096148,,180641,15028,195669,46957,148712,,,148712,-3545,,145167,168633,,-19921,164823,,-19656,5.23
1264,德麥,2017Q4,tpex,3675034,2289459,,,1385575,0,16,1385591,718065,,667526,-6782,660744,146480,514264,,,514264,-22319,,491945,451695,,62569,443506,,48439,13.41
1268,漢來美食,2017Q4,tpex,3343960,1918465,,,1425495,,,1425495,1151052,,274443,51094,325537,59943,265594,,,265594,112757,,378351,265594,,,378351,,,7.47
1336,台翰,2017Q4,tpex,2284494,1897645,,,386849,,,386849,194302,,192547,-51250,141297,40216,101081,,,101081,-20404,,80677,101081,,,80677,,,1.44
1565,精華,2017Q4,tpex,6417887,3873296,,,2544591,,,2544591,473288,,2071303,-106267,1965036,375822,1589214,,,1589214,-13701,,1575513,1589214,,,1575513,,,31.52
1569,濱川,2017Q4,tpex,3591565,2781228,,,810337,,,810337,365969,,444368,-68496,375872,98023,277849,,,277849,-66173,,211676,263162,,14687,192371,,19305,2.61
1570,力肯,2017Q4,tpex,806650,617130,,,189520,,,189520,81309,,108211,-11928,96283,19929,76354,,,76354,-910,,75444,76354,,,75444,,,1.48
1580,新麥,2017Q4,tpex,4614233,2716488,,,1897745,,,1897745,1069547,,828198,-37962,790236,243113,547123,,,547123,-19400,,527723,534153,,12970,518174,,9549,11.01
1584,精剛,2017Q4,tpex,955679,927034,,,28645,,,28645,70608,,-41963,-38378,-80341,-492,-79849,,,-79849,-55774,,-135623,-79473,,-376,-129040,,-6583,-0.96
1586,和勤,2017Q4,tpex,2223818,1767697,,,456121,,,456121,303345,,152776,-60129,92647,62458,30189,,,30189,-9776,,20413,30189,,0,20413,,0,0.42
1591,駿吉-KY,2017Q4,tpex,416161,345791,,,70370,,,70370,68134,,2236,1114,3350,1458,1892,,,1892,5230,,7122,1892,,,7122,,,0.06
1593,祺驊,2017Q4,tpex,834492,573094,,,261398,,,261398,124059,,137339,2789,140128,25833,114295,,,114295,-19869,,94426,114291,,4,94422,,4,3.77
1595,川寶,2017Q4,tpex,1369985,937449,,,432536,,,432536,257369,,175167,159387,334554,37631,296923,,,296923,-12478,,284445,296923,,,284445,,,7.12
1599,宏佳騰,2017Q4,tpex,2430420,1837954,,,592466,,,592466,416624,,175842,6684,182526,35050,147476,,,147476,33052,,180528,147476,,,180528,,,2.40
1742,台蠟,2017Q4,tpex,418837,373921,,,44916,,,44916,45423,,-507,9310,8803,0,8803,0,,8803,2683,,11486,8803,,0,11486,,0,0.12
1777,生泰,2017Q4,tpex,694985,495157,,,199828,0,0,199828,98344,,101484,-24245,77239,17461,59778,,,59778,14124,,73902,,,,,,,1.99
1780,立弘,2017Q4,tpex,681730,449305,,,232425,,,232425,142574,,89851,-2387,87464,16430,71034,,,71034,-2696,,68338,71034,,,68338,,,0.75
