stock_id,name,period,market,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2855,統一證,2022Q3,twse,4593683,4106768,486915,236991,723906,206918,516988,,,516988,-34233,,482755,512260,,4728,478478,,4277,0.35
6005,群益證,2022Q3,twse,5806754,5676423,130331,909436,1039767,542188,497579,,,497579,-726111,,-228532,263094,,234485,-509916,,281384,0.12
6024,群益期,2022Q3,twse,2095168,1710126,385042,269454,654496,114272,540224,,,540224,107727,,647951,540366,,-142,647872,,79,2.57
