stock_id,name,period,market,營業收入,營業成本,營業費用,營業利益（損失）,營業外收入及支出,繼續營業單位稅前純益（純損）,所得稅費用（利益）,繼續營業單位本期純益（純損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2816,旺旺保,2022Q2,twse,3877342,3660938,1028801,-812397,4100,-808297,7276,-815573,,,-815573,-45757,,-861330,,,,,,,-3.65
2832,台產,2022Q2,twse,3008735,1885029,655409,468297,171,468468,102409,366059,,,366059,-269305,,96754,,,,,,,1.01
2850,新產,2022Q2,twse,9249513,6327163,1757259,1165091,6435,1171526,223715,947811,,,947811,-1057552,,-109741,,,,,,,3.00
2851,中再保,2022Q2,twse,11624310,11491912,248985,-116587,9,-116578,-255227,138649,,,138649,-1875993,,-1737344,,,,,,,0.23
2852,第一保,2022Q2,twse,3409426,2311536,752742,345148,-59,345089,59222,285867,,,285867,-157912,,127955,,,,,,,0.95
