stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1101,台泥,2017Q2,twse,45893851,37627091,,,8266760,,,8266760,2264438,,6002322,-247992,5754330,1519839,4234491,,,4234491,1270801,,5505292,2981955,,1252536,4757813,,747479,0.81
1102,亞泥,2017Q2,twse,28810785,25332829,,,3477956,822,0,3477134,1104267,,2372867,216924,2589791,494846,2094945,,,2094945,-1569301,,525644,1852449,,242496,764678,,-239034,0.59
1103,嘉泥,2017Q2,twse,1058884,880761,,,178123,,,178123,229149,,-51026,-11203,-62229,23077,-85306,,,-85306,2998885,,2913579,-100730,,15424,2795772,,117807,-0.16
1104,環泥,2017Q2,twse,2159763,1888763,,,271000,,,271000,187911,,83089,657663,740752,74883,665869,,,665869,-236650,,429219,677570,,-11701,440920,,-11701,1.04
1108,幸福,2017Q2,twse,1762458,1601301,,,161157,,,161157,111230,220,50147,-9337,40810,11947,28863,-474,,28389,-19784,,8605,28764,,-375,8982,,-377,0.07
1109,信大,2017Q2,twse,2317812,1877413,,,440399,,,440399,199994,,240405,18416,258821,32290,226531,,,226531,-62242,,164289,159723,,66808,118600,,45689,0.42
1110,東泥,2017Q2,twse,684516,712386,,,-27870,,,-27870,37586,,-65456,74249,8793,18825,-10032,,,-10032,89767,,79735,-8053,,-1979,81715,,-1980,-0.01
1201,味全,2017Q2,twse,7910364,5674742,,,2235622,,,2235622,2312650,,-77028,344285,267257,107832,159425,,,159425,-147100,,12325,49284,,110141,-97575,,109900,0.10
1203,味王,2017Q2,twse,3076033,2119720,,,956313,0,0,956313,483381,,472932,144,473076,133684,339392,0,,339392,-39765,,299627,201935,,137457,168628,,130999,0.85
1210,大成,2017Q2,twse,36741067,31901247,,,4839820,,,4839820,3470173,,1369647,-20298,1349349,346221,1003128,,,1003128,-174419,,828709,884186,,118942,887877,,-59168,1.29
1213,大飲,2017Q2,twse,295034,263119,,,31915,,,31915,32975,,-1060,2477,1417,1730,-313,,,-313,44,,-269,-313,,,-269,,,-0.01
1215,卜蜂,2017Q2,twse,9578531,7934351,,,1644180,,,1644180,739664,-3917,900599,43074,943673,196612,747061,,,747061,-307453,,439608,725485,,21576,421222,,18386,2.71
1216,統一,2017Q2,twse,196218287,130870018,,,65348269,,,65348269,53423480,,11924789,5076916,17001705,3061661,13940044,,,13940044,-2521375,,11418669,9174711,,4765333,7049702,,4368967,1.61
1217,愛之味,2017Q2,twse,1864097,1281895,,,582202,,,582202,617720,,-35518,-15782,-51300,3529,-54829,0,,-54829,-32357,,-87186,-60462,,5633,-90885,,3699,-0.12
1218,泰山,2017Q2,twse,3627794,3033081,,,594713,620,832,594925,699131,,-104206,101534,-2672,539,-3211,,,-3211,6981,,3770,-3381,,170,3600,,170,-0.01
1219,福壽,2017Q2,twse,5344334,4953608,,,390726,,,390726,433040,0,-42314,27061,-15253,16229,-31482,,,-31482,-3241,,-34723,30932,,-62414,28213,,-62936,0.10
1220,台榮,2017Q2,twse,1065176,937118,,,128058,,,128058,96285,,31773,10233,42006,7353,34653,,,34653,18289,,52942,32192,,2461,50481,,2461,0.18
1225,福懋油,2017Q2,twse,5271568,4756393,,,515175,-197,,515372,287595,4832,232609,10800,243409,54134,189275,,,189275,-23470,,165805,153707,,35568,130237,,35568,0.70
1227,佳格,2017Q2,twse,11996005,8669861,,,3326144,,,3326144,2197423,,1128721,-66852,1061869,251363,810506,,,810506,-203213,,607293,802906,,7600,599447,,7846,0.92
1229,聯華,2017Q2,twse,2356886,1832624,,,524262,,,524262,274137,,250125,857693,1107818,45921,1061897,,,1061897,1052327,,2114224,1076802,,-14905,2130601,,-16377,1.18
1231,聯華食,2017Q2,twse,3392046,2713221,0,0,678825,,,678825,516885,,161940,14809,176749,34903,141846,,,141846,-8515,,133331,141996,,-150,134087,,-756,0.93
1232,大統益,2017Q2,twse,8449065,7651542,,,797523,,,797523,323770,,473753,-16649,457104,79349,377755,,,377755,,,377755,371863,,5892,371863,,5892,2.32
1233,天仁,2017Q2,twse,1058278,452287,,,605991,,,605991,501638,,104353,-1530,102823,17433,85390,,,85390,-20350,,65040,85409,,-19,64895,,145,0.94
