stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1240,茂生農經,2023Q2,tpex,1423618,1290594,-3122,21936,151838,,,151838,99010,,52828,4985,57813,14872,42941,,,42941,-8272,,34669,53806,,-10865,45534,,-10865,1.39
1259,安心,2023Q2,tpex,2932148,2236283,,,695865,,,695865,672744,,23121,67903,91024,4938,86086,,,86086,420279,,506365,88830,,-2744,509308,,-2943,2.74
1264,德麥,2023Q2,tpex,2738965,1813402,,,925563,,,925563,435406,,490157,4367,494524,120325,374199,,,374199,-31171,,343028,334065,,40134,319830,,23198,9.02
1268,漢來美食,2023Q2,tpex,2409493,1314406,,,1095087,,,1095087,850056,,245031,1611,246642,44101,202541,,,202541,73575,,276116,202541,,,276116,,,4.80
1294,漢田生技,2023Q2,tpex,247309,140453,,,106856,,,106856,43444,,63412,-40,63372,12751,50621,,,50621,,,50621,51004,,-383,51004,,-383,2.65
1295,生合,2023Q2,tpex,389112,188365,,,200747,,,200747,121610,,79137,-1846,77291,15601,61690,,,61690,-10215,,51475,61690,,,51475,,,2.01
1336,台翰,2023Q2,tpex,1144830,955714,,,189116,,,189116,109142,,79974,1569,81543,39740,41803,,,41803,18732,,60535,41803,,,60535,,,0.54
1565,精華,2023Q2,tpex,2205668,1688637,,,517031,,1,517032,182223,,334809,54475,389284,88324,300960,,,300960,1049,,302009,300960,,,302009,,,5.97
1569,濱川,2023Q2,tpex,1802028,1668835,,,133193,,,133193,278899,,-145706,30449,-115257,-16065,-99192,,,-99192,-61739,,-160931,-108697,,9505,-164671,,3740,-0.90
1570,力肯,2023Q2,tpex,235855,182790,,,53065,,,53065,37884,,15181,8956,24137,6975,17162,,,17162,16530,,33692,17162,,0,33692,,0,0.33
1580,新麥,2023Q2,tpex,2044777,1222294,,,822483,,,822483,467543,,354940,34416,389356,107911,281445,,,281445,-45050,,236395,268495,,12950,225564,,10831,5.35
1584,精剛,2023Q2,tpex,1283550,1131674,,,151876,,,151876,75298,,76578,52746,129324,1643,127681,,,127681,24093,,151774,129293,,-1612,153386,,-1612,0.85
1586,和勤,2023Q2,tpex,1026196,960473,,,65723,,,65723,146201,,-80478,-268,-80746,-15963,-64783,,,-64783,-41199,,-105982,-64783,,,-105982,,,-0.80
1591,駿吉-KY,2023Q2,tpex,28030,42420,,,-14390,,,-14390,19091,,-33481,4184,-29297,-7060,-22237,,,-22237,-20717,,-42954,-22237,,,-42954,,,-0.65
1593,祺驊,2023Q2,tpex,514424,352411,,,162013,,,162013,112410,,49603,7931,57534,10797,46737,,,46737,16741,,63478,32061,,14676,48802,,14676,0.86
1595,川寶,2023Q2,tpex,811162,595012,,,216150,,,216150,162272,,53878,28645,82523,38052,44471,,,44471,8845,,53316,46211,,-1740,55056,,-1740,0.98
1599,宏佳騰,2023Q2,tpex,721455,607052,,,114403,,,114403,210270,,-95867,60487,-35380,3938,-39318,,,-39318,-2031,,-41349,-39318,,,-41349,,,-0.54
1742,台蠟,2023Q2,tpex,230300,157470,,,72830,,,72830,44807,,28023,15993,44016,353,43663,,,43663,-2261,,41402,43663,,,41402,,,0.47
1777,生泰,2023Q2,tpex,512420,311890,,,200530,,,200530,60385,,140145,26173,166318,33255,133063,,,133063,25,,133088,,,,,,,2.98
1780,立弘,2023Q2,tpex,379352,250275,,,129077,,,129077,78164,,50913,25813,76726,16588,60138,,,60138,-261,,59877,60138,,,59877,,,0.63
1781,合世,2023Q2,tpex,272065,241515,,,30550,,,30550,65984,,-35434,1515,-33919,-4090,-29829,,,-29829,559,,-29270,-29829,,,-29270,,,-0.63
1784,訊聯,2023Q2,tpex,553488,231331,,,322157,,,322157,254218,,67939,9918,77857,16406,61451,,,61451,-267,,61184,54633,,6818,54602,,6582,1.16
1785,光洋科,2023Q2,tpex,10595701,9374132,,,1221569,,,1221569,747249,,474320,230932,705252,107496,597756,,,597756,-58284,,539472,616261,,-18505,557977,,-18505,1.04
1788,杏昌,2023Q2,tpex,1929179,1425920,,,503259,,,503259,309028,,194231,15493,209724,32198,177526,,,177526,-90,,177436,177526,0,0,177436,0,0,4.19
1796,金穎生技,2023Q2,tpex,415655,254266,,,161389,,,161389,66778,,94611,1326,95937,18659,77278,,,77278,-589,,76689,77278,,,76689,,,1.86
1799,易威,2023Q2,tpex,106440,46202,,,60238,,,60238,135275,,-75037,-4247,-79284,77,-79361,,,-79361,-259,,-79620,-73420,,-5941,-73118,,-6502,-0.64
1813,寶利徠,2023Q2,tpex,185552,180234,,,5318,,,5318,41174,,-35856,41337,5481,-3092,8573,,,8573,-187,,8386,14933,,-6360,14732,,-6346,0.32
1815,富喬,2023Q2,tpex,1713017,1648848,,,64169,,,64169,260178,,-196009,-51581,-247590,-63814,-183776,,,-183776,-192933,,-376709,-183776,,,-376709,,,-0.42
2035,唐榮公司,2023Q2,tpex,6041137,6408756,,,-367619,,,-367619,142143,,-509762,31069,-478693,,-478693,,,-478693,2113,,-476580,,,,,,,-1.37
2061,風青,2023Q2,tpex,428261,401231,,,27030,,,27030,30716,,-3686,-8754,-12440,-95,-12345,,,-12345,-5991,,-18336,-12345,,,-18336,,,-0.26
2063,世鎧精密,2023Q2,tpex,702779,475122,,,227657,,,227657,70555,,157102,1412,158514,31685,126829,,,126829,-791,,126038,126829,,,126038,,,2.56
2064,晉椿,2023Q2,tpex,710335,720082,,,-9747,635,,-10382,56768,,-67150,18413,-48737,525,-49262,,,-49262,-67,,-49329,-49361,,99,-49435,,106,-0.71
