stock_id,name,period,market,收入,支出,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,本期淨利（淨損）,其他綜合損益,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1409,新纖,2023Q4,twse,39565140,38064309,1500831,331257,1169574,,1169574,1780375,2949949,764410,,405164,2474558,,475391,0.47
1718,中纖,2023Q4,twse,38770310,33721087,5049223,1433367,3615856,,3615856,2042128,5657984,-1587151,,5203007,-994923,,6652907,-1.18
2207,和泰車,2023Q4,twse,279477274,249978610,29498664,3368348,26130316,,26130316,2520178,28650494,22857675,,3272641,25554527,,3095967,41.03
2905,三商,2023Q4,twse,166300752,178045424,-11744672,-3227491,-8517181,,-8517181,15859340,7342159,-2874182,,-5642999,3075864,,4266295,-3.09
