stock_id,name,period,market,營業收入,營業成本,營業費用,營業利益（損失）,營業外收入及支出,繼續營業單位稅前純益（純損）,所得稅費用（利益）,繼續營業單位本期純益（純損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2816,旺旺保,2015Q1,twse,1494588,871853,385605,237130,5388,242518,0,242518,,,242518,8038,,250556,,,,,,,1.14
2832,台產,2015Q1,twse,1139629,642840,233654,263135,57,263192,28968,234224,,,234224,61031,,295255,,,,,,,0.64
2850,新產,2015Q1,twse,2700100,1927420,540613,232067,1314,233381,12294,221087,,,221087,126064,,347151,,,,,,,0.70
2851,中再保,2015Q1,twse,3826909,3371862,89950,365097,1,365098,52226,312872,,,312872,98597,,411469,,,,,,,0.56
2852,第一保,2015Q1,twse,1227679,808053,264403,155223,62,155285,29444,125841,,,125841,-886,,124955,,,,,,,0.42
