stock_id,name,period,market,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
3118,進階,2015Q3,tpex,381419,234500,146919,,,146919,87316,,59603,8415,68018,11590,56428,,,56428,,,56428,,,,,,,1.73
3122,笙泉,2015Q3,tpex,391544,248174,143370,,,143370,123367,,20003,10532,30535,6766,23769,,,23769,349,,24118,23769,,0,24118,,0,0.62
3128,昇銳,2015Q3,tpex,546944,436125,110819,,,110819,113448,,-2629,4074,1445,2569,-1124,,,-1124,-446,,-1570,-4411,,3287,-4575,,3005,-0.10
3131,弘塑,2015Q3,tpex,1319996,713180,606816,,,606816,301198,,305618,15802,321420,61998,259422,,,259422,540,,259962,259422,,,259962,,,10.51
3141,晶宏,2015Q3,tpex,799957,442516,357441,,,357441,296564,,60877,17283,78160,9135,69025,,,69025,1278,,70303,69025,,,70303,,,0.69
3152,璟德,2015Q3,tpex,1253874,485841,768033,,,768033,152435,,615598,51869,667467,113469,553998,,,553998,,,553998,,,,,,,8.03
3162,精確,2015Q3,tpex,604283,497056,107227,,,107227,109639,,-2412,-5848,-8260,-2569,-5691,,,-5691,5872,,181,-5691,,0,181,,0,-0.10
3163,波若威,2015Q3,tpex,1820292,1626843,193449,,,193449,190654,,2795,11502,14297,27553,-13256,,,-13256,1556,,-11700,-13256,,,-11700,,,-0.18
3169,亞信,2015Q3,tpex,433017,271068,161949,,,161949,120733,,41216,7526,48742,11463,37279,,,37279,5125,,42404,37756,0,-477,44038,,-1634,0.73
3171,炎洲流通,2015Q3,tpex,1284764,1008601,276163,,,276163,197498,,78665,3499,82164,7000,75164,,,75164,3774,,78938,75164,,,78938,,,1.27
3176,基亞,2015Q3,tpex,266032,203970,62062,,,62062,613941,,-551879,2182,-549697,-74892,-474805,,,-474805,-9054,,-483859,-384703,,-90102,-393757,,-90102,-2.77
3188,鑫龍騰,2015Q3,tpex,139861,101632,38229,,,38229,52566,,-14337,6407,-7930,15,-7945,,,-7945,83,,-7862,-7945,,,-7862,,,-0.17
3191,雲嘉南,2015Q3,tpex,564602,527657,36945,,,36945,143051,,-106106,7603,-98503,-4641,-93862,,,-93862,1670,,-92192,-93862,,,-92192,,,-1.72
3205,佰研,2015Q3,tpex,744021,464487,279534,,,279534,140512,,139022,21608,160630,4502,156128,0,,156128,284,,156412,156128,,,156412,,,6.25
3206,志豐,2015Q3,tpex,1191352,880538,310814,0,0,310814,220209,,90605,12556,103161,24502,78659,,,78659,10002,,88661,78659,,,88661,,,1.80
3207,耀勝,2015Q3,tpex,732590,677683,54907,,,54907,119905,,-64998,13750,-51248,590,-51838,,,-51838,849,,-50989,-50596,,-1242,-49663,,-1326,-1.32
3211,順達,2015Q3,tpex,15604360,14830706,773654,,,773654,440942,,332712,344216,676928,191406,485522,,,485522,35577,,521099,485522,,,521099,,,3.21
3213,茂訊,2015Q3,tpex,1584557,1209875,374682,-182,,374864,188989,,185875,16027,201902,37317,164585,,,164585,-23,,164562,,,,,,,2.80
3217,優群,2015Q3,tpex,921180,649251,271929,,,271929,224609,,47320,38841,86161,7431,78730,,,78730,32207,,110937,78730,,0,110937,,0,0.94
3218,大學光,2015Q3,tpex,768374,343946,424428,,,424428,361444,0,62984,15731,78715,15588,63127,,,63127,-335,,62792,63148,0,-21,62813,0,-21,0.95
3219,倚強科,2015Q3,tpex,139516,92981,46535,,,46535,49660,,-3125,1346,-1779,0,-1779,,,-1779,-6,,-1785,-1779,,,-1785,,,-0.08
3221,台嘉碩,2015Q3,tpex,1227641,995076,232565,,,232565,174532,,58033,22515,80548,12783,67765,,,67765,-4997,,62768,68162,,-397,63139,,-371,0.80
3224,三顧,2015Q3,tpex,1597879,1444027,153852,,,153852,158733,,-4881,13254,8373,4198,4175,,,4175,2533,,6708,4175,,,6708,,,0.11
3226,龍鋒,2015Q3,tpex,796454,603391,193063,,,193063,66469,,126594,29655,156249,15436,140813,,,140813,98,,140911,140813,,0,140911,,0,2.19
3227,原相,2015Q3,tpex,3241612,1636090,1605522,,,1605522,1435529,,169993,99709,269702,54957,214745,,,214745,-261317,,-46572,235499,,-20754,-25818,,-20754,1.83
3228,金麗科,2015Q3,tpex,206262,72491,133771,,,133771,175113,,-41342,967,-40375,0,-40375,,,-40375,0,,-40375,,,,,,,-0.65
3230,錦明,2015Q3,tpex,1230601,1117558,113043,,,113043,161834,-2294,-51085,8078,-43007,37581,-80588,,,-80588,20186,,-60402,-80588,,0,-60402,,0,-0.75
3232,昱捷,2015Q3,tpex,579734,476640,103094,,,103094,79466,,23628,4470,28098,8971,19127,,,19127,2734,,21861,19127,,,21861,,,0.61
3234,光環,2015Q3,tpex,2955563,2033003,922560,,,922560,401179,,521381,17354,538735,75692,463043,,,463043,2670,,465713,463043,,,465713,,,4.78
3236,千如,2015Q3,tpex,1374465,1166452,208013,,,208013,177345,,30668,39660,70328,22835,47493,,,47493,-59077,,-11584,45661,,1832,-10994,,-590,0.76
3252,海灣,2015Q3,tpex,112937,39481,73456,,,73456,63428,,10028,-45038,-35010,959,-35969,,,-35969,,,-35969,-42420,,6451,-42420,,6451,-1.95
3259,鑫創,2015Q3,tpex,365814,254371,111443,,,111443,246367,,-134924,4733,-130191,0,-130191,,,-130191,,,-130191,-130191,0,0,-130191,0,0,-1.76
3260,威剛,2015Q3,tpex,14976308,14086114,890194,,,890194,1177278,,-287084,242451,-44633,123390,-168023,,,-168023,-41147,,-209170,-167164,,-859,-206522,,-2648,-0.75
3264,欣銓,2015Q3,tpex,4592361,3202442,1389919,,,1389919,419295,,970624,30189,1000813,178333,822480,,,822480,-61708,,760772,822480,,,760772,,,1.79
3265,台星科,2015Q3,tpex,2396628,2221536,175092,,,175092,183419,,-8327,-19811,-28138,68469,-96607,,,-96607,16559,,-80048,12642,-109249,,37536,-117584,,0.09
3268,海德威,2015Q3,tpex,568001,516335,51666,,,51666,67563,,-15897,12893,-3004,15206,-18210,,,-18210,1489,,-16721,-9978,,-8232,-8489,,-8232,-0.32
3272,東碩,2015Q3,tpex,2156424,1641419,515005,,,515005,334561,,180444,43628,224072,57006,167066,,,167066,25093,,192159,167066,,,192159,,,3.24
3276,宇環,2015Q3,tpex,628997,575945,53052,,,53052,42758,,10294,9429,19723,1305,18418,,,18418,5667,,24085,,,,,,,0.26
3284,太普高,2015Q3,tpex,679994,588179,91815,,,91815,94972,,-3157,64750,61593,-5612,67205,0,,67205,0,,67205,67447,,-242,67447,,-242,1.17
3285,微端,2015Q3,tpex,1105867,894865,211002,,,211002,157936,,53066,18966,72032,16824,55208,,,55208,1486,,56694,50318,,4890,51155,,5539,1.14
3287,廣寰科,2015Q3,tpex,298925,212223,86702,,,86702,121310,,-34608,16718,-17890,-2493,-15397,,,-15397,917,,-14480,-14301,,-1096,-13639,,-841,-0.33
3288,點晶,2015Q3,tpex,198688,124394,74294,,,74294,129888,,-55594,-4399,-59993,,-59993,,,-59993,3379,,-56614,-59633,,-360,-56254,,-360,-1.23
3289,宜特,2015Q3,tpex,1514752,1079193,435559,,,435559,462745,,-27186,305091,277905,54171,223734,,,223734,4719,,228453,257618,,-33884,262372,,-33919,5.55
3290,東浦,2015Q3,tpex,2115492,1781177,334315,,,334315,292018,,42297,101115,143412,33437,109975,,,109975,39356,,149331,111702,,-1727,150360,,-1029,1.12
3293,鈊象,2015Q3,tpex,1348420,264644,1083776,,,1083776,881886,,201890,20797,222687,33427,189260,,,189260,-4955,,184305,190308,,-1048,185377,,-1072,2.73
3294,英濟,2015Q3,tpex,4394518,3806793,587725,,,587725,481193,,106532,-15412,91120,56447,34673,,,34673,44927,,79600,58420,,-23747,102942,,-23342,0.45
3297,杭特,2015Q3,tpex,410143,275901,134242,0,0,134242,122532,,11710,16136,27846,5529,22317,,,22317,78,,22395,22317,,,22395,,,0.61
3303,岱稜,2015Q3,tpex,1775106,1362891,412215,,,412215,301093,,111122,2625,113747,18700,95047,,,95047,-6857,,88190,107003,,-11956,100754,,-12564,1.08
3306,鼎天,2015Q3,tpex,971130,749558,221572,,,221572,206596,1236,16212,42119,58331,7390,50941,,,50941,-179197,,-128256,50941,,,-128256,,,1.01
3310,佳穎,2015Q3,tpex,347430,252162,95268,,,95268,50560,,44708,8582,53290,3325,49965,,,49965,0,,49965,49965,,0,49965,,0,0.45
3313,斐成,2015Q3,tpex,1289649,1173515,116134,,,116134,232548,,-116414,47704,-68710,3490,-72200,,,-72200,-378,,-72578,-51078,,-21122,-51456,,-21122,-0.61
3317,尼克森,2015Q3,tpex,1432610,1188442,244168,,,244168,275790,,-31622,3166,-28456,5379,-33835,,,-33835,289,,-33546,-33832,,-3,-33543,,-3,-0.55
3322,建舜電,2015Q3,tpex,1512939,1278415,234524,,,234524,315241,,-80717,12156,-68561,6261,-74822,,,-74822,1722,,-73100,-66398,,-8424,-64676,,-8424,-0.77
3323,加百裕,2015Q3,tpex,3586541,3232834,353707,,,353707,283517,,70190,45608,115798,29688,86110,0,,86110,-3190,,82920,86110,,,82920,,,0.91
3324,雙鴻,2015Q3,tpex,3380055,2883760,496295,,,496295,402373,14738,108660,53764,162424,42609,119815,,,119815,15637,,135452,110078,,9737,125368,,10084,1.55
3325,旭品,2015Q3,tpex,958711,840530,118181,,,118181,135565,,-17384,18804,1420,7574,-6154,,,-6154,15164,,9010,-6154,,0,9010,,0,-0.08
3332,幸康,2015Q3,tpex,875418,579493,295925,,,295925,197230,,98695,26613,125308,21123,104185,,,104185,41390,,145575,104185,,,145575,,,2.17
3339,泰谷,2015Q3,tpex,857558,1288459,-430901,,,-430901,114752,,-545653,-516,-546169,0,-546169,,,-546169,29,,-546140,-546169,,0,-546169,,29,-1.98
3354,律勝,2015Q3,tpex,423651,347321,76330,,,76330,80967,,-4637,19968,15331,230,15101,,,15101,8845,,23946,15101,,,23946,,,0.18
3360,尚立,2015Q3,tpex,8375533,8077280,298253,,,298253,206808,,91445,-22467,68978,7673,61305,,,61305,165,,61470,62161,-856,,62326,,-856,0.83
3362,先進光,2015Q3,tpex,918509,796591,121918,,,121918,189747,,-67829,17666,-50163,8419,-58582,,,-58582,6268,,-52314,-58582,,,-52314,,,-0.63
3363,上詮,2015Q3,tpex,763081,629256,133825,,,133825,161351,,-27526,38687,11161,-1437,12598,,,12598,-2917,,9681,9865,,2733,6948,,2733,0.13
3372,典範,2015Q3,tpex,1408337,1420154,-11817,,,-11817,107096,,-118913,63600,-55313,559,-55872,,,-55872,,,-55872,,,,,,,-0.14
3373,熱映,2015Q3,tpex,664337,502939,161398,,,161398,119234,,42164,18020,60184,9988,50196,,,50196,1032,,51228,50196,,,51228,,,1.16
3374,精材,2015Q3,tpex,3852054,3208405,643649,,,643649,395196,68753,317206,-13967,303239,80048,223191,,,223191,-1034,,222157,,,,,,,0.86
3379,彬台,2015Q3,tpex,820014,718903,101111,,,101111,139581,752,-37718,7190,-30528,-1425,-29103,,,-29103,-6504,,-35607,-29103,,,-35607,,,-0.77
3388,崇越電,2015Q3,tpex,5302250,4424298,877952,,,877952,575247,,302705,-1219,301486,61712,239774,,,239774,36897,,276671,225224,,14550,261954,,14717,3.63
3390,旭軟,2015Q3,tpex,610247,511832,98415,,,98415,80727,298,17986,45651,63637,10989,52648,,,52648,-3863,,48785,52648,,,48785,,,0.80
3402,漢科,2015Q3,tpex,1789806,1510393,279413,,,279413,191245,,88168,467,88635,16616,72019,,,72019,148,,72167,72019,,,72167,,,0.99
3434,哲固,2015Q3,tpex,509482,438537,70945,,,70945,62735,,8210,4521,12731,2355,10376,,,10376,44,,10420,10376,,,10420,,,0.46
3438,類比科,2015Q3,tpex,666964,538341,128623,,,128623,128205,,418,6293,6711,1545,5166,,,5166,74,,5240,5166,,,5240,,,0.13
3441,聯一光電,2015Q3,tpex,536075,495732,40343,,,40343,76198,,-35855,16290,-19565,5915,-25480,,,-25480,11365,,-14115,-22036,,-3444,-10559,,-3556,-0.55
3444,利機,2015Q3,tpex,743646,620509,123137,,,123137,100962,,22175,12583,34758,5889,28869,,,28869,4527,,33396,28869,,0,33396,,0,0.74
3455,由田,2015Q3,tpex,831621,403323,428298,,,428298,337608,,90690,46994,137684,23621,114063,,,114063,1010,,115073,114063,,,115073,,,1.87
3465,進泰電子,2015Q3,tpex,135571,133361,2210,,,2210,70374,,-68164,3348,-64816,-831,-63985,,,-63985,-783,,-64768,-63985,,0,-64768,,0,-2.88
3466,德晉,2015Q3,tpex,1221869,976682,245187,,,245187,279630,,-34443,34220,-223,241,-464,,,-464,18372,,17908,-464,,,17908,0,0,-0.01
3479,安勤,2015Q3,tpex,3089508,2290497,799011,,,799011,536245,,262766,18161,280927,68494,212433,,,212433,17502,,229935,197732,,14701,213632,,16303,2.90
3483,力致,2015Q3,tpex,1882327,1639013,243314,,,243314,378437,,-135123,45884,-89239,-11075,-78164,,,-78164,19841,,-58323,-77601,,-563,-57965,,-358,-1.59
3484,崧騰,2015Q3,tpex,2416543,1865730,550813,,,550813,413470,,137343,12782,150125,14641,135484,,,135484,29041,,164525,135276,,208,162526,,1999,2.12
3489,森寶,2015Q3,tpex,526613,483999,42614,,,42614,29214,,13400,-11843,1557,1,1556,,,1556,0,,1556,1556,,,1556,,,0.02
3490,單井,2015Q3,tpex,1855364,1206233,649131,,,649131,120233,,528898,11946,540844,176376,364468,,,364468,25584,,390052,364468,,0,390052,,0,5.90
3491,昇達科,2015Q3,tpex,1055193,622529,432664,,,432664,219498,,213166,27056,240222,40769,199453,,,199453,10910,,210363,183546,,15907,189157,,21206,3.58
3492,長盛,2015Q3,tpex,826663,638238,188425,0,0,188425,129009,,59416,17905,77321,13596,63725,0,,63725,3565,,67290,63725,0,0,67290,0,0,1.90
3498,陽程,2015Q3,tpex,2288995,1377180,911815,,,911815,507373,,404442,12517,416959,121194,295765,,,295765,191,,295956,299235,,-3470,299467,,-3511,3.90
3499,環天科,2015Q3,tpex,471573,342210,129363,,,129363,122610,,6753,16019,22772,6365,16407,0,,16407,3283,,19690,16407,,0,19690,,0,0.30
3508,位速,2015Q3,tpex,2491661,2474346,17315,,,17315,320150,,-302835,-25165,-328000,20047,-348047,,,-348047,-14745,,-362792,-329829,-18218,,-362792,,,-3.59
3511,矽瑪,2015Q3,tpex,907598,631055,276543,,,276543,248470,,28073,21390,49463,9618,39845,,,39845,885,,40730,57362,,-17517,57872,,-17142,1.47
3512,皇龍,2015Q3,tpex,574402,479915,94487,,,94487,77698,,16789,1328,18117,1046,17071,,,17071,9194,,26265,17071,,,26265,,,0.35
3516,亞帝歐,2015Q3,tpex,552107,540519,11588,,,11588,135105,,-123517,134440,10923,346,10577,,,10577,14100,,24677,10577,,,24677,,,0.15
3520,華盈,2015Q3,tpex,394955,360358,34597,,,34597,75036,-1863,-42302,11862,-30440,4379,-34819,,,-34819,-263,,-35082,-33389,,-1430,-33652,,-1430,-0.63
3521,台鋼建設,2015Q3,tpex,386839,323921,62918,,,62918,54595,,8323,283,8606,,8606,,,8606,,,8606,,,,,,,0.18
3522,御嵿,2015Q3,tpex,1212098,1129582,82516,,,82516,123865,,-41349,23659,-17690,2,-17692,,,-17692,12293,,-5399,-17805,,113,-5512,,113,-0.38
3523,迎輝,2015Q3,tpex,724112,707817,16295,,,16295,188878,,-172583,-9067,-181650,0,-181650,,,-181650,-16174,,-197824,-181650,,,-197824,,,-1.89
3526,凡甲,2015Q3,tpex,1234609,938540,296069,,,296069,278375,,17694,29406,47100,16099,31001,,,31001,1155,,32156,31001,,0,32156,,0,0.47
3527,聚積,2015Q3,tpex,1506986,1026476,480510,362,,480148,403208,,76940,15203,92143,10922,81221,,,81221,339,,81560,91917,,-10696,92256,,-10696,2.81
3529,力旺,2015Q3,tpex,790742,0,790742,,,790742,414187,,376555,21696,398251,47230,351021,,,351021,0,,351021,351021,,0,351021,,,4.63
3531,先益,2015Q3,tpex,1329198,1107385,221813,,,221813,221513,,300,16510,16810,11354,5456,,,5456,48550,,54006,5456,,0,54006,,0,0.09
3537,堡達,2015Q3,tpex,1444821,1243179,201642,0,0,201642,139681,0,61961,17160,79121,16642,62479,0,,62479,6724,,69203,62479,,,69203,,,1.28
