stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1240,茂生農經,2020Q3,tpex,1648286,1453303,4748,52295,252026,,,252026,149317,,102709,33996,136705,30881,105824,,,105824,-16195,,89629,107823,,-1999,91628,,-1999,3.08
1259,安心,2020Q3,tpex,4017759,2960497,,,1057262,,,1057262,946130,,111132,40778,151910,36444,115466,,,115466,41514,,156980,122912,,-7446,164807,,-7827,3.81
1264,德麥,2020Q3,tpex,3127713,2010353,,,1117360,,,1117360,550405,,566955,15298,582253,128182,454071,,,454071,-16672,,437399,392311,,61760,381306,,56093,11.65
1268,漢來美食,2020Q3,tpex,2460147,1420621,,,1039526,,,1039526,962543,,76983,155528,232511,22647,209864,-194,,209670,145418,,355088,209670,,,355088,,,5.63
1336,台翰,2020Q3,tpex,1354688,1168832,,,185856,,,185856,160006,,25850,233822,259672,40908,218764,,,218764,-9644,,209120,218764,,,209120,,,2.82
1565,精華,2020Q3,tpex,3619189,2668292,,,950897,,,950897,268191,,682706,-25582,657124,142745,514379,,,514379,-2868,,511511,514379,,,511511,,,10.20
1569,濱川,2020Q3,tpex,3681309,2857256,,,824053,,,824053,381882,,442171,-77988,364183,68070,296113,,,296113,-38364,,257749,289571,,6542,254852,,2897,2.54
1570,力肯,2020Q3,tpex,410570,313031,,,97539,,,97539,51579,,45960,-1227,44733,9797,34936,,,34936,-114,,34822,34936,,0,34822,,0,0.68
1580,新麥,2020Q3,tpex,2278257,1351993,,,926264,,,926264,623840,,302424,5117,307541,87125,220416,,,220416,-34373,,186043,212036,,8380,179353,,6690,4.22
1584,精剛,2020Q3,tpex,601055,558398,,,42657,,,42657,42941,,-284,27751,27467,-135,27602,,,27602,-46183,,-18581,27597,,5,-18586,,5,0.33
1586,和勤,2020Q3,tpex,1606138,1252007,,,354131,,,354131,191950,,162181,-14568,147613,52042,95571,,,95571,-10194,,85377,95571,,,85377,,,1.19
